"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Jared Cook (FA)","8","13","110","13.8","24","1","2","0","0","0","0","1","31.0","31.0","1.0%"
"2","George Kittle (SF)","6","8","125","20.8","82","4","1","0","0","0","0","1","24.5","24.5","100.0%"
"3","Zach Ertz (ARI)","10","14","112","11.2","24","1","0","0","0","0","0","1","21.2","21.2","94.0%"
"4","Travis Kelce (KC)","7","12","78","11.1","29","1","1","0","0","0","0","1","20.8","20.8","100.0%"
"5","Trey Burton (FA)","2","4","86","43.0","47","5","1","0","0","0","0","1","16.6","16.6","0.0%"
"6","Eric Ebron (FA)","5","10","40","8.0","12","0","1","0","0","0","0","1","15.0","15.0","0.0%"
"7","Tyler Eifert (FA)","4","4","38","9.5","15","0","1","0","0","0","0","1","13.8","13.8","0.0%"
"8","Geoff Swaim (TEN)","3","5","39","13.0","31","2","1","0","0","0","0","1","12.9","12.9","0.0%"
"9","Cameron Brate (TB)","3","4","29","9.7","16","0","1","0","0","0","0","1","11.9","11.9","7.0%"
"10","Darren Fells (FA)","1","2","49","49.0","49","3","1","0","0","0","0","1","11.9","11.9","0.0%"
"11","Jimmy Graham (FA)","3","6","21","7.0","13","0","1","0","0","0","0","1","11.1","11.1","0.0%"
"12","Kyle Rudolph (TB)","5","6","57","11.4","24","1","0","0","0","0","0","1","10.7","10.7","2.0%"
"13","Antonio Gates (FA)","2","4","27","13.5","22","1","1","0","0","0","0","1","10.7","10.7","0.0%"
"14","Jordan Leggett (FA)","3","4","13","4.3","9","0","1","0","0","0","0","1","10.3","10.3","0.0%"
"15","David Njoku (CLE)","5","7","52","10.4","14","0","0","0","0","0","0","1","10.2","10.2","62.0%"
"16","Maxx Williams (ARI)","5","5","51","10.2","22","1","0","0","0","0","0","1","10.1","10.1","0.0%"
"17","Jeff Heuerman (FA)","4","7","57","14.3","36","2","0","0","0","0","0","1","9.7","9.7","0.0%"
"18","Josh Hill (FA)","3","3","63","21.0","22","3","0","0","0","0","0","1","9.3","9.3","0.0%"
"19","Vance McDonald (FA)","5","5","62","12.4","33","2","0","0","0","0","1","1","9.2","9.2","0.0%"
"20","Logan Paulsen (FA)","1","1","17","17.0","17","0","1","0","0","0","0","1","8.7","8.7","0.0%"
"21","Rob Gronkowski (FA)","4","7","44","11.0","14","0","0","0","0","0","0","1","8.4","8.4","8.0%"
"22","Charles Clay (FA)","4","6","40","10.0","17","0","0","0","0","0","0","1","8.0","8.0","0.0%"
"23","Demetrius Harris (FA)","2","3","59","29.5","35","3","0","0","0","0","0","1","7.9","7.9","0.0%"
"24","Ricky Seals-Jones (NYG)","2","4","52","26.0","31","3","0","0","0","0","0","1","7.2","7.2","1.0%"
"25","Nick Boyle (BAL)","3","5","36","12.0","19","0","0","0","0","0","0","1","6.6","6.6","0.0%"
"26","Rhett Ellison (FA)","3","5","29","9.7","11","0","0","0","0","0","0","1","5.9","5.9","0.0%"
"27","Lee Smith (FA)","3","4","23","7.7","10","0","0","0","0","0","0","1","5.3","5.3","0.0%"
"28","James O'Shaughnessy (CHI)","2","3","28","14.0","17","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"29","Austin Seferian-Jenkins (FA)","2","4","24","12.0","21","1","0","0","0","0","0","1","4.4","4.4","0.0%"
"30","Jordan Akins (NYG)","2","3","24","12.0","14","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"31","Benjamin Watson (FA)","1","3","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","2.0%"
"32","Dallas Goedert (PHI)","2","2","13","6.5","10","0","0","0","0","0","0","1","3.3","3.3","97.0%"
"33","Jesse James (FA)","1","1","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","0.0%"
"34","Levine Toilolo (FA)","2","2","12","6.0","8","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"35","Mark Andrews (BAL)","2","2","12","6.0","10","0","0","0","0","0","0","1","3.2","3.2","100.0%"
"36","Niles Paul (FA)","2","2","11","5.5","7","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"37","Virgil Green (FA)","2","2","9","4.5","10","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"38","Austin Hooper (TEN)","1","2","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","30.0%"
"39","Chris Herndon IV (FA)","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"40","Mo Alie-Cox (IND)","1","2","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","6.0%"
"41","Matt LaCosse (FA)","1","1","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"42","Gerald Everett (LAC)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","24.0%"
"43","Jason Croom (FA)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"44","Ryan Griffin (CHI)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"45","Mike Gesicki (MIA)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","73.0%"
"46","Antony Auclair (HOU)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"47","Scott Simonson (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"48","Nick Vannett (NO)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"49","Luke Willson (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"50","C.J. Uzomah (NYJ)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","3.0%"
"51","Hakeem Valles (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"52","Lance Kendricks (FA)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"53","Will Dissly (SEA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"54","Khari Lee (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"55","David Morgan II (FA)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"56","Dwayne Allen (FA)","1","2","-4","-4.0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"57","Durham Smythe (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"58","Tyler Conklin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"59","Taysom Hill (NO)","1","1","-4","-4.0","0","0","0","4","28","0","0","1","0.0","0.0","9.0%"
"60","Orson Charles (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"61","Luke Stocker (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Kelvin Benjamin (FA)","1","6","34","34.0","34","2","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Jordan Matthews (SF)","1","3","56","56.0","56","4","1","0","0","0","0","1","0.0","0.0","0.0%"
"64","Xavier Grimble (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Derek Carrier (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"66","Garrett Celek (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
