"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","George Kittle (SF)","7","9","210","30.0","85","10","1","0","0","0","0","1","34.0","34.0","100.0%"
"2","Rob Gronkowski (FA)","8","8","107","13.4","17","0","1","0","0","0","0","1","24.7","24.7","8.0%"
"3","Travis Kelce (KC)","7","9","77","11.0","17","0","1","0","0","0","0","1","20.7","20.7","100.0%"
"4","Jared Cook (FA)","7","10","116","16.6","30","2","0","0","0","0","0","1","18.6","18.6","1.0%"
"5","Ian Thomas (CAR)","9","11","77","8.6","16","0","0","0","0","0","0","1","16.7","16.7","0.0%"
"6","Eric Ebron (FA)","4","8","65","16.3","23","1","1","0","0","0","0","1","16.5","16.5","0.0%"
"7","Cameron Brate (TB)","2","4","12","6.0","11","0","2","0","0","0","0","1","15.2","15.2","7.0%"
"8","Dallas Goedert (PHI)","4","5","44","11.0","26","1","1","0","0","0","0","1","14.4","14.4","97.0%"
"9","Ryan Griffin (CHI)","5","5","80","16.0","47","3","0","0","0","0","0","1","13.0","13.0","0.0%"
"10","Blake Jarwin (FA)","7","7","56","8.0","22","1","0","0","0","0","0","1","12.6","12.6","4.0%"
"11","Derek Carrier (FA)","2","2","29","14.5","23","1","1","0","0","0","0","1","10.9","10.9","0.0%"
"12","Evan Engram (JAC)","3","5","77","25.7","39","4","0","0","0","0","0","1","10.7","10.7","20.0%"
"13","Vernon Davis (FA)","4","4","31","7.8","11","0","0","0","0","0","0","1","9.1","9.1","1.0%"
"14","Zach Ertz (ARI)","5","8","38","7.6","12","0","0","0","0","0","0","1","8.8","8.8","94.0%"
"15","Maxx Williams (ARI)","1","1","10","10.0","10","0","1","0","0","0","0","1","8.0","8.0","0.0%"
"16","Vance McDonald (FA)","4","4","37","9.3","19","0","0","0","0","0","0","1","7.7","7.7","0.0%"
"17","Austin Hooper (TEN)","4","6","37","9.3","11","0","0","0","0","0","0","1","7.7","7.7","30.0%"
"18","Lee Smith (FA)","1","1","3","3.0","3","0","1","0","0","0","0","1","7.3","7.3","0.0%"
"19","Jordan Thomas (FA)","4","4","31","7.8","14","0","0","0","0","0","0","1","7.1","7.1","0.0%"
"20","Gerald Everett (LAC)","4","7","29","7.3","9","0","0","0","0","0","0","1","6.9","6.9","24.0%"
"21","Dalton Schultz (DAL)","3","3","37","12.3","16","0","0","0","0","0","0","1","6.7","6.7","99.0%"
"22","C.J. Uzomah (NYJ)","3","3","37","12.3","24","1","0","0","0","0","0","1","6.7","6.7","3.0%"
"23","David Njoku (CLE)","3","4","35","11.7","28","1","0","0","0","0","0","1","6.5","6.5","62.0%"
"24","Ricky Seals-Jones (NYG)","3","5","31","10.3","12","0","0","0","0","0","0","1","6.1","6.1","1.0%"
"25","Jordan Akins (NYG)","2","2","40","20.0","27","1","0","0","0","0","0","1","6.0","6.0","0.0%"
"26","Demetrius Harris (FA)","3","3","28","9.3","15","0","0","0","0","0","0","1","5.8","5.8","0.0%"
"27","Anthony Firkser (ATL)","3","3","27","9.0","16","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"28","Benjamin Watson (FA)","3","3","24","8.0","11","0","0","0","0","0","0","1","5.4","5.4","2.0%"
"29","Jesse James (FA)","2","2","28","14.0","22","1","0","0","0","0","0","1","4.8","4.8","0.0%"
"30","Levine Toilolo (FA)","2","2","26","13.0","16","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"31","Trey Burton (FA)","2","5","22","11.0","17","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"32","James O'Shaughnessy (CHI)","3","4","12","4.0","7","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"33","Antonio Gates (FA)","2","2","19","9.5","10","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"34","Blake Bell (KC)","2","2","16","8.0","9","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"35","Eric Saubert (DEN)","2","3","15","7.5","8","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"36","Jimmy Graham (FA)","2","5","13","6.5","8","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"37","Kyle Rudolph (TB)","2","5","7","3.5","5","0","0","0","0","0","0","1","2.7","2.7","2.0%"
"38","Chris Herndon IV (FA)","1","2","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"39","Jordan Leggett (FA)","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"40","Antony Auclair (HOU)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"41","Nick Vannett (NO)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"42","Tyler Conklin (NYJ)","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","2.0%"
"43","Orson Charles (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"44","MyCole Pruitt (ATL)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"45","Tyler Higbee (LAR)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","53.0%"
"46","Luke Stocker (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"47","Charles Clay (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"48","Brian Parker (FA)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
