"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Robert Woods (TEN)","8","10","171","21.4","94","2","2","0","0","0","0","1","37.1","37.1","73.0%"
"2","Adam Thielen (MIN)","8","12","166","20.8","49","3","1","0","0","0","0","1","30.6","30.6","92.0%"
"3","Devin Funchess (DET)","5","6","92","18.4","32","2","2","0","0","0","0","1","26.2","26.2","0.0%"
"4","Sterling Shepard (NYG)","11","13","142","12.9","26","3","0","0","0","0","0","1","25.2","25.2","3.0%"
"5","Chester Rogers (HOU)","6","6","104","17.3","61","1","1","1","3","0","0","1","22.7","22.7","0.0%"
"6","A.J. Green (ARI)","5","7","115","23.0","70","1","1","0","0","0","0","1","22.5","22.5","7.0%"
"7","Golden Tate (FA)","6","7","97","16.2","40","2","1","0","0","0","0","1","21.7","21.7","0.0%"
"8","Brandon LaFell (FA)","6","10","95","15.8","37","2","1","0","0","0","0","1","21.5","21.5","0.0%"
"9","Larry Fitzgerald (FA)","10","14","113","11.3","18","0","0","0","0","0","0","1","21.3","21.3","0.0%"
"10","JuJu Smith-Schuster (KC)","5","7","97","19.4","44","2","1","0","0","0","0","1","20.7","20.7","95.0%"
"11","Michael Thomas (NO)","9","10","117","13.0","28","3","0","0","0","0","0","1","20.7","20.7","93.0%"
"12","Davante Adams (LV)","5","8","90","18.0","42","1","1","0","0","0","0","1","20.0","20.0","100.0%"
"13","Emmanuel Sanders (FA)","6","11","137","22.8","38","4","0","0","0","0","0","1","19.7","19.7","1.0%"
"14","Marqise Lee (FA)","6","11","55","9.2","19","0","1","0","0","0","0","1","19.5","19.5","0.0%"
"15","Robbie Anderson (CAR)","4","7","85","21.3","38","3","1","0","0","0","0","1","18.5","18.5","11.0%"
"16","DeAndre Hopkins (ARI)","7","14","111","15.9","36","2","0","0","0","0","0","1","18.1","18.1","83.0%"
"17","Stefon Diggs (BUF)","4","5","78","19.5","51","1","1","0","0","0","0","1","17.8","17.8","100.0%"
"18","Marquise Goodwin (SEA)","1","2","83","83.0","83","1","1","1","18","0","0","1","17.1","17.1","0.0%"
"19","Demaryius Thomas (FA)","5","8","44","8.8","17","0","1","0","0","0","0","1","15.4","15.4","0.0%"
"20","Jarvis Landry (NO)","5","10","42","8.4","19","0","1","0","0","0","0","1","15.2","15.2","35.0%"
"21","Dontrelle Inman (FA)","6","8","88","14.7","26","1","0","0","0","0","0","1","14.8","14.8","0.0%"
"22","Doug Baldwin (FA)","5","6","95","19.0","54","1","0","0","0","0","0","1","14.5","14.5","0.0%"
"23","DeSean Jackson (FA)","6","10","82","13.7","22","1","0","0","0","0","0","1","14.2","14.2","5.0%"
"24","Bruce Ellington (FA)","4","9","41","10.3","26","1","1","0","0","0","0","1","14.1","14.1","0.0%"
"25","Allen Hurns (FA)","7","9","70","10.0","19","0","0","0","0","0","0","1","14.0","14.0","0.0%"
"26","Josh Bellamy (FA)","2","7","57","28.5","46","1","1","0","0","0","0","1","13.7","13.7","0.0%"
"27","Brandin Cooks (HOU)","6","11","74","12.3","27","2","0","0","0","0","0","1","13.4","13.4","95.0%"
"28","Maurice Harris (FA)","2","3","50","25.0","36","1","1","0","0","0","0","1","13.0","13.0","0.0%"
"29","Donte Moncrief (FA)","1","1","60","60.0","60","1","1","0","0","0","0","1","13.0","13.0","0.0%"
"30","DeVante Parker (NE)","6","9","66","11.0","24","1","0","0","0","0","0","1","12.6","12.6","40.0%"
"31","Roger Lewis (FA)","3","4","33","11.0","14","0","1","0","0","0","0","1","12.3","12.3","0.0%"
"32","Jamison Crowder (BUF)","4","11","76","19.0","36","2","0","1","5","0","0","1","12.1","12.1","5.0%"
"33","Sammy Watkins (GB)","2","3","41","20.5","24","1","1","0","0","0","0","1","12.1","12.1","18.0%"
"34","Chris Godwin (TB)","5","10","68","13.6","20","1","0","0","0","0","0","1","11.8","11.8","88.0%"
"35","Kenny Britt (FA)","2","3","38","19.0","19","0","1","0","0","0","0","1","11.8","11.8","0.0%"
"36","Kenny Stills (FA)","5","8","67","13.4","21","1","0","0","0","0","0","1","11.7","11.7","0.0%"
"37","Julio Jones (TB)","6","8","57","9.5","24","1","0","0","0","0","0","1","11.7","11.7","46.0%"
"38","Cooper Kupp (LAR)","6","7","47","7.8","19","0","0","0","0","0","0","1","10.7","10.7","100.0%"
"39","Taylor Gabriel (FA)","3","3","58","19.3","34","1","0","1","15","0","0","1","10.3","10.3","0.0%"
"40","Rishard Matthews (FA)","5","7","50","10.0","20","1","0","0","0","0","0","1","10.0","10.0","0.0%"
"41","Kendall Wright (FA)","5","8","46","9.2","12","0","0","0","0","0","0","1","9.6","9.6","0.0%"
"42","Curtis Samuel (WAS)","5","7","45","9.0","23","1","0","0","0","0","0","1","9.5","9.5","4.0%"
"43","Keenan Allen (LAC)","4","7","48","12.0","19","0","0","1","6","0","0","1","9.4","9.4","100.0%"
"44","Keelan Cole Sr. (LV)","3","8","61","20.3","36","1","0","0","0","0","0","1","9.1","9.1","0.0%"
"45","Randall Cobb (GB)","3","4","52","17.3","38","1","0","4","8","0","0","1","9.0","9.0","4.0%"
"46","Justin Hardy (FA)","2","2","7","3.5","4","0","1","0","0","0","0","1","8.7","8.7","0.0%"
"47","Kenny Golladay (NYG)","2","3","64","32.0","50","1","0","0","0","0","0","1","8.4","8.4","34.0%"
"48","Martavis Bryant (FA)","3","5","42","14.0","19","0","0","1","-9","0","0","1","8.3","8.3","0.0%"
"49","Dez Bryant (FA)","4","8","39","9.8","15","0","0","0","0","0","0","1","7.9","7.9","5.0%"
