"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Tyreek Hill (MIA)","6","9","185","30.8","79","3","2","0","0","0","0","1","36.5","36.5","100.0%"
"2","Nelson Agholor (NE)","7","12","141","20.1","51","3","1","0","0","0","0","1","27.1","27.1","1.0%"
"3","A.J. Green (ARI)","7","16","77","11.0","17","0","2","0","0","0","0","1","26.7","26.7","7.0%"
"4","Keenan Allen (LAC)","10","14","105","10.5","26","2","1","0","0","0","0","1","26.5","26.5","100.0%"
"5","Larry Fitzgerald (FA)","10","10","98","9.8","20","1","1","0","0","0","0","1","25.8","25.8","0.0%"
"6","Jermaine Kearse (FA)","9","10","157","17.4","51","2","0","0","0","0","0","1","24.7","24.7","0.0%"
"7","Antonio Brown (FA)","8","16","101","12.6","24","2","1","0","0","0","0","1","24.1","24.1","1.0%"
"8","Marqise Lee (FA)","7","10","86","12.3","22","1","1","0","0","0","0","1","21.6","21.6","0.0%"
"9","Robbie Anderson (CAR)","8","12","107","13.4","26","1","0","1","7","0","0","1","19.4","19.4","11.0%"
"10","Kenny Stills (FA)","5","13","98","19.6","23","4","1","0","0","0","1","1","18.8","18.8","0.0%"
"11","Ryan Grant (FA)","5","9","76","15.2","24","2","1","0","0","0","0","1","18.6","18.6","0.0%"
"12","Michael Thomas (NO)","5","9","70","14.0","32","2","1","0","0","0","0","1","18.0","18.0","93.0%"
"13","Marquise Goodwin (SEA)","8","8","99","12.4","20","1","0","0","0","0","0","1","17.9","17.9","0.0%"
"14","Dez Bryant (FA)","5","7","61","12.2","24","1","1","0","0","0","0","1","17.1","17.1","5.0%"
"15","Mike Wallace (FA)","5","8","116","23.2","66","2","0","0","0","0","0","1","16.6","16.6","0.0%"
"16","DeAndre Hopkins (ARI)","8","14","80","10.0","17","0","0","0","0","0","0","1","16.0","16.0","83.0%"
"17","Devin Funchess (DET)","4","7","60","15.0","24","2","1","0","0","0","0","1","16.0","16.0","0.0%"
"18","Trent Taylor (CIN)","6","6","92","15.3","33","1","0","0","0","0","0","1","15.2","15.2","0.0%"
"19","Golden Tate (FA)","8","10","69","8.6","24","1","0","0","0","0","0","1","14.9","14.9","0.0%"
"20","T.Y. Hilton (FA)","3","6","51","17.0","40","1","1","0","0","0","0","1","14.1","14.1","0.0%"
"21","Keelan Cole Sr. (LV)","3","3","49","16.3","32","1","1","0","0","0","0","1","13.9","13.9","0.0%"
"22","Dede Westbrook (FA)","6","9","78","13.0","22","2","0","0","0","0","0","1","13.8","13.8","0.0%"
"23","Doug Baldwin (FA)","5","7","84","16.8","47","1","0","0","0","0","0","1","13.4","13.4","0.0%"
"24","Marvin Jones Jr. (JAC)","4","8","90","22.5","46","2","0","0","0","0","0","1","13.0","13.0","8.0%"
"25","Sammy Watkins (GB)","3","4","38","12.7","14","0","1","0","0","0","0","1","12.8","12.8","18.0%"
"26","Josh Gordon (KC)","4","11","85","21.3","39","2","0","0","0","0","0","1","12.5","12.5","0.0%"
"27","Cooper Kupp (LAR)","5","6","68","13.6","25","2","0","0","0","0","0","1","11.8","11.8","100.0%"
"28","Josh Doctson (FA)","3","5","26","8.7","14","0","1","0","0","0","0","1","11.6","11.6","0.0%"
"29","Jarvis Landry (NO)","5","6","62","12.4","25","1","0","0","0","0","0","1","11.2","11.2","35.0%"
"30","Braxton Miller (FA)","4","4","71","17.8","57","1","0","0","0","0","0","1","11.1","11.1","0.0%"
"31","Johnny Holton (FA)","3","7","39","13.0","16","0","1","0","0","0","1","1","10.9","10.9","0.0%"
"32","Travis Benjamin (FA)","4","6","68","17.0","39","1","0","0","0","0","0","1","10.8","10.8","0.0%"
"33","Alshon Jeffery (FA)","4","6","61","15.3","23","2","0","0","0","0","0","1","10.1","10.1","0.0%"
"34","Dontrelle Inman (FA)","2","2","21","10.5","13","0","1","0","0","0","0","1","10.1","10.1","0.0%"
