"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","JuJu Smith-Schuster (KC)","9","10","143","15.9","46","3","1","0","0","0","0","1","29.3","29.3","95.0%"
"2","Keenan Allen (LAC)","9","12","133","14.8","28","3","1","0","0","0","0","1","28.3","28.3","100.0%"
"3","Golden Tate (FA)","7","7","104","14.9","71","1","1","0","0","0","0","1","25.4","25.4","0.0%"
"4","Doug Baldwin (FA)","4","5","90","22.5","29","3","2","0","0","0","0","1","25.0","25.0","0.0%"
"5","Albert Wilson (FA)","10","11","147","14.7","24","1","0","0","0","0","0","1","24.7","24.7","0.0%"
"6","Jarvis Landry (NO)","9","10","92","10.2","26","2","1","0","0","0","0","1","24.2","24.2","35.0%"
"7","Chris Godwin (TB)","7","12","111","15.9","39","1","1","0","0","0","0","1","24.1","24.1","88.0%"
"8","Rashard Higgins (CAR)","3","4","68","22.7","56","1","2","0","0","0","0","1","21.8","21.8","0.0%"
"9","Amari Cooper (CLE)","3","6","115","38.3","87","1","1","0","0","0","0","1","20.5","20.5","92.0%"
"10","Tyler Boyd (CIN)","5","7","91","18.2","49","1","1","0","0","0","0","1","20.1","20.1","55.0%"
"11","Travis Benjamin (FA)","4","5","96","24.0","62","2","1","2","4","0","0","1","20.0","20.0","0.0%"
"12","Brandin Cooks (HOU)","5","11","79","15.8","37","2","1","3","8","0","0","1","19.7","19.7","95.0%"
"13","Marvin Jones Jr. (JAC)","4","5","81","20.3","56","1","1","0","0","0","0","1","18.1","18.1","8.0%"
"14","Demaryius Thomas (FA)","6","8","57","9.5","19","0","1","0","0","0","0","1","17.7","17.7","0.0%"
"15","Stefon Diggs (BUF)","6","6","65","10.8","26","1","1","1","-8","0","0","1","17.7","17.7","100.0%"
"16","Randall Cobb (GB)","4","6","45","11.3","17","0","1","1","4","0","0","1","17.3","17.3","4.0%"
"17","Adam Humphries (FA)","7","11","102","14.6","43","1","0","0","0","0","0","1","17.2","17.2","1.0%"
"18","Kenny Golladay (NYG)","2","3","80","40.0","54","2","1","0","0","0","0","1","16.0","16.0","34.0%"
"19","Tyrell Williams (FA)","3","4","67","22.3","56","1","1","0","0","0","0","1","15.7","15.7","0.0%"
"20","Josh Gordon (KC)","4","7","115","28.8","54","2","0","0","0","0","0","1","15.5","15.5","0.0%"
