"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","DeAndre Hopkins (ARI)","10","12","107","10.7","21","1","1","0","0","0","0","1","26.7","26.7","83.0%"
"2","Devin Funchess (DET)","7","9","70","10.0","16","0","2","0","0","0","0","1","26.0","26.0","0.0%"
"3","Jordy Nelson (FA)","4","7","75","18.8","58","1","2","0","0","0","0","1","23.5","23.5","0.0%"
"4","Michael Thomas (NO)","8","11","89","11.1","30","1","1","0","0","0","0","1","22.9","22.9","93.0%"
"5","Tyrell Williams (FA)","5","6","115","23.0","75","2","1","0","0","0","0","1","22.5","22.5","0.0%"
"6","William Fuller V (FA)","4","6","35","8.8","16","0","2","1","4","0","0","1","19.9","19.9","2.0%"
"7","Keenan Allen (LAC)","5","11","138","27.6","50","3","0","0","0","0","0","1","18.8","18.8","100.0%"
"8","Jaron Brown (FA)","8","12","105","13.1","32","1","0","0","0","0","0","1","18.5","18.5","0.0%"
"9","Mike Evans (TB)","5","11","67","13.4","31","1","1","0","0","0","0","1","17.7","17.7","100.0%"
"10","Mike Wallace (FA)","6","10","55","9.2","16","0","1","0","0","0","0","1","17.5","17.5","0.0%"
"11","A.J. Green (ARI)","5","7","63","12.6","25","1","1","0","0","0","0","1","17.3","17.3","7.0%"
"12","Chris Hogan (FA)","5","9","60","12.0","26","1","1","0","0","0","0","1","17.0","17.0","0.0%"
"13","Cooper Kupp (LAR)","5","7","60","12.0","24","1","1","0","0","0","0","1","17.0","17.0","100.0%"
"14","Danny Amendola (FA)","6","7","42","7.0","16","0","1","0","0","0","0","1","16.2","16.2","0.0%"
"15","Odell Beckham Jr. (FA)","7","15","90","12.9","42","1","0","0","0","0","0","1","16.0","16.0","14.0%"
"16","Terrelle Pryor Sr. (FA)","3","5","70","23.3","44","1","1","0","0","0","0","1","16.0","16.0","0.0%"
"17","Kendall Wright (FA)","4","4","51","12.8","22","1","1","0","0","0","0","1","15.1","15.1","0.0%"
"18","Stefon Diggs (BUF)","5","7","98","19.6","33","3","0","0","0","0","0","1","14.8","14.8","100.0%"
"19","Dez Bryant (FA)","5","13","98","19.6","36","1","0","0","0","0","0","1","14.8","14.8","5.0%"
"20","Randall Cobb (GB)","4","4","44","11.0","26","1","1","0","0","0","0","1","14.4","14.4","4.0%"
"21","Kelvin Benjamin (FA)","4","4","104","26.0","43","2","0","0","0","0","0","1","14.4","14.4","0.0%"
"22","JuJu Smith-Schuster (KC)","3","4","47","15.7","19","0","1","0","0","0","0","1","13.7","13.7","95.0%"
"23","Johnny Holton (FA)","1","1","64","64.0","64","1","1","0","0","0","0","1","13.4","13.4","0.0%"
"24","Larry Fitzgerald (FA)","4","7","32","8.0","19","0","1","0","0","0","0","1","13.2","13.2","0.0%"
"25","Tyler Lockett (SEA)","4","5","67","16.8","41","1","0","2","24","0","0","1","13.1","13.1","86.0%"
"26","Adam Humphries (FA)","6","7","70","11.7","38","1","0","0","0","0","0","1","13.0","13.0","1.0%"
"27","DeVante Parker (NE)","6","8","69","11.5","21","1","0","0","0","0","0","1","12.9","12.9","40.0%"
"28","Donte Moncrief (FA)","3","3","30","10.0","18","0","1","0","0","0","0","1","12.0","12.0","0.0%"
"29","Alshon Jeffery (FA)","3","6","29","9.7","13","0","1","0","0","0","0","1","11.9","11.9","0.0%"
"30","Ricardo Louis (FA)","5","9","64","12.8","31","1","0","0","0","0","0","1","11.4","11.4","0.0%"
"31","Albert Wilson (FA)","4","4","63","15.8","37","1","0","1","6","0","0","1","10.9","10.9","0.0%"
"32","Brandon Marshall (FA)","6","10","46","7.7","11","0","0","0","0","0","0","1","10.6","10.6","5.0%"
"33","Sterling Shepard (NYG)","5","5","54","10.8","19","0","0","0","0","0","0","1","10.4","10.4","3.0%"
"34","Jarvis Landry (NO)","6","7","40","6.7","11","0","0","0","0","0","0","1","10.0","10.0","35.0%"
"35","Trent Taylor (CIN)","5","10","47","9.4","12","0","0","0","0","0","0","1","9.7","9.7","0.0%"
"36","Ryan Grant (FA)","2","3","16","8.0","13","0","1","0","0","0","0","1","9.6","9.6","0.0%"
"37","Paul Richardson Jr. (FA)","3","3","65","21.7","37","2","0","0","0","0","0","1","9.5","9.5","0.0%"
"38","Deonte Thompson (FA)","5","9","44","8.8","15","0","0","0","0","0","0","1","9.4","9.4","0.0%"
"39","Davante Adams (LV)","2","5","13","6.5","8","0","1","0","0","0","0","1","9.3","9.3","100.0%"
"40","Justin Hardy (FA)","2","6","12","6.0","9","0","1","0","0","0","0","1","9.2","9.2","0.0%"
"41","Brice Butler (FA)","2","2","12","6.0","10","0","1","0","0","0","0","1","9.2","9.2","0.0%"
"42","Jordan Matthews (SF)","2","2","10","5.0","9","0","1","0","0","0","0","1","9.0","9.0","0.0%"
"43","Robbie Anderson (CAR)","3","6","59","19.7","41","1","0","0","0","0","0","1","8.9","8.9","11.0%"
"44","Seth Roberts (FA)","4","5","49","12.3","22","1","0","0","0","0","0","1","8.9","8.9","0.0%"
"45","Adam Thielen (MIN)","5","8","59","11.8","24","1","0","0","0","0","1","1","8.9","8.9","92.0%"
"46","Nelson Agholor (NE)","3","4","58","19.3","36","1","0","0","0","0","0","1","8.8","8.8","1.0%"
"47","Bruce Ellington (FA)","3","4","44","14.7","35","1","0","1","13","0","0","1","8.7","8.7","0.0%"
"48","Jeremy Kerley (FA)","5","5","37","7.4","12","0","0","0","0","0","0","1","8.7","8.7","0.0%"
"49","Tyreek Hill (MIA)","5","6","35","7.0","12","0","0","0","0","0","0","1","8.5","8.5","100.0%"
"50","Doug Baldwin (FA)","3","3","35","11.7","27","1","0","0","0","0","0","1","8.5","8.5","0.0%"
"51","TJ Jones (FA)","3","5","33","11.0","16","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"52","Kenny Britt (FA)","3","8","52","17.3","26","1","0","0","0","0","0","1","8.2","8.2","0.0%"
"53","Allen Hurns (FA)","4","10","42","10.5","15","0","0","0","0","0","0","1","8.2","8.2","0.0%"
