"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Larry Fitzgerald (FA)","9","15","119","13.2","23","2","1","0","0","0","0","1","27.7","27.7","0.0%"
"2","Julio Jones (TB)","7","11","149","21.3","44","3","0","0","0","0","0","1","21.9","21.9","46.0%"
"3","Jakeem Grant Sr. (CLE)","4","6","107","26.8","65","2","1","1","3","0","0","1","21.0","21.0","0.0%"
"4","JuJu Smith-Schuster (KC)","6","7","75","12.5","49","1","1","0","0","0","0","1","19.5","19.5","95.0%"
"5","Ted Ginn Jr. (FA)","4","5","76","19.0","54","1","1","2","14","0","0","1","19.0","19.0","0.0%"
"6","Stefon Diggs (BUF)","5","8","60","12.0","20","1","1","1","3","0","0","1","17.3","17.3","100.0%"
"7","Keelan Cole Sr. (LV)","6","13","108","18.0","32","2","0","0","0","0","0","1","16.8","16.8","0.0%"
"8","Tyreek Hill (MIA)","6","7","109","18.2","52","2","0","1","-1","0","0","1","16.8","16.8","100.0%"
"9","Mike Evans (TB)","6","8","107","17.8","30","2","0","0","0","0","0","1","16.7","16.7","100.0%"
"10","Cooper Kupp (LAR)","4","6","65","16.3","34","1","1","0","0","0","0","1","16.5","16.5","100.0%"
"11","DeAndre Hopkins (ARI)","4","6","65","16.3","38","1","1","0","0","0","0","1","16.5","16.5","83.0%"
"12","T.Y. Hilton (FA)","6","12","100","16.7","24","2","0","0","0","0","0","1","16.0","16.0","0.0%"
"13","Amari Cooper (CLE)","3","4","66","22.0","63","1","1","0","0","0","0","1","15.6","15.6","92.0%"
"14","Corey Davis (NYJ)","6","9","91","15.2","37","1","0","0","0","0","0","1","15.1","15.1","11.0%"
"15","Jamison Crowder (BUF)","4","4","47","11.8","15","0","1","0","0","0","0","1","14.7","14.7","5.0%"
"16","A.J. Green (ARI)","6","10","81","13.5","18","0","0","0","0","0","0","1","14.1","14.1","7.0%"
"17","Josh Doctson (FA)","2","13","61","30.5","48","1","1","0","0","0","0","1","14.1","14.1","0.0%"
"18","Doug Baldwin (FA)","4","6","35","8.8","20","1","1","0","0","0","0","1","13.5","13.5","0.0%"
"19","Eric Decker (FA)","6","10","73","12.2","25","1","0","0","0","0","0","1","13.3","13.3","0.0%"
"20","Deonte Thompson (FA)","4","5","91","22.8","46","2","0","0","0","0","0","1","13.1","13.1","0.0%"
"21","Chris Godwin (TB)","3","6","98","32.7","70","1","0","0","0","0","0","1","12.8","12.8","88.0%"
"22","Jaelen Strong (FA)","3","4","38","12.7","19","0","1","0","0","0","0","1","12.8","12.8","0.0%"
"23","Ryan Grant (FA)","4","6","85","21.3","36","2","0","0","0","0","0","1","12.5","12.5","0.0%"
"24","Kelvin Benjamin (FA)","5","7","70","14.0","35","1","0","0","0","0","0","1","12.0","12.0","0.0%"
"25","Sammy Watkins (GB)","3","7","30","10.0","16","0","1","0","0","0","0","1","12.0","12.0","18.0%"
"26","Dede Westbrook (FA)","4","7","74","18.5","23","1","0","0","0","0","0","1","11.4","11.4","0.0%"
"27","DeVante Parker (NE)","5","10","63","12.6","34","1","0","0","0","0","0","1","11.3","11.3","40.0%"
"28","Keenan Allen (LAC)","5","10","63","12.6","20","1","0","0","0","0","0","1","11.3","11.3","100.0%"
"29","Michael Campanaro (FA)","2","2","21","10.5","15","0","1","1","9","0","0","1","11.0","11.0","0.0%"
"30","Trent Taylor (CIN)","3","4","19","6.3","8","0","1","0","0","0","0","1","10.9","10.9","0.0%"
"31","John Brown (FA)","2","4","28","14.0","15","0","1","0","0","0","0","1","10.8","10.8","2.0%"
"32","Michael Thomas (NO)","4","5","66","16.5","27","2","0","0","0","0","0","1","10.6","10.6","93.0%"
"33","Robbie Anderson (CAR)","5","7","51","10.2","16","0","0","0","0","0","0","1","10.1","10.1","11.0%"
"34","Mike Wallace (FA)","4","6","60","15.0","23","1","0","0","0","0","0","1","10.0","10.0","0.0%"
