"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Julio Jones (TB)","12","15","253","21.1","51","7","2","1","15","0","0","1","50.8","50.8","46.0%"
"2","Antonio Brown (FA)","10","12","169","16.9","39","4","2","0","0","0","0","1","40.9","40.9","1.0%"
"3","Keenan Allen (LAC)","11","14","172","15.6","42","2","1","0","0","0","0","1","34.2","34.2","100.0%"
"4","Robbie Anderson (CAR)","6","10","146","24.3","54","4","2","0","0","0","0","1","32.6","32.6","11.0%"
"5","Marvin Jones Jr. (JAC)","6","9","109","18.2","43","2","2","0","0","0","0","1","28.9","28.9","8.0%"
"6","Jamison Crowder (BUF)","7","10","141","20.1","38","3","1","0","0","0","0","1","27.1","27.1","5.0%"
"7","Jermaine Kearse (FA)","7","11","105","15.0","42","1","1","0","0","0","0","1","23.5","23.5","0.0%"
"8","Brandin Cooks (HOU)","6","7","83","13.8","37","2","1","1","11","0","0","1","21.4","21.4","95.0%"
"9","Mohamed Sanu Sr. (MIA)","8","9","64","8.0","25","1","0","0","0","0","0","1","20.4","20.4","0.0%"
"10","Cooper Kupp (LAR)","8","11","116","14.5","53","1","0","0","0","0","0","1","19.6","19.6","100.0%"
"11","DeAndre Hopkins (ARI)","7","10","125","17.9","39","3","0","0","0","0","0","1","19.5","19.5","83.0%"
"12","Davante Adams (LV)","5","8","82","16.4","55","1","1","0","0","0","0","1","19.2","19.2","100.0%"
"13","Sammy Watkins (GB)","4","9","82","20.5","31","3","1","0","0","0","0","1","18.2","18.2","18.0%"
"14","Devin Funchess (DET)","7","12","108","15.4","35","2","0","0","0","0","0","1","17.8","17.8","0.0%"
"15","Adam Thielen (MIN)","8","11","89","11.1","16","0","0","0","0","0","0","1","16.9","16.9","92.0%"
"16","Alshon Jeffery (FA)","5","9","52","10.4","16","0","1","0","0","0","0","1","16.2","16.2","0.0%"
"17","Randall Cobb (GB)","4","4","58","14.5","39","1","1","0","0","0","0","1","15.8","15.8","4.0%"
"18","Jarvis Landry (NO)","8","9","70","8.8","15","0","0","0","0","0","0","1","15.0","15.0","35.0%"
"19","Ted Ginn Jr. (FA)","7","11","71","10.1","25","1","0","0","0","0","0","1","14.1","14.1","0.0%"
"20","Martavis Bryant (FA)","4","6","40","10.0","17","0","1","1","1","0","0","1","14.1","14.1","0.0%"
"21","DeSean Jackson (FA)","8","11","60","7.5","15","0","0","0","0","0","0","1","14.0","14.0","5.0%"
"22","Tyrell Williams (FA)","2","3","58","29.0","31","2","1","0","0","0","0","1","13.8","13.8","0.0%"
"23","Mike Evans (TB)","6","12","78","13.0","20","1","0","0","0","0","0","1","13.8","13.8","100.0%"
"24","Cody Latimer (FA)","3","4","48","16.0","25","1","1","0","0","0","0","1","13.8","13.8","0.0%"
"25","Josh Reynolds (DET)","4","6","37","9.3","14","0","1","0","0","0","0","1","13.7","13.7","1.0%"
"26","Albert Wilson (FA)","3","7","36","12.0","19","0","1","0","0","0","0","1","12.6","12.6","0.0%"
"27","Stefon Diggs (BUF)","5","7","66","13.2","37","1","0","1","9","0","0","1","12.5","12.5","100.0%"
"28","Tyreek Hill (MIA)","7","11","41","5.9","11","0","0","2","13","0","0","1","12.4","12.4","100.0%"
"29","Bennie Fowler III (FA)","3","4","33","11.0","22","1","1","0","0","0","0","1","12.3","12.3","0.0%"
