"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Michael Crabtree (FA)","6","6","80","13.3","26","3","3","0","0","0","0","1","32.0","32.0","0.0%"
"2","Emmanuel Sanders (FA)","6","8","62","10.3","25","1","2","0","0","0","0","1","24.2","24.2","1.0%"
"3","Davante Adams (LV)","8","10","99","12.4","33","1","1","0","0","0","0","1","23.9","23.9","100.0%"
"4","J.J. Nelson (FA)","5","7","120","24.0","45","2","1","0","0","0","0","1","23.0","23.0","0.0%"
"5","Jermaine Kearse (FA)","4","5","64","16.0","34","1","2","0","0","0","0","1","22.4","22.4","0.0%"
"6","Mike Evans (TB)","7","9","93","13.3","18","0","1","0","0","0","0","1","22.3","22.3","100.0%"
"7","Alshon Jeffery (FA)","7","13","92","13.1","18","0","1","0","0","0","0","1","22.2","22.2","0.0%"
"8","Allen Hurns (FA)","6","7","82","13.7","20","1","1","0","0","0","0","1","20.2","20.2","0.0%"
"9","Jarvis Landry (NO)","13","15","78","6.0","18","0","0","1","-7","0","0","1","20.1","20.1","35.0%"
"10","Keenan Allen (LAC)","9","10","100","11.1","24","2","0","0","0","0","0","1","19.0","19.0","100.0%"
"11","Dez Bryant (FA)","7","16","59","8.4","15","0","1","0","0","0","0","1","18.9","18.9","5.0%"
"12","Martavis Bryant (FA)","3","4","91","30.3","51","2","1","1","7","0","0","1","18.8","18.8","0.0%"
"13","Chris Hogan (FA)","5","6","78","15.6","27","2","1","0","0","0","0","1","18.8","18.8","0.0%"
"14","Brandon Coleman (FA)","4","6","82","20.5","42","2","1","0","0","0","0","1","18.2","18.2","0.0%"
"15","Rashard Higgins (CAR)","7","11","95","13.6","35","2","0","1","4","0","0","1","16.9","16.9","0.0%"
"16","Julio Jones (TB)","5","9","108","21.6","34","2","0","0","0","0","0","1","15.8","15.8","46.0%"
"17","Deonte Thompson (FA)","4","5","57","14.3","20","1","1","0","0","0","0","1","15.7","15.7","0.0%"
"18","Marqise Lee (FA)","7","12","76","10.9","19","0","0","0","0","0","0","1","14.6","14.6","0.0%"
"19","DeAndre Hopkins (ARI)","7","13","73","10.4","25","1","0","0","0","0","0","1","14.3","14.3","83.0%"
"20","Kendall Wright (FA)","7","10","69","9.9","18","0","0","0","0","0","0","1","13.9","13.9","0.0%"
"21","Michael Thomas (NO)","5","10","89","17.8","33","2","0","0","0","0","0","1","13.9","13.9","93.0%"
"22","Kelvin Benjamin (FA)","6","8","77","12.8","18","0","0","0","0","0","0","1","13.7","13.7","0.0%"
"23","Mohamed Sanu Sr. (MIA)","5","6","85","17.0","24","3","0","0","0","0","0","1","13.5","13.5","0.0%"
"24","Demaryius Thomas (FA)","6","8","71","11.8","27","1","0","0","0","0","0","1","13.1","13.1","0.0%"
"25","Jeremy Maclin (FA)","4","5","31","7.8","19","0","1","0","0","0","0","1","13.1","13.1","0.0%"
"26","Randall Cobb (GB)","6","9","60","10.0","18","0","0","1","10","0","0","1","13.0","13.0","4.0%"
"27","DeVante Parker (NE)","4","9","85","21.3","31","2","0","0","0","0","0","1","12.5","12.5","40.0%"
"28","Tyler Lockett (SEA)","6","9","64","10.7","22","1","0","0","0","0","0","1","12.4","12.4","86.0%"
"29","Kenny Stills (FA)","2","5","37","18.5","29","1","1","0","0","0","0","1","11.7","11.7","0.0%"
"30","A.J. Green (ARI)","5","8","67","13.4","50","1","0","0","0","0","0","1","11.7","11.7","7.0%"
"31","Jaron Brown (FA)","4","11","73","18.3","22","3","0","0","0","0","0","1","11.3","11.3","0.0%"
"32","Antonio Brown (FA)","5","11","62","12.4","26","1","0","0","0","0","0","1","11.2","11.2","1.0%"
"33","Devin Funchess (DET)","4","6","68","17.0","24","2","0","0","0","0","0","1","10.8","10.8","0.0%"
"34","JuJu Smith-Schuster (KC)","3","4","16","5.3","9","0","1","0","0","0","0","1","10.6","10.6","95.0%"
"35","Torrey Smith (FA)","4","8","66","16.5","24","2","0","0","0","0","0","1","10.6","10.6","0.0%"
"36","Phillip Dorsett II (HOU)","3","3","68","22.7","38","2","0","1","7","0","0","1","10.5","10.5","0.0%"
"37","Alex Erickson (WAS)","4","6","62","15.5","37","1","0","1","2","0","0","1","10.4","10.4","0.0%"
"38","Doug Baldwin (FA)","6","9","44","7.3","18","0","0","0","0","0","0","1","10.4","10.4","0.0%"
"39","Paul Richardson Jr. (FA)","2","5","19","9.5","10","0","1","0","0","0","0","1","9.9","9.9","0.0%"
"40","Marvin Jones Jr. (JAC)","1","5","27","27.0","27","1","1","0","0","0","0","1","9.7","9.7","8.0%"
"41","Chris Conley (HOU)","4","4","55","13.8","35","1","0","0","0","0","0","1","9.5","9.5","0.0%"
"42","Tyrell Williams (FA)","4","4","54","13.5","23","1","0","0","0","0","0","1","9.4","9.4","0.0%"
"43","Josh Bellamy (FA)","4","7","51","12.8","17","0","0","0","0","0","0","1","9.1","9.1","0.0%"
"44","T.Y. Hilton (FA)","4","6","49","12.3","16","0","0","0","0","0","0","1","8.9","8.9","0.0%"
"45","Tyreek Hill (MIA)","4","6","43","10.8","18","0","0","1","6","0","0","1","8.9","8.9","100.0%"
"46","Jamison Crowder (BUF)","4","5","47","11.8","21","1","0","0","0","0","0","1","8.7","8.7","5.0%"
"47","Eli Rogers (FA)","4","7","43","10.8","16","0","0","0","0","0","0","1","8.3","8.3","0.0%"
"48","Ryan Grant (FA)","1","2","11","11.0","11","0","1","0","0","0","0","1","8.1","8.1","0.0%"
"49","Nelson Agholor (NE)","1","3","9","9.0","9","0","1","0","0","0","0","1","7.9","7.9","1.0%"
"50","Odell Beckham Jr. (FA)","4","5","36","9.0","16","0","0","0","0","0","0","1","7.6","7.6","14.0%"
"51","Adam Thielen (MIN)","5","6","44","8.8","24","1","0","0","0","0","1","1","7.4","7.4","92.0%"
"52","Cole Beasley (FA)","4","8","33","8.3","10","0","0","0","0","0","0","1","7.3","7.3","1.0%"
"53","Rishard Matthews (FA)","3","5","43","14.3","20","1","0","0","0","0","0","1","7.3","7.3","0.0%"
"54","Amari Cooper (CLE)","4","5","33","8.3","16","0","0","0","0","0","0","1","7.3","7.3","92.0%"
"55","Brandon LaFell (FA)","4","7","30","7.5","12","0","0","0","0","0","0","1","7.0","7.0","0.0%"
"56","DeSean Jackson (FA)","3","7","39","13.0","21","1","0","0","0","0","0","1","6.9","6.9","5.0%"
"57","Taywan Taylor (FA)","1","1","42","42.0","42","1","0","2","16","0","0","1","6.8","6.8","0.0%"
"58","Golden Tate (FA)","4","4","25","6.3","10","0","0","0","0","0","0","1","6.5","6.5","0.0%"
"59","Laquon Treadwell (JAC)","3","6","33","11.0","15","0","0","0","0","0","0","1","6.3","6.3","0.0%"
"60","Brandin Cooks (HOU)","2","4","37","18.5","22","1","0","2","6","0","0","1","6.3","6.3","95.0%"
"61","Cooper Kupp (LAR)","3","6","33","11.0","17","0","0","0","0","0","0","1","6.3","6.3","100.0%"
"62","Eric Decker (FA)","3","5","32","10.7","16","0","0","0","0","0","0","1","6.2","6.2","0.0%"
"63","Mack Hollins (LV)","3","3","32","10.7","13","0","0","0","0","0","0","1","6.2","6.2","0.0%"
"64","Kamar Aiken (FA)","3","9","31","10.3","14","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"65","Jordan Matthews (SF)","3","3","30","10.0","15","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"66","Terrance Williams (FA)","4","5","17","4.3","6","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"67","Pierre Garcon (FA)","3","5","26","8.7","11","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"68","Marquise Goodwin (SEA)","3","6","26","8.7","12","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"69","Geronimo Allison (FA)","3","5","24","8.0","13","0","0","0","0","0","0","1","5.4","5.4","0.0%"
"70","Ted Ginn Jr. (FA)","3","6","24","8.0","12","0","0","0","0","0","0","1","5.4","5.4","0.0%"
"71","Larry Fitzgerald (FA)","3","6","21","7.0","10","0","0","0","0","0","0","1","5.1","5.1","0.0%"
"72","Stefon Diggs (BUF)","2","6","27","13.5","21","1","0","1","4","0","0","1","5.1","5.1","100.0%"
"73","Terrelle Pryor Sr. (FA)","2","4","31","15.5","23","1","0","0","0","0","0","1","5.1","5.1","0.0%"
"74","Sterling Shepard (NYG)","2","4","23","11.5","12","0","0","2","7","0","0","1","5.0","5.0","3.0%"
"75","Sammy Watkins (GB)","2","2","30","15.0","28","1","0","0","0","0","0","1","5.0","5.0","18.0%"
"76","Robbie Anderson (CAR)","2","4","28","14.0","19","0","0","0","0","0","0","1","4.8","4.8","11.0%"
"77","Ricardo Louis (FA)","2","2","27","13.5","24","1","0","0","0","0","0","1","4.7","4.7","0.0%"
"78","Tanner Gentry (BUF)","2","3","27","13.5","15","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"79","Albert Wilson (FA)","2","3","22","11.0","12","0","0","1","4","0","0","1","4.6","4.6","0.0%"
"80","Jeremy Kerley (FA)","3","3","14","4.7","10","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"81","Cody Latimer (FA)","2","2","22","11.0","13","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"82","Taylor Gabriel (FA)","2","3","14","7.0","12","0","0","1","7","0","0","1","4.1","4.1","0.0%"
"83","Brittan Golden (FA)","1","2","29","29.0","29","1","0","0","0","0","0","1","3.9","3.9","0.0%"
"84","Donte Moncrief (FA)","2","8","18","9.0","15","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"85","Adam Humphries (FA)","2","3","18","9.0","9","0","0","0","0","0","0","1","3.8","3.8","1.0%"
"86","Josh Reynolds (DET)","1","1","28","28.0","28","1","0","0","0","0","0","1","3.8","3.8","1.0%"
"87","Zay Jones (JAC)","2","6","18","9.0","12","0","0","0","0","0","0","1","3.8","3.8","1.0%"
"88","Andre Holmes (FA)","2","4","18","9.0","9","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"89","Keelan Cole Sr. (LV)","2","3","13","6.5","11","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"90","Roger Lewis (FA)","2","2","13","6.5","8","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"91","Braxton Miller (FA)","2","3","10","5.0","8","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"92","Justin Hardy (FA)","1","2","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"93","Brice Butler (FA)","1","2","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"94","Brandon Marshall (FA)","1","5","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","5.0%"
"95","Curtis Samuel (WAS)","2","3","7","3.5","8","0","0","0","0","0","0","1","2.7","2.7","4.0%"
"96","Tommylee Lewis (FA)","1","2","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"97","Amara Darboh (FA)","1","1","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"98","Trent Taylor (CIN)","2","4","6","3.0","5","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"99","Chad Williams (FA)","1","2","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"100","Travis Benjamin (FA)","1","3","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"101","Trevor Davis (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"102","Corey Coleman (KC)","1","7","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"103","Jarius Wright (FA)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"104","Bennie Fowler III (FA)","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"105","Kenny Golladay (NYG)","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","34.0%"
"106","Robert Woods (TEN)","1","4","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","73.0%"
"107","Mike Wallace (FA)","1","3","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"108","Russell Shepard (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"109","Corey Davis (NYJ)","1","3","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","11.0%"
"110","Charone Peake (FA)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"111","Kenny Britt (FA)","1","2","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"112","Tavon Austin (FA)","0","2","0","0","0","0","0","3","8","0","0","1","0.8","0.8","0.0%"
"113","Michael Campanaro (FA)","0","0","0","0","0","0","0","1","5","0","0","1","0.5","0.5","0.0%"
"114","Brian Quick (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","James Wright (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Jeff Janis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Chris Matthews (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Ryan Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","TJ Jones (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","De'Anthony Thomas (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","Jordy Nelson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Eric Weems (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Darrius Heyward-Bey (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","Aldrick Robinson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Dwayne Harris (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Andre Roberts (CAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","Arrelious Benn (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Chris Godwin (TB)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","88.0%"
"129","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Chad Hansen (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","ArDarius Stewart (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Tanner McEvoy (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Isaiah McKenzie (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","34.0%"
"134","Jamal Agnew (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Ryan Switzer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","Max McCaffrey (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Victor Bolden Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","Seth Roberts (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Jaelen Strong (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"140","Sammie Coates (FA)","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
