"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Amari Cooper (CLE)","11","19","210","19.1","45","4","2","0","0","0","0","1","44.0","44.0","92.0%"
"2","Kenny Stills (FA)","6","9","85","14.2","36","2","2","0","0","0","0","1","26.5","26.5","0.0%"
"3","Tyreek Hill (MIA)","6","8","125","20.8","64","2","1","2","7","0","0","1","25.2","25.2","100.0%"
"4","Julio Jones (TB)","9","13","99","11.0","16","0","1","0","0","0","0","1","24.9","24.9","46.0%"
"5","Doug Baldwin (FA)","9","12","92","10.2","32","2","1","0","0","0","0","1","24.2","24.2","0.0%"
"6","Jarvis Landry (NO)","7","11","93","13.3","29","1","1","0","0","0","0","1","22.3","22.3","35.0%"
"7","Mike Evans (TB)","7","10","88","12.6","23","1","1","0","0","0","0","1","21.8","21.8","100.0%"
"8","Ted Ginn Jr. (FA)","7","7","141","20.1","47","2","0","0","0","0","0","1","21.1","21.1","0.0%"
"9","Dez Bryant (FA)","7","10","63","9.0","27","1","1","0","0","0","0","1","19.3","19.3","5.0%"
"10","Antonio Brown (FA)","4","10","65","16.3","23","1","1","0","0","0","0","1","16.5","16.5","1.0%"
"11","Brandin Cooks (HOU)","4","5","65","16.3","27","1","1","0","0","0","0","1","16.5","16.5","95.0%"
"12","Michael Thomas (NO)","7","11","82","11.7","21","2","0","0","0","0","0","1","15.2","15.2","93.0%"
"13","Cooper Kupp (LAR)","4","10","51","12.8","18","0","1","0","0","0","0","1","15.1","15.1","100.0%"
"14","Allen Hurns (FA)","5","8","101","20.2","50","2","0","0","0","0","0","1","15.1","15.1","0.0%"
"15","Deonte Thompson (FA)","4","4","107","26.8","44","3","0","1","0","0","0","1","14.7","14.7","0.0%"
"16","Nelson Agholor (NE)","4","5","45","11.3","14","0","1","0","0","0","0","1","14.5","14.5","1.0%"
"17","Paul Richardson Jr. (FA)","2","2","61","30.5","38","2","1","0","0","0","0","1","14.1","14.1","0.0%"
"18","Mack Hollins (LV)","1","1","64","64.0","64","1","1","0","0","0","0","1","13.4","13.4","0.0%"
"19","Albert Wilson (FA)","1","2","63","63.0","63","1","1","0","0","0","0","1","13.3","13.3","0.0%"
"20","Brandon LaFell (FA)","4","7","28","7.0","9","0","1","0","0","0","0","1","12.8","12.8","0.0%"
"21","Robbie Anderson (CAR)","3","5","35","11.7","18","0","1","0","0","0","0","1","12.5","12.5","11.0%"
"22","Mohamed Sanu Sr. (MIA)","6","10","65","10.8","19","0","0","0","0","0","0","1","12.5","12.5","0.0%"
"23","DeSean Jackson (FA)","5","8","73","14.6","20","1","0","0","0","0","0","1","12.3","12.3","5.0%"
"24","Marquise Goodwin (SEA)","4","8","80","20.0","48","1","0","0","0","0","0","1","12.0","12.0","0.0%"
"25","Demarcus Robinson (BAL)","5","8","69","13.8","33","1","0","0","0","0","0","1","11.9","11.9","0.0%"
"26","JuJu Smith-Schuster (KC)","2","3","39","19.5","31","1","1","0","0","0","0","1","11.9","11.9","95.0%"
