"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Calvin Ridley (ATL)","7","8","146","20.9","75","4","3","1","9","0","0","1","40.5","40.5","2.0%"
"2","Robert Woods (TEN)","10","11","104","10.4","22","2","2","3","13","0","0","1","33.7","33.7","73.0%"
"3","Jordy Nelson (FA)","6","8","173","28.8","66","8","1","0","0","0","0","1","29.3","29.3","0.0%"
"4","Mike Evans (TB)","6","11","137","22.8","51","6","1","0","0","0","0","1","25.7","25.7","100.0%"
"5","Tyler Boyd (CIN)","6","7","132","22.0","49","6","1","1","5","0","0","1","25.7","25.7","55.0%"
"6","Adam Thielen (MIN)","14","19","105","7.5","19","0","0","0","0","0","0","1","24.5","24.5","92.0%"
"7","Mike Williams (LAC)","4","7","81","20.3","42","4","2","0","0","0","0","1","24.1","24.1","98.0%"
"8","Michael Thomas (NO)","10","10","129","12.9","35","3","0","0","0","0","0","1","22.9","22.9","93.0%"
"9","Albert Wilson (FA)","2","2","74","37.0","74","4","1","0","0","0","0","1","21.5","21.5","0.0%"
"10","William Fuller V (FA)","5","11","101","20.2","37","3","1","0","0","0","0","1","21.1","21.1","2.0%"
"11","Jakeem Grant Sr. (CLE)","2","3","70","35.0","52","4","2","0","0","0","0","1","21.0","21.0","0.0%"
"12","JuJu Smith-Schuster (KC)","9","11","116","12.9","43","3","0","0","0","0","0","1","20.6","20.6","95.0%"
"13","Jarvis Landry (NO)","8","14","103","12.9","29","1","0","0","0","0","0","1","20.3","20.3","35.0%"
"14","Sterling Shepard (NYG)","6","7","80","13.3","23","1","1","0","0","0","0","1","20.0","20.0","3.0%"
"15","Odell Beckham Jr. (FA)","9","10","109","12.1","30","3","0","1","0","0","0","1","19.9","19.9","14.0%"
"16","Sammy Watkins (GB)","5","8","55","11.0","15","0","1","2","20","0","0","1","18.5","18.5","18.0%"
"17","Emmanuel Sanders (FA)","5","8","38","7.6","9","0","0","1","35","1","0","1","18.3","18.3","1.0%"
"18","Davante Adams (LV)","7","9","52","7.4","16","0","1","0","0","0","0","1","18.2","18.2","100.0%"
"19","Tyler Lockett (SEA)","4","6","77","19.3","52","4","1","1","5","0","0","1","18.2","18.2","86.0%"
"20","Kenny Golladay (NYG)","6","7","53","8.8","16","0","1","0","0","0","0","1","17.3","17.3","34.0%"
"21","Antonio Brown (FA)","6","9","50","8.3","27","1","1","0","0","0","0","1","17.0","17.0","1.0%"
"22","Marvin Jones Jr. (JAC)","4","6","69","17.3","33","2","1","0","0","0","0","1","16.9","16.9","8.0%"
"23","Cooper Kupp (LAR)","4","5","71","17.8","53","4","1","1","-3","0","0","1","16.8","16.8","100.0%"
"24","Devin Funchess (DET)","4","7","67","16.8","27","2","1","0","0","0","0","1","16.7","16.7","0.0%"
"25","Chris Godwin (TB)","5","10","74","14.8","20","1","1","0","0","0","1","1","16.4","16.4","88.0%"
"26","Christian Kirk (JAC)","7","8","90","12.9","32","4","0","0","0","0","0","1","16.0","16.0","83.0%"
"27","Brandin Cooks (HOU)","7","8","90","12.9","21","1","0","0","0","0","0","1","16.0","16.0","95.0%"
"28","Mohamed Sanu Sr. (MIA)","4","7","36","9.0","13","0","1","0","0","0","0","1","15.6","15.6","0.0%"
"29","Geronimo Allison (FA)","2","4","76","38.0","64","4","1","0","0","0","0","1","15.6","15.6","0.0%"
"30","Kenny Stills (FA)","3","5","61","20.3","34","3","1","0","0","0","0","1","15.1","15.1","0.0%"
"31","DeAndre Hopkins (ARI)","6","10","86","14.3","24","2","0","0","0","0","0","1","14.6","14.6","83.0%"
"32","Julio Jones (TB)","5","6","96","19.2","58","4","0","0","0","0","0","1","14.6","14.6","46.0%"
"33","Jamison Crowder (BUF)","4","4","39","9.8","18","0","1","1","6","0","0","1","14.5","14.5","5.0%"
"34","John Brown (FA)","5","9","86","17.2","44","3","0","0","0","0","0","1","13.6","13.6","2.0%"
"35","Michael Crabtree (FA)","7","10","61","8.7","19","0","0","0","0","0","0","1","13.1","13.1","0.0%"
"36","Golden Tate (FA)","6","8","69","11.5","25","1","0","0","0","0","0","1","12.9","12.9","0.0%"
"37","Ryan Grant (FA)","3","5","35","11.7","22","1","1","0","0","0","0","1","12.5","12.5","0.0%"
"38","Ted Ginn Jr. (FA)","3","6","12","4.0","6","0","1","1","20","0","0","1","12.2","12.2","0.0%"
"39","Marquise Goodwin (SEA)","3","4","30","10.0","13","0","1","1","-2","0","0","1","11.8","11.8","0.0%"
"40","Paul Richardson Jr. (FA)","1","2","46","46.0","46","3","1","0","0","0","0","1","11.6","11.6","0.0%"
"41","Demaryius Thomas (FA)","5","5","63","12.6","22","1","0","0","0","0","0","1","11.3","11.3","0.0%"
"42","Tavon Austin (FA)","3","3","2","0.7","3","0","1","1","18","0","0","1","11.0","11.0","0.0%"
"43","A.J. Green (ARI)","5","8","58","11.6","31","2","0","0","0","0","0","1","10.8","10.8","7.0%"
"44","Jaron Brown (FA)","2","2","25","12.5","16","0","1","0","0","0","0","1","10.5","10.5","0.0%"
"45","T.Y. Hilton (FA)","5","10","50","10.0","29","1","0","0","0","0","0","1","10.0","10.0","0.0%"
"46","Ryan Switzer (FA)","3","3","9","3.0","5","0","1","0","0","0","0","1","9.9","9.9","0.0%"
"47","Quincy Enunwa (FA)","4","8","57","14.3","16","0","0","0","0","0","0","1","9.7","9.7","0.0%"
"48","Taylor Gabriel (FA)","6","10","34","5.7","10","0","0","0","0","0","0","1","9.4","9.4","0.0%"
"49","Chris Conley (HOU)","2","3","13","6.5","9","0","1","0","0","0","0","1","9.3","9.3","0.0%"
"50","Keelan Cole Sr. (LV)","5","9","40","8.0","11","0","0","0","0","0","0","1","9.0","9.0","0.0%"
"51","Cameron Meredith (FA)","1","1","11","11.0","11","0","1","0","0","0","0","1","8.1","8.1","0.0%"
"52","Allen Robinson II (LAR)","3","7","50","16.7","39","2","0","0","0","0","0","1","8.0","8.0","96.0%"
"53","Cole Beasley (FA)","3","5","46","15.3","18","0","0","0","0","0","0","1","7.6","7.6","1.0%"
"54","Tyreek Hill (MIA)","2","5","51","25.5","42","3","0","2","5","0","0","1","7.6","7.6","100.0%"
"55","Anthony Miller (PIT)","4","5","35","8.8","15","0","0","0","0","0","0","1","7.5","7.5","0.0%"
"56","Laquon Treadwell (JAC)","4","4","33","8.3","14","0","0","0","0","0","0","1","7.3","7.3","0.0%"
