"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Odell Beckham Jr. (FA)","8","14","131","16.4","33","2","1","0","0","0","1","1","31.4","31.4","14.0%"
"2","Davante Adams (LV)","9","12","140","15.6","30","4","1","0","0","0","0","1","29.0","29.0","100.0%"
"3","Antonio Brown (FA)","6","13","101","16.8","47","3","2","0","0","0","0","1","28.1","28.1","1.0%"
"4","Robbie Anderson (CAR)","3","5","123","41.0","76","6","2","0","0","0","0","1","27.3","27.3","11.0%"
"5","Tre'Quan Smith (NO)","3","3","111","37.0","62","6","2","0","0","0","0","1","26.1","26.1","0.0%"
"6","Adam Thielen (MIN)","7","10","116","16.6","68","5","1","0","0","0","0","1","24.6","24.6","92.0%"
"7","DeAndre Hopkins (ARI)","9","13","151","16.8","49","5","0","0","0","0","1","1","22.1","22.1","83.0%"
"8","Stefon Diggs (BUF)","10","11","91","9.1","25","2","0","2","25","0","0","1","21.6","21.6","100.0%"
"9","Demaryius Thomas (FA)","5","6","105","21.0","42","5","1","0","0","0","0","1","21.5","21.5","0.0%"
"10","Cooper Kupp (LAR)","6","9","90","15.0","27","2","1","0","0","0","0","1","21.0","21.0","100.0%"
"11","Marquez Valdes-Scantling (KC)","7","11","68","9.7","14","0","1","0","0","0","0","1","19.8","19.8","51.0%"
"12","Kenny Golladay (NYG)","4","9","98","24.5","60","4","1","0","0","0","0","1","19.8","19.8","34.0%"
"13","Robert Woods (TEN)","5","7","92","18.4","31","3","0","2","53","0","0","1","19.5","19.5","73.0%"
"14","Tyler Lockett (SEA)","3","4","98","32.7","44","5","1","1","6","0","0","1","19.4","19.4","86.0%"
"15","Trent Taylor (CIN)","7","8","61","8.7","16","0","1","0","0","0","0","1","19.1","19.1","0.0%"
"16","David Moore (CHI)","3","4","38","12.7","30","2","2","0","0","0","0","1","18.8","18.8","0.0%"
"17","Christian Kirk (JAC)","3","4","85","28.3","75","4","1","1","5","0","0","1","18.0","18.0","83.0%"
"18","Keenan Allen (LAC)","8","9","90","11.3","19","0","0","1","5","0","0","1","17.5","17.5","100.0%"
"19","Keke Coutee (IND)","6","7","51","8.5","18","0","1","1","2","0","0","1","17.3","17.3","0.0%"
"20","Mohamed Sanu Sr. (MIA)","4","7","73","18.3","43","3","1","0","0","0","0","1","17.3","17.3","0.0%"
"21","A.J. Green (ARI)","6","10","112","18.7","23","3","0","0","0","0","0","1","17.2","17.2","7.0%"
"22","Emmanuel Sanders (FA)","9","14","72","8.0","13","0","0","0","0","0","0","1","16.2","16.2","1.0%"
"23","Rashard Higgins (CAR)","3","4","66","22.0","26","2","1","0","0","0","0","1","15.6","15.6","0.0%"
"24","Chester Rogers (HOU)","8","11","66","8.3","24","1","0","0","0","0","0","1","14.6","14.6","0.0%"
"25","Jordy Nelson (FA)","4","4","43","10.8","29","1","1","0","0","0","0","1","14.3","14.3","0.0%"
"26","Sammy Watkins (GB)","6","8","78","13.0","33","2","0","0","0","0","0","1","13.8","13.8","18.0%"
"27","Donte Moncrief (FA)","6","14","76","12.7","25","1","0","0","0","0","0","1","13.6","13.6","0.0%"
"28","JuJu Smith-Schuster (KC)","4","4","34","8.5","18","0","1","0","0","0","0","1","13.4","13.4","95.0%"
"29","Josh Gordon (KC)","2","4","50","25.0","34","2","1","0","0","0","0","1","13.0","13.0","0.0%"
"30","Julian Edelman (FA)","7","9","57","8.1","13","0","0","0","0","0","0","1","12.7","12.7","24.0%"
"31","Tyreek Hill (MIA)","4","7","61","15.3","36","2","0","2","26","0","0","1","12.7","12.7","100.0%"
"32","Michael Crabtree (FA)","6","12","66","11.0","20","1","0","0","0","0","0","1","12.6","12.6","0.0%"
