"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"54","Sterling Shepard (NYG)","4","6","37","9.3","18","0","0","0","0","0","0","1","7.7","7.7","3.0%"
"55","Keith Kirkwood (CAR)","1","3","5","5.0","5","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"56","Anthony Miller (PIT)","3","4","41","13.7","26","1","0","0","0","0","0","1","7.4","7.4","0.0%"
"57","Golden Tate (FA)","4","8","30","7.5","12","0","0","0","0","0","0","1","7.0","7.0","0.0%"
"58","Dontrelle Inman (FA)","3","4","40","13.3","22","1","0","0","0","0","0","1","7.0","7.0","0.0%"
"59","Alshon Jeffery (FA)","3","3","39","13.0","21","1","0","0","0","0","0","1","6.9","6.9","0.0%"
"60","Chris Hogan (FA)","2","2","47","23.5","27","2","0","0","0","0","0","1","6.7","6.7","0.0%"
"61","Jarvis Landry (NO)","3","5","30","10.0","14","0","0","0","0","0","0","1","6.0","6.0","35.0%"
"62","Allen Robinson II (LAR)","2","4","37","18.5","29","1","0","0","0","0","0","1","5.7","5.7","96.0%"
"63","DeSean Jackson (FA)","3","8","19","6.3","14","0","0","1","6","0","0","1","5.5","5.5","5.0%"
"64","Kendrick Bourne (NE)","2","3","27","13.5","17","0","0","0","0","0","0","1","4.7","4.7","6.0%"
"65","Richie James Jr. (NYG)","2","2","27","13.5","19","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"66","Marcell Ateman (FA)","3","10","16","5.3","11","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"67","Jarius Wright (FA)","2","2","25","12.5","25","1","0","0","0","0","0","1","4.5","4.5","0.0%"
"68","Bennie Fowler III (FA)","2","3","23","11.5","13","0","0","0","0","0","0","1","4.3","4.3","0.0%"
"69","Robbie Anderson (CAR)","2","5","22","11.0","15","0","0","0","0","0","0","1","4.2","4.2","11.0%"
"70","Kelvin Benjamin (FA)","1","2","32","32.0","32","2","0","0","0","0","0","1","4.2","4.2","0.0%"
"71","DeVante Parker (NE)","3","3","10","3.3","9","0","0","0","0","0","0","1","4.0","4.0","40.0%"
"72","Russell Shepard (FA)","1","1","29","29.0","29","1","0","0","0","0","0","1","3.9","3.9","0.0%"
"73","Michael Gallup (DAL)","2","6","19","9.5","12","0","0","0","0","0","0","1","3.9","3.9","41.0%"
"74","Donte Moncrief (FA)","1","4","29","29.0","29","1","0","0","0","0","0","1","3.9","3.9","0.0%"
"75","Auden Tate (FA)","2","7","15","7.5","11","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"76","John Brown (FA)","1","7","25","25.0","25","1","0","0","0","0","0","1","3.5","3.5","2.0%"
"77","Rashard Higgins (CAR)","1","3","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"78","Keke Coutee (IND)","2","2","14","7.0","7","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"79","Noah Brown (DAL)","1","2","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","0.0%"
"80","Phillip Dorsett II (HOU)","2","2","10","5.0","7","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"81","Malik Turner (SF)","1","2","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"82","TJ Jones (FA)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"83","DeAndre Carter (LAC)","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"84","Courtland Sutton (DEN)","1","4","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","97.0%"
"85","Danny Amendola (FA)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"86","DaeSean Hamilton (FA)","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"87","Cameron Batson (ATL)","1","1","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"88","Nelson Agholor (NE)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","1.0%"
"89","Aldrick Robinson (FA)","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"90","Keon Hatcher (FA)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"91","Allen Hurns (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"92","Josh Bellamy (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"93","Cody Core (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"94","Justin Hardy (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"95","Trent Sherfield (MIA)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"96","Laquon Treadwell (JAC)","1","3","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"97","Kenny Stills (FA)","1","4","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"98","Cole Beasley (FA)","1","3","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"99","Andy Jones (FA)","1","3","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"100","Marquez Valdes-Scantling (KC)","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","51.0%"
"101","Ryan Grant (FA)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"102","Chris Moore (HOU)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"103","Breshad Perriman (TB)","1","1","6","6.0","6","0","0","1","-12","0","0","1","0.4","0.4","0.0%"
"104","Russell Gage (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","52.0%"
"105","Justin Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Damion Ratley (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Deonte Thompson (FA)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Andre Holmes (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Dwayne Harris (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Michael Floyd (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Jaron Brown (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Brice Butler (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Jordan Matthews (SF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Matthew Slater (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Darrius Heyward-Bey (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Torrey Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Andre Roberts (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Quadree Henderson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Maurice Harris (FA)","0","5","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","Marvin Hall (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","Jehu Chesson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Shelton Gibson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Zay Jones (JAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"124","Trevor Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Johnny Holton (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Alex Erickson (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","Lance Lenoir Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","J'Mon Moore (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","James Washington (DAL)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"130","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","River Cracraft (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Trent Taylor (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Brendan Langley (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","7.0%"
"135","Zach Pascal (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","Justin Hardee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Keelan Cole Sr. (LV)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","Kevin White (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Ty Montgomery (NE)","3","3","13","4.3","6","0","0","8","51","0","0","1","0.0","0.0","1.0%"
"140","Rashad Greene (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","Sammie Coates (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Charone Peake (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Willie Snead IV (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Darius Jennings (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Tajae Sharpe (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Corey Coleman (KC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Damiere Byrd (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"148","Geremy Davis (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","J.J. Nelson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"150","Tyrell Williams (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"151","Jordy Nelson (FA)","0","1","0","0","0","0","0","1","-2","0","0","1","-0.2","-0.2","0.0%"
""
""
