"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Tyreek Hill (MIA)","10","14","215","21.5","73","8","2","0","0","0","0","1","43.5","43.5","100.0%"
"2","T.Y. Hilton (FA)","9","9","155","17.2","68","4","2","0","0","0","0","1","36.5","36.5","0.0%"
"3","Tre'Quan Smith (NO)","10","13","157","15.7","38","4","1","0","0","0","0","1","31.7","31.7","0.0%"
"4","Stefon Diggs (BUF)","13","18","126","9.7","25","1","1","0","0","0","0","1","31.6","31.6","100.0%"
"5","DJ Moore (CAR)","7","8","157","22.4","82","5","1","0","0","0","0","1","28.7","28.7","99.0%"
"6","Davante Adams (LV)","10","12","166","16.6","57","7","0","0","0","0","0","1","26.6","26.6","100.0%"
"7","Chris Conley (HOU)","7","8","74","10.6","27","1","2","0","0","0","0","1","26.4","26.4","0.0%"
"8","Kenny Golladay (NYG)","8","15","113","14.1","36","2","1","0","0","0","0","1","25.3","25.3","34.0%"
"9","Keenan Allen (LAC)","9","12","89","9.9","27","1","1","1","1","0","0","1","24.0","24.0","100.0%"
"10","Mike Evans (TB)","6","7","120","20.0","41","5","1","0","0","0","0","1","24.0","24.0","100.0%"
"11","Julio Jones (TB)","6","9","118","19.7","34","4","1","0","0","0","0","1","23.8","23.8","46.0%"
"12","Antonio Brown (FA)","5","13","117","23.4","78","5","1","0","0","0","0","1","22.7","22.7","1.0%"
"13","Josh Reynolds (DET)","6","8","80","13.3","27","1","1","0","0","0","0","1","20.0","20.0","1.0%"
"14","Michael Thomas (NO)","4","4","92","23.0","30","5","1","0","0","0","0","1","19.2","19.2","93.0%"
"15","Brandin Cooks (HOU)","8","12","107","13.4","30","4","0","1","0","0","0","1","18.7","18.7","95.0%"
"16","Odell Beckham Jr. (FA)","4","4","74","18.5","41","4","1","1","11","0","0","1","18.5","18.5","14.0%"
"17","JuJu Smith-Schuster (KC)","8","10","104","13.0","35","3","0","0","0","0","0","1","18.4","18.4","95.0%"
"18","Doug Baldwin (FA)","7","10","52","7.4","16","0","1","0","0","0","0","1","18.2","18.2","0.0%"
"19","Robert Woods (TEN)","4","11","72","18.0","36","3","1","0","0","0","0","1","17.2","17.2","73.0%"
"20","Christian Kirk (JAC)","3","4","77","25.7","59","4","1","0","0","0","0","1","16.7","16.7","83.0%"
"21","Curtis Samuel (WAS)","5","7","55","11.0","17","0","1","0","0","0","0","1","16.5","16.5","4.0%"
"22","Larry Fitzgerald (FA)","2","4","23","11.5","18","0","2","0","0","0","0","1","16.3","16.3","0.0%"
