"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"30","Damion Ratley (FA)","6","8","82","13.7","27","2","0","0","0","0","0","1","14.2","14.2","0.0%"
"31","Danny Amendola (FA)","8","11","59","7.4","13","0","0","0","0","0","0","1","13.9","13.9","0.0%"
"32","Christian Kirk (JAC)","6","7","77","12.8","35","2","0","0","0","0","0","1","13.7","13.7","83.0%"
"33","Marquez Valdes-Scantling (KC)","3","6","103","34.3","60","6","0","0","0","0","0","1","13.3","13.3","51.0%"
"34","David Moore (CHI)","2","3","47","23.5","28","1","1","1","5","0","0","1","13.2","13.2","0.0%"
"35","Marcus Johnson (SF)","2","3","52","26.0","34","2","1","0","0","0","0","1","13.2","13.2","0.0%"
"36","Willie Snead IV (SF)","7","10","60","8.6","24","1","0","0","0","0","0","1","13.0","13.0","0.0%"
"37","Dede Westbrook (FA)","3","5","38","12.7","34","2","1","0","0","0","0","1","12.8","12.8","0.0%"
"38","Mohamed Sanu Sr. (MIA)","2","2","46","23.0","35","2","1","0","0","0","0","1","12.6","12.6","0.0%"
"39","Zay Jones (JAC)","3","8","35","11.7","16","0","1","0","0","0","0","1","12.5","12.5","1.0%"
"40","DeSean Jackson (FA)","4","9","77","19.3","21","1","0","1","7","0","0","1","12.4","12.4","5.0%"
"41","Paul Richardson Jr. (FA)","3","5","31","10.3","21","1","1","1","2","0","0","1","12.3","12.3","0.0%"
"42","Nelson Agholor (NE)","3","5","91","30.3","58","6","0","0","0","0","0","1","12.1","12.1","1.0%"
"43","Chris Hogan (FA)","4","4","78","19.5","42","3","0","0","0","0","0","1","11.8","11.8","0.0%"
"44","Adam Humphries (FA)","3","4","82","27.3","51","4","0","0","0","0","0","1","11.2","11.2","1.0%"
"45","Tyler Lockett (SEA)","3","4","13","4.3","10","0","1","1","7","0","0","1","11.0","11.0","86.0%"
"46","Odell Beckham Jr. (FA)","6","10","44","7.3","12","0","0","0","0","0","0","1","10.4","10.4","14.0%"
"47","Anthony Miller (PIT)","1","4","29","29.0","29","1","1","0","0","0","0","1","9.9","9.9","0.0%"
"48","Mike Evans (TB)","4","5","58","14.5","19","0","0","0","0","0","0","1","9.8","9.8","100.0%"
"49","Zach Pascal (PHI)","5","7","35","7.0","15","0","0","1","8","0","0","1","9.3","9.3","0.0%"
"50","Josh Gordon (KC)","5","9","42","8.4","12","0","0","0","0","0","0","1","9.2","9.2","0.0%"
"51","Larry Fitzgerald (FA)","5","8","39","7.8","16","0","0","0","0","0","0","1","8.9","8.9","0.0%"
"52","Courtland Sutton (DEN)","3","4","58","19.3","41","3","0","0","0","0","0","1","8.8","8.8","97.0%"
"53","Cody Latimer (FA)","3","4","52","17.3","39","2","0","0","0","0","0","1","8.2","8.2","0.0%"
"54","Seth Roberts (FA)","5","6","31","6.2","9","0","0","0","0","0","0","1","8.1","8.1","0.0%"
"55","Laquon Treadwell (JAC)","4","4","38","9.5","10","0","0","0","0","0","0","1","7.8","7.8","0.0%"
"56","DJ Moore (CAR)","4","5","59","14.8","18","0","0","1","18","0","2","1","7.7","7.7","99.0%"
"57","Calvin Ridley (ATL)","3","3","47","15.7","22","1","0","0","0","0","0","1","7.7","7.7","2.0%"
"58","Pierre Garcon (FA)","4","6","37","9.3","18","0","0","0","0","0","0","1","7.7","7.7","0.0%"
"59","Jaron Brown (FA)","1","1","5","5.0","5","0","1","0","0","0","0","1","7.5","7.5","0.0%"
"60","Brandin Cooks (HOU)","2","6","53","26.5","44","3","0","0","0","0","0","1","7.3","7.3","95.0%"
"61","Stefon Diggs (BUF)","3","4","33","11.0","16","0","0","1","9","0","0","1","7.2","7.2","100.0%"
"62","Robbie Anderson (CAR)","3","5","39","13.0","19","0","0","0","0","0","0","1","6.9","6.9","11.0%"
"63","Sterling Shepard (NYG)","3","7","37","12.3","20","1","0","0","0","0","0","1","6.7","6.7","3.0%"
"64","Kenny Stills (FA)","1","2","35","35.0","35","2","0","0","0","0","0","1","6.5","6.5","0.0%"
"65","Justin Hardy (FA)","3","7","33","11.0","17","0","0","0","0","0","0","1","6.3","6.3","0.0%"
"66","Keke Coutee (IND)","3","5","33","11.0","22","1","0","0","0","0","0","1","6.3","6.3","0.0%"
"67","Kelvin Benjamin (FA)","2","6","43","21.5","39","2","0","0","0","0","0","1","6.3","6.3","0.0%"
"68","Jakeem Grant Sr. (CLE)","3","4","32","10.7","25","1","0","0","0","0","0","1","6.2","6.2","0.0%"
"69","Keelan Cole Sr. (LV)","4","5","41","10.3","17","0","0","0","0","0","1","1","6.1","6.1","0.0%"
"70","William Fuller V (FA)","2","3","33","16.5","17","0","0","0","0","0","0","1","5.3","5.3","2.0%"
"71","Tajae Sharpe (CHI)","2","2","33","16.5","17","0","0","0","0","0","0","1","5.3","5.3","0.0%"
"72","Josh Doctson (FA)","3","5","20","6.7","8","0","0","0","0","0","0","1","5.0","5.0","0.0%"
"73","Antonio Callaway (FA)","2","7","9","4.5","9","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"74","Maurice Harris (FA)","3","4","13","4.3","13","0","0","1","6","0","0","1","4.9","4.9","0.0%"
"75","John Brown (FA)","2","3","28","14.0","23","1","0","0","0","0","0","1","4.8","4.8","2.0%"
"76","Jordan Matthews (SF)","2","3","26","13.0","16","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"77","Ryan Grant (FA)","2","5","24","12.0","12","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"78","Chris Moore (HOU)","3","3","12","4.0","6","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"79","Martavis Bryant (FA)","2","3","18","9.0","12","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"80","Michael Gallup (DAL)","1","2","27","27.0","27","1","0","0","0","0","0","1","3.7","3.7","41.0%"
"81","Sammy Watkins (GB)","2","4","18","9.0","15","0","0","1","-1","0","0","1","3.7","3.7","18.0%"
"82","Corey Davis (NYJ)","1","4","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","11.0%"
"83","Kendrick Bourne (NE)","1","3","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","6.0%"
"84","Brian Quick (FA)","2","2","12","6.0","6","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"85","Jarvis Landry (NO)","2","10","11","5.5","7","0","0","0","0","0","0","1","3.1","3.1","35.0%"
"86","Andre Holmes (FA)","1","2","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"87","Equanimeous St. Brown (CHI)","1","1","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"88","Chris Conley (HOU)","1","1","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"89","Tavon Austin (FA)","1","1","5","5.0","5","0","0","2","14","0","0","1","2.9","2.9","0.0%"
"90","Alex Erickson (WAS)","2","3","8","4.0","6","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"91","Jordy Nelson (FA)","2","3","6","3.0","5","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"92","Mike Williams (LAC)","1","4","4","4.0","4","0","0","1","10","0","0","1","2.4","2.4","98.0%"
"93","Taywan Taylor (FA)","1","2","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"94","DeAndre Carter (LAC)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"95","Brandon Marshall (FA)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","5.0%"
"96","J'Mon Moore (FA)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"97","Russell Gage (TB)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","52.0%"
"98","J.J. Nelson (FA)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"99","Ryan Switzer (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"100","Dwayne Harris (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"101","Chad Williams (FA)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"102","Jarius Wright (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"103","Cooper Kupp (LAR)","0","1","0","0","0","0","0","1","12","0","0","1","1.2","1.2","100.0%"
"104","Deonte Thompson (FA)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"105","Josh Reynolds (DET)","1","2","-2","-2.0","0","0","0","0","0","0","0","1","0.8","0.8","1.0%"
"106","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"107","Justin Watson (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Jawill Davis (FA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Cameron Batson (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Rod Streater (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Josh Bellamy (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Kamar Aiken (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Michael Floyd (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Justin Hunter (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","Donte Moncrief (FA)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Aldrick Robinson (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Matthew Slater (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Andre Roberts (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Shelton Gibson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","Curtis Samuel (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"121","Josh Malone (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Jaydon Mickens (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Marvin Hall (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","7.0%"
"125","Victor Bolden Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","DaeSean Hamilton (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","Robert Foster (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Richie James Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","DJ Chark Jr. (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","26.0%"
"130","James Washington (DAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"131","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","JoJo Natson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Marcus Kemp (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Phillip Dorsett II (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Ty Montgomery (NE)","2","3","10","5.0","5","0","0","4","12","1","0","1","0.0","0.0","1.0%"
"136","Sammie Coates (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Kevin White (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","DeVante Parker (NE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","40.0%"
"139","Amari Cooper (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","92.0%"
"140","Allen Hurns (FA)","0","5","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","Freddie Martino (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Darius Jennings (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Cody Core (FA)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Demarcus Robinson (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Geremy Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Quincy Enunwa (FA)","1","1","9","9.0","9","0","0","1","0","0","1","1","-0.1","-0.1","0.0%"
"147","Ray-Ray McCloud (SF)","1","1","2","2.0","2","0","0","0","0","0","1","1","-0.8","-0.8","0.0%"
""
""
