"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Tyreek Hill (MIA)","7","10","117","16.7","38","4","2","1","20","0","0","1","32.7","32.7","100.0%"
"2","Allen Robinson II (LAR)","6","8","133","22.2","36","6","2","0","0","0","0","1","31.3","31.3","96.0%"
"3","Michael Thomas (NO)","8","8","70","8.8","17","0","2","0","0","0","0","1","27.0","27.0","93.0%"
"4","Brandin Cooks (HOU)","10","12","100","10.0","17","0","0","1","9","1","0","1","26.9","26.9","95.0%"
"5","Corey Davis (NYJ)","7","10","125","17.9","27","4","1","0","0","0","0","1","25.5","25.5","11.0%"
"6","Julio Jones (TB)","7","11","107","15.3","30","4","1","0","0","0","0","1","23.7","23.7","46.0%"
"7","Odell Beckham Jr. (FA)","4","11","73","18.3","30","3","2","0","0","0","0","1","23.3","23.3","14.0%"
"8","Zay Jones (JAC)","8","11","93","11.6","33","2","1","0","0","0","0","1","23.3","23.3","1.0%"
"9","Anthony Miller (PIT)","5","6","122","24.4","55","7","1","0","0","0","0","1","23.2","23.2","0.0%"
"10","Davante Adams (LV)","4","7","57","14.3","25","1","2","0","0","0","0","1","21.7","21.7","100.0%"
"11","Antonio Brown (FA)","6","6","96","16.0","53","6","1","0","0","0","0","1","21.6","21.6","1.0%"
"12","Kenny Golladay (NYG)","6","13","78","13.0","25","1","1","0","0","0","0","1","19.8","19.8","34.0%"
"13","Julian Edelman (FA)","9","12","104","11.6","30","3","0","0","0","0","0","1","19.6","19.6","24.0%"
"14","Tyler Lockett (SEA)","5","6","67","13.4","29","2","1","1","18","0","0","1","19.5","19.5","86.0%"
"15","JuJu Smith-Schuster (KC)","3","5","90","30.0","75","4","1","1","13","0","0","1","19.3","19.3","95.0%"
"16","Donte Moncrief (FA)","3","4","98","32.7","80","4","1","0","0","0","0","1","18.8","18.8","0.0%"
"17","Keenan Allen (LAC)","6","9","57","9.5","18","0","1","0","0","0","0","1","17.7","17.7","100.0%"
"18","Chris Godwin (TB)","7","7","103","14.7","20","1","0","0","0","0","0","1","17.3","17.3","88.0%"
"19","Josh Doctson (FA)","4","4","46","11.5","15","0","1","0","0","0","0","1","14.6","14.6","0.0%"
"20","Robert Woods (TEN)","4","5","89","22.3","35","3","0","3","17","0","0","1","14.6","14.6","73.0%"
"21","Danny Amendola (FA)","7","10","72","10.3","39","2","0","0","0","0","0","1","14.2","14.2","0.0%"
"22","Amari Cooper (CLE)","6","10","75","12.5","24","1","0","0","0","0","0","1","13.5","13.5","92.0%"
"23","Robert Foster (FA)","3","4","105","35.0","47","6","0","0","0","0","0","1","13.5","13.5","0.0%"
"24","Nelson Agholor (NE)","5","7","83","16.6","51","4","0","0","0","0","0","1","13.3","13.3","1.0%"
"25","Josh Gordon (KC)","4","12","81","20.3","44","4","0","0","0","0","0","1","12.1","12.1","0.0%"
"26","John Ross (FA)","2","6","39","19.5","37","2","1","0","0","0","0","1","11.9","11.9","0.0%"
"27","DeSean Jackson (FA)","5","8","67","13.4","24","1","0","0","0","0","0","1","11.7","11.7","5.0%"
"28","Sterling Shepard (NYG)","2","3","9","4.5","6","0","1","1","27","0","0","1","11.6","11.6","3.0%"
"29","Larry Fitzgerald (FA)","6","10","50","8.3","15","0","0","0","0","0","0","1","11.0","11.0","0.0%"
"30","Marquise Goodwin (SEA)","4","5","69","17.3","26","1","0","0","0","0","0","1","10.9","10.9","0.0%"
"31","T.Y. Hilton (FA)","3","7","77","25.7","35","4","0","0","0","0","0","1","10.7","10.7","0.0%"
"32","Maurice Harris (FA)","5","5","52","10.4","20","1","0","1","4","0","0","1","10.6","10.6","0.0%"
"33","Marquez Valdes-Scantling (KC)","6","7","44","7.3","11","0","0","0","0","0","0","1","10.4","10.4","51.0%"
"34","Rashard Higgins (CAR)","1","1","28","28.0","28","1","1","0","0","0","0","1","9.8","9.8","0.0%"
"35","Tyler Boyd (CIN)","3","4","65","21.7","36","3","0","0","0","0","0","1","9.5","9.5","55.0%"
"36","DeVante Parker (NE)","5","11","43","8.6","14","0","0","0","0","0","0","1","9.3","9.3","40.0%"
"37","Dede Westbrook (FA)","5","10","30","6.0","11","0","0","2","13","0","0","1","9.3","9.3","0.0%"
"38","Doug Baldwin (FA)","5","5","39","7.8","15","0","0","0","0","0","0","1","8.9","8.9","0.0%"
"39","Cooper Kupp (LAR)","5","8","39","7.8","25","1","0","0","0","0","0","1","8.9","8.9","100.0%"
"40","Alshon Jeffery (FA)","4","8","48","12.0","17","0","0","0","0","0","0","1","8.8","8.8","0.0%"
"41","Mohamed Sanu Sr. (MIA)","6","8","47","7.8","11","0","0","0","0","0","1","1","8.7","8.7","0.0%"
"42","Brandon LaFell (FA)","4","6","47","11.8","15","0","0","0","0","0","0","1","8.7","8.7","0.0%"
"43","Tyrell Williams (FA)","4","6","46","11.5","31","2","0","0","0","0","0","1","8.6","8.6","0.0%"
"44","Marvin Jones Jr. (JAC)","3","7","55","18.3","32","2","0","0","0","0","0","1","8.5","8.5","8.0%"
"45","Dontrelle Inman (FA)","4","4","41","10.3","16","0","0","0","0","0","0","1","8.1","8.1","0.0%"
"46","Mike Evans (TB)","3","6","51","17.0","23","1","0","0","0","0","0","1","8.1","8.1","100.0%"
