"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Keenan Allen (LAC)","14","19","148","10.6","21","1","1","0","0","0","0","1","36.8","36.8","100.0%"
"2","Antonio Brown (FA)","10","13","154","15.4","46","4","1","0","0","0","0","1","31.4","31.4","1.0%"
"3","Dante Pettis (CHI)","5","7","129","25.8","75","4","2","1","-2","0","0","1","29.7","29.7","0.0%"
"4","Zay Jones (JAC)","4","9","67","16.8","25","2","2","0","0","0","0","1","24.7","24.7","1.0%"
"5","Golden Tate (FA)","7","7","85","12.1","32","2","1","0","0","0","0","1","23.5","23.5","0.0%"
"6","Davante Adams (LV)","8","13","93","11.6","19","0","1","0","0","0","0","1","23.3","23.3","100.0%"
"7","Jaron Brown (FA)","3","3","67","22.3","45","3","2","0","0","0","0","1","21.7","21.7","0.0%"
"8","Chris Godwin (TB)","5","6","101","20.2","48","3","1","0","0","0","0","1","21.1","21.1","88.0%"
"9","Jordy Nelson (FA)","10","11","97","9.7","24","2","0","0","0","0","0","1","19.7","19.7","0.0%"
"10","Adam Humphries (FA)","7","9","61","8.7","13","0","1","0","0","0","0","1","19.1","19.1","1.0%"
"11","Robert Woods (TEN)","5","8","67","13.4","23","1","1","2","11","0","0","1","18.8","18.8","73.0%"
"12","Odell Beckham Jr. (FA)","3","9","35","11.7","20","1","1","0","0","0","0","1","18.5","18.5","14.0%"
"13","Courtland Sutton (DEN)","4","7","85","21.3","30","3","1","0","0","0","0","1","18.5","18.5","97.0%"
"14","Jarvis Landry (NO)","6","9","103","17.2","28","3","0","0","0","0","0","1","16.3","16.3","35.0%"
"15","Rashard Higgins (CAR)","4","4","62","15.5","21","1","1","0","0","0","0","1","16.2","16.2","0.0%"
"16","DeAndre Hopkins (ARI)","7","12","91","13.0","29","2","0","0","0","0","0","1","16.1","16.1","83.0%"
"17","T.Y. Hilton (FA)","8","13","77","9.6","16","0","0","0","0","0","0","1","15.7","15.7","0.0%"
"18","Tyler Boyd (CIN)","6","8","97","16.2","23","3","0","0","0","0","0","1","15.7","15.7","55.0%"
"19","Curtis Samuel (WAS)","6","11","88","14.7","31","3","0","1","8","0","0","1","15.6","15.6","4.0%"
"20","Josh Gordon (KC)","3","3","58","19.3","24","2","1","0","0","0","0","1","14.8","14.8","0.0%"
"21","Corey Davis (NYJ)","3","7","42","14.0","22","1","1","1","12","0","0","1","14.4","14.4","11.0%"
"22","DeVante Parker (NE)","4","7","43","10.8","18","0","1","0","0","0","0","1","14.3","14.3","40.0%"
"23","Russell Shepard (FA)","2","2","59","29.5","49","3","1","0","0","0","0","1","13.9","13.9","0.0%"
"24","Adam Thielen (MIN)","5","10","28","5.6","9","0","1","0","0","0","0","1","13.8","13.8","92.0%"
"25","Kenny Stills (FA)","4","6","37","9.3","13","0","1","0","0","0","0","1","13.7","13.7","0.0%"
"26","Amari Cooper (CLE)","8","8","76","9.5","19","0","0","0","0","0","1","1","13.6","13.6","92.0%"
"27","Taywan Taylor (FA)","3","5","104","34.7","55","7","0","0","0","0","0","1","13.4","13.4","0.0%"
"28","Tyler Lockett (SEA)","1","2","52","52.0","52","4","1","1","10","0","0","1","13.2","13.2","86.0%"
"29","Allen Robinson II (LAR)","5","9","79","15.8","30","2","0","0","0","0","0","1","12.9","12.9","96.0%"
"30","Michael Gallup (DAL)","5","7","76","15.2","40","3","0","0","0","0","0","1","12.6","12.6","41.0%"
