"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","DeAndre Hopkins (ARI)","10","11","170","17.0","45","5","2","0","0","0","0","1","39.0","39.0","83.0%"
"2","Mike Williams (LAC)","7","9","76","10.9","38","2","2","1","19","1","0","1","36.5","36.5","98.0%"
"3","Alshon Jeffery (FA)","8","8","160","20.0","50","7","0","0","0","0","0","1","24.0","24.0","0.0%"
"4","Doug Baldwin (FA)","4","6","77","19.3","35","3","2","0","0","0","0","1","23.7","23.7","0.0%"
"5","Robbie Anderson (CAR)","7","11","96","13.7","26","2","1","0","0","0","0","1","22.6","22.6","11.0%"
"6","Davante Adams (LV)","8","13","119","14.9","28","3","0","0","0","0","0","1","21.9","21.9","100.0%"
"7","Kenny Golladay (NYG)","7","8","146","20.9","40","8","0","0","0","0","0","1","21.6","21.6","34.0%"
"8","Robert Foster (FA)","4","5","108","27.0","42","6","1","0","0","0","0","1","20.8","20.8","0.0%"
"9","Julio Jones (TB)","6","8","82","13.7","22","2","1","0","0","0","0","1","20.2","20.2","46.0%"
"10","Robert Woods (TEN)","7","9","74","10.6","20","1","0","1","19","0","0","1","16.3","16.3","73.0%"
"11","Mike Evans (TB)","4","9","121","30.3","64","6","0","0","0","0","0","1","16.1","16.1","100.0%"
"12","Julian Edelman (FA)","7","11","90","12.9","34","3","0","0","0","0","0","1","16.0","16.0","24.0%"
"13","Stefon Diggs (BUF)","4","7","49","12.3","17","0","1","1","9","0","0","1","15.8","15.8","100.0%"
"14","Larry Fitzgerald (FA)","7","8","82","11.7","26","1","0","0","0","0","0","1","15.2","15.2","0.0%"
"15","Antonio Brown (FA)","4","7","49","12.3","24","1","1","0","0","0","0","1","14.9","14.9","1.0%"
"16","Chris Hogan (FA)","2","3","68","34.0","63","4","1","0","0","0","0","1","14.8","14.8","0.0%"
"17","Jordy Nelson (FA)","6","8","88","14.7","44","3","0","0","0","0","0","1","14.8","14.8","0.0%"
"18","Antonio Callaway (FA)","5","7","35","7.0","12","0","1","0","0","0","0","1","14.5","14.5","0.0%"
"19","Tyler Boyd (CIN)","4","5","38","9.5","21","1","1","0","0","0","0","1","13.8","13.8","55.0%"
"20","T.Y. Hilton (FA)","5","8","85","17.0","37","3","0","0","0","0","0","1","13.5","13.5","0.0%"
"21","Dante Pettis (CHI)","5","5","83","16.6","30","3","0","0","0","0","0","1","13.3","13.3","0.0%"
"22","Tyrell Williams (FA)","6","12","71","11.8","26","1","0","0","0","0","0","1","13.1","13.1","0.0%"
"23","Aldrick Robinson (FA)","2","2","44","22.0","40","3","1","0","0","0","0","1","12.4","12.4","0.0%"
"24","Josh Reynolds (DET)","5","12","70","14.0","33","2","0","0","0","0","0","1","12.0","12.0","1.0%"
"25","Michael Thomas (NO)","7","9","49","7.0","12","0","0","0","0","0","0","1","11.9","11.9","93.0%"
