"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"18","Jared Cook (FA)","37","60","504","13.6","46","12","7","0","0","0","1","15","127.4","8.5","0.0%"
"19","George Kittle (SF)","48","63","634","13.2","44","13","2","2","17","0","0","8","125.1","15.6","98.7%"
"20","Dallas Goedert (PHI)","46","65","524","11.4","41","11","3","0","0","0","0","11","116.4","10.6","95.6%"
"21","Austin Hooper (TEN)","46","70","435","9.5","36","4","4","0","0","0","0","13","113.5","8.7","20.6%"
"22","Irv Smith Jr. (MIN)","30","43","365","12.2","36","7","5","0","0","0","0","13","98.5","7.6","44.0%"
"23","Dan Arnold (JAC)","31","45","438","14.1","59","13","4","0","0","0","1","16","96.8","6.1","0.2%"
"24","Gerald Everett (LAC)","41","62","417","10.2","40","5","1","1","2","1","1","16","92.9","5.8","66.5%"
"25","Jordan Akins (HOU)","37","49","403","10.9","26","7","1","1","4","0","0","13","83.7","6.4","0.0%"
"26","Anthony Firkser (ATL)","39","53","387","9.9","45","6","1","0","0","0","0","16","83.7","5.2","0.0%"
"27","Trey Burton (FA)","28","47","250","8.9","20","1","3","2","3","2","0","13","83.3","6.4","0.0%"
"28","Tyler Eifert (FA)","36","60","349","9.7","28","1","2","0","0","0","0","15","82.9","5.5","0.0%"
"29","Mo Alie-Cox (IND)","31","39","394","12.7","45","9","2","0","0","0","1","15","80.4","5.4","4.2%"
"30","Drew Sample (CIN)","40","53","349","8.7","23","1","1","0","0","0","1","16","78.9","4.9","0.1%"
"31","Zach Ertz (ARI)","36","72","335","9.3","42","7","1","0","0","0","0","11","77.5","7.0","92.9%"
"32","Darren Fells (FA)","21","28","312","14.9","44","6","4","0","0","0","0","16","76.2","4.8","0.0%"
"33","Chris Herndon IV (FA)","31","46","287","9.3","26","3","3","0","0","0","2","16","73.7","4.6","0.0%"
"34","Jordan Reed (FA)","26","46","231","8.9","26","1","4","0","0","0","0","10","73.1","7.3","19.0%"
"35","Richard Rodgers (LAC)","24","31","345","14.4","33","7","2","0","0","0","0","14","70.5","5.0","0.0%"
"36","Cameron Brate (TB)","28","34","282","10.1","25","2","2","0","0","0","0","16","68.2","4.3","2.7%"
"37","Dawson Knox (BUF)","24","44","288","12.0","36","4","3","0","0","0","2","12","66.8","5.6","84.9%"
"38","Jacob Hollister (FA)","25","40","209","8.4","20","1","3","0","0","0","0","16","65.9","4.1","0.0%"
"39","Kyle Rudolph (TB)","28","37","334","11.9","25","5","1","0","0","0","1","12","65.4","5.5","1.5%"
"40","Jack Doyle (FA)","23","33","251","10.9","28","2","3","0","0","0","1","14","64.1","4.6","2.0%"
"41","Cole Kmet (CHI)","28","44","243","8.7","38","2","2","1","-3","0","1","16","62.0","3.9","49.5%"
"42","Harrison Bryant (CLE)","24","38","238","9.9","35","2","3","0","0","0","2","15","61.8","4.1","0.2%"
"43","Will Dissly (SEA)","24","29","251","10.5","28","3","2","0","0","0","0","16","61.1","3.8","0.7%"
"44","Durham Smythe (MIA)","26","29","208","8.0","19","0","2","0","0","0","0","15","58.8","3.9","0.1%"
"45","James O'Shaughnessy (FA)","28","38","262","9.4","26","3","0","0","0","0","0","15","54.2","3.6","0.0%"
"46","Greg Olsen (FA)","24","37","239","10.0","22","3","1","0","0","0","0","11","53.9","4.9","7.0%"
"47","David Njoku (CLE)","19","29","213","11.2","28","4","2","0","0","0","0","13","52.3","4.0","42.0%"
"48","Ross Dwelley (SF)","19","24","245","12.9","36","4","1","0","0","0","0","16","49.5","3.1","0.1%"
"49","Adam Shaheen (MIA)","12","22","150","12.5","43","4","3","0","0","0","0","16","45.0","2.8","0.0%"
"50","Tyler Conklin (NYJ)","19","26","194","10.2","30","3","1","0","0","0","0","16","44.4","2.8","13.2%"
"51","Donald Parham Jr. (LAC)","10","20","159","15.9","26","4","3","0","0","0","0","13","43.9","3.4","0.2%"
"52","Pharaoh Brown (HOU)","14","16","163","11.6","29","2","2","0","0","0","0","13","42.3","3.3","0.1%"
"53","Tyler Kroft (SF)","12","16","119","9.9","38","2","3","0","0","0","0","10","41.9","4.2","0.1%"
"54","Ian Thomas (CAR)","20","31","145","7.3","21","1","1","0","0","0","0","16","40.5","2.5","0.1%"
"55","Jesse James (CLE)","14","22","129","9.2","31","3","2","0","0","0","0","16","38.9","2.4","0.0%"
"56","Marcedes Lewis (GB)","10","17","107","10.7","36","2","3","0","0","0","0","15","38.7","2.6","0.1%"
"57","Adam Trautman (NO)","15","16","171","11.4","41","4","1","0","0","0","0","15","38.1","2.5","0.3%"
"58","O.J. Howard (HOU)","11","19","146","13.3","33","3","2","0","0","0","0","4","37.6","9.4","4.4%"
"59","Nick Boyle (BAL)","14","17","113","8.1","21","1","2","0","0","0","0","9","37.3","4.1","0.0%"
"60","Foster Moreau (LV)","7","9","140","20.0","47","7","2","0","0","0","0","16","33.0","2.1","0.2%"
"61","Jason Witten (FA)","13","17","69","5.3","15","0","2","0","0","0","0","16","31.9","2.0","0.0%"
"62","Ryan Izzo (FA)","13","20","199","15.3","50","6","0","0","0","0","1","12","30.9","2.6","0.0%"
"63","Nick Vannett (NO)","14","21","95","6.8","19","0","1","0","0","0","0","15","29.5","2.0","0.0%"
"64","Jace Sternberger (FA)","12","15","114","9.5","27","2","1","0","0","0","0","12","29.4","2.5","0.0%"
"65","Kaden Smith (FA)","18","21","112","6.2","16","0","0","0","0","0","0","15","29.2","1.9","0.0%"
"66","Albert Okwuegbunam (DEN)","11","15","121","11.0","27","1","1","0","0","0","0","4","29.1","7.3","34.8%"
"67","Vance McDonald (FA)","15","20","99","6.6","15","0","0","0","0","0","0","14","24.9","1.8","0.0%"
"68","Maxx Williams (ARI)","8","10","102","12.8","42","4","1","0","0","0","0","9","24.2","2.7","0.1%"
"69","Geoff Swaim (TEN)","9","12","83","9.2","16","0","1","0","0","0","0","10","23.3","2.3","0.1%"
"70","Darrell Daniels (FA)","8","11","92","11.5","31","3","1","0","0","0","0","12","23.2","1.9","0.0%"
"71","C.J. Uzomah (NYJ)","8","11","87","10.9","23","1","1","0","0","0","0","2","22.7","11.4","0.9%"
"72","Blake Bell (KC)","11","15","110","10.0","24","1","0","1","2","0","0","16","22.2","1.4","0.0%"
"73","Troy Fumagalli (SF)","8","15","80","10.0","29","1","1","0","0","0","0","8","22.0","2.8","0.0%"
"74","MyCole Pruitt (ATL)","5","8","49","9.8","22","1","2","0","0","0","0","11","21.9","2.0","0.0%"
"75","Lee Smith (FA)","4","6","35","8.8","27","1","2","0","0","0","0","10","19.5","2.0","0.0%"
"76","Stephen Anderson (ARI)","8","11","106","13.3","23","1","0","0","0","0","0","16","18.6","1.2","0.0%"
"77","Josh Hill (FA)","8","10","46","5.8","16","0","1","0","0","0","0","14","18.6","1.3","0.0%"
"78","Ryan Griffin (CHI)","9","12","86","9.6","23","1","0","0","0","0","0","15","17.6","1.2","0.1%"
"79","Virgil Green (FA)","3","6","50","16.7","26","1","1","0","0","0","0","6","14.0","2.3","0.0%"
"80","Luke Stocker (FA)","7","11","63","9.0","25","1","0","0","0","0","0","16","13.3","0.8","0.0%"
"81","Devin Asiasi (CIN)","2","7","39","19.5","26","1","1","0","0","0","0","8","11.9","1.5","0.0%"
"82","Demetrius Harris (FA)","7","14","45","6.4","9","0","0","0","0","0","0","15","11.5","0.8","0.0%"
"83","Chris Manhertz (JAC)","6","8","52","8.7","17","0","0","0","0","0","0","16","11.2","0.7","0.0%"
"84","Deon Yelder (FA)","7","11","36","5.1","12","0","0","0","0","0","0","14","10.6","0.8","0.0%"
"85","Dominique Dafney (DEN)","2","2","26","13.0","13","0","1","0","0","0","0","5","10.6","2.1","0.0%"
"86","Cethan Carter (MIA)","5","7","53","10.6","24","2","0","0","0","0","0","15","10.3","0.7","0.0%"
"87","Nick Keizer (FA)","6","10","63","10.5","22","1","0","0","0","0","1","16","10.3","0.6","0.0%"
"88","Levine Toilolo (FA)","5","6","46","9.2","14","0","0","0","0","0","0","16","9.6","0.6","0.0%"
"89","Johnny Mundt (MIN)","4","4","53","13.3","34","2","0","0","0","0","0","16","9.3","0.6","0.1%"
"90","Juwan Johnson (NO)","4","10","39","9.8","19","0","0","0","0","0","0","7","7.9","1.1","1.7%"
"91","Colin Thompson (CAR)","1","2","7","7.0","7","0","1","0","0","0","0","15","7.7","0.5","0.0%"
"92","Jason Croom (FA)","1","1","3","3.0","3","0","1","0","0","0","0","4","7.3","1.8","0.0%"
"93","Jordan Thomas (FA)","1","2","3","3.0","3","0","1","0","0","0","0","6","7.3","1.2","0.0%"
"94","Tanner Hudson (NYG)","3","7","41","13.7","20","1","0","0","0","0","0","11","7.1","0.6","0.0%"
"95","Charlie Woerner (SF)","3","4","36","12.0","18","0","0","0","0","0","0","14","6.6","0.5","0.0%"
"96","Kahale Warring (FA)","3","7","35","11.7","23","1","0","0","0","0","0","7","6.5","0.9","0.0%"
"97","Jaeden Graham (FA)","3","5","25","8.3","11","0","0","0","0","0","0","16","5.5","0.3","0.0%"
"98","Hunter Bryant (FA)","1","3","44","44.0","44","3","0","0","0","0","0","5","5.4","1.1","0.0%"
"99","Daniel Brown (FA)","2","2","31","15.5","18","0","0","0","0","0","0","16","5.1","0.3","0.0%"
"100","Dalton Keene (PHI)","3","5","16","5.3","8","0","0","0","0","0","0","6","4.6","0.8","0.0%"
"101","Eric Saubert (DEN)","3","4","16","5.3","9","0","0","0","0","0","0","8","4.6","0.6","0.0%"
"102","Stephen Carlson (FA)","1","2","11","11.0","11","0","0","0","0","0","0","16","4.1","0.3","0.0%"
"103","Ben Ellefson (MIN)","1","4","10","10.0","10","0","0","0","0","0","0","7","4.0","0.6","0.0%"
"104","Colby Parkinson (SEA)","2","2","16","8.0","10","0","0","0","0","0","0","6","3.6","0.6","0.1%"
"105","Jake Butt (FA)","2","4","5","2.5","5","0","0","0","0","0","0","5","2.5","0.5","0.1%"
"106","Derek Carrier (FA)","1","1","14","14.0","14","0","0","0","0","0","0","16","2.4","0.2","0.0%"
"107","Luke Willson (FA)","1","3","12","12.0","12","0","0","0","0","0","0","8","2.2","0.3","0.0%"
"108","Josiah Deguara (GB)","1","2","12","12.0","12","0","0","0","0","0","0","2","2.2","1.1","0.1%"
"109","Blake Jarwin (FA)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","4.0%"
"110","Temarrick Hemingway (FA)","1","2","10","10.0","10","0","0","0","0","0","0","8","2.0","0.3","0.0%"
"111","Brandon Dillon (FA)","1","1","6","6.0","6","0","0","0","0","0","0","3","1.6","0.5","0.0%"
"112","Jeremy Sprinkle (FA)","1","3","6","6.0","6","0","0","0","0","0","0","16","1.6","0.1","0.0%"
"113","Trevon Wesco (CHI)","1","2","5","5.0","5","0","0","1","0","0","0","12","1.5","0.1","0.0%"
"114","Isaac Nauta (FA)","1","2","3","3.0","3","0","0","0","0","0","0","7","1.3","0.2","0.0%"
"115","Marcus Baugh (FA)","1","1","2","2.0","2","0","0","0","0","0","0","8","1.2","0.2","0.0%"
"116","Bruce Miller (FA)","1","2","2","2.0","2","0","0","0","0","0","0","8","1.2","0.2","0.0%"
"117","Farrod Green (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Jake Bargas (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Caleb Wilson (FA)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"120","Zach Gentry (PIT)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.1%"
"121","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","10","0.0","0.0","0.6%"
"122","Daniel Helm (FA)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"123","Hale Hentges (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","John Lovett (MIA)","0","0","0","0","0","0","0","3","6","0","0","8","0.0","0.0","0.0%"
"125","Nate Becker (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Kevin Rader (TEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","J.J. Arcega-Whiteside (SEA)","4","8","85","21.3","37","4","0","0","0","0","0","8","0.0","0.0","0.1%"
"128","Hakeem Butler (FA)","0","1","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"129","Lawrence Cager (NYJ)","2","6","35","17.5","19","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"130","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Noah Togiai (PHI)","0","1","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"132","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","14","0.0","0.0","0.0%"
"133","Tyler Davis (GB)","0","2","0","0","0","0","0","0","0","0","0","8","0.0","0.0","0.0%"
"134","Tommy Stevens (FA)","0","0","0","0","0","0","0","4","24","0","0","1","0.0","0.0","0.0%"
"135","Reggie Gilliam (BUF)","2","2","16","8.0","15","0","1","0","0","0","0","14","0.0","0.0","0.1%"
"136","Rashod Berry (FA)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","2.0%"
"137","Matt Sokol (NE)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"138","Chris Myarick (NYG)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"139","Brycen Hopkins (LAR)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.1%"
"140","Antonio Gandy-Golden (FA)","1","7","3","3.0","3","0","0","1","22","0","0","6","0.0","0.0","0.0%"
"141","Jordan Matthews (SF)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"142","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"143","J.P. Holtz (NO)","0","1","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"144","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"145","Garrett Griffin (DET)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"146","Ross Travis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Beau Brinkley (ATL)","0","0","0","0","0","0","0","0","0","0","0","7","0.0","0.0","0.2%"
"148","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","15","0.0","0.0","0.0%"
"149","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"150","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","15","0.0","0.0","0.0%"
"151","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","7","0.0","0.0","0.0%"
"152","Jeff Driskel (HOU)","0","0","0","0","0","0","0","6","28","0","0","3","0.0","0.0","0.0%"
"153","Seth DeValve (FA)","0","1","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"154","Taysom Hill (NO)","8","13","98","12.3","21","2","1","87","457","8","5","16","0.0","0.0","28.1%"
"155","Ricky Seals-Jones (FA)","0","1","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.1%"
"156","Antony Auclair (FA)","0","1","0","0","0","0","0","0","0","0","0","8","0.0","0.0","0.0%"
"157","Mason Schreck (HOU)","0","1","0","0","0","0","0","0","0","0","0","14","0.0","0.0","0.0%"
"158","Evan Baylis (FA)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"159","Sean Culkin (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"160","Eric Tomlinson (DEN)","0","1","0","0","0","0","0","0","0","0","0","7","0.0","0.0","0.0%"
"161","Kyle Nelson (FA)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
""
""
