"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","CeeDee Lamb (DAL)","9","11","149","16.6","35","5","2","1","2","0","0","1","36.1","36.1","100.0%"
"2","Cooper Kupp (LAR)","9","12","130","14.4","30","4","2","0","0","0","0","1","34.0","34.0","100.0%"
"3","Adam Thielen (MIN)","11","13","126","11.5","35","4","1","1","2","0","0","1","29.8","29.8","92.0%"
"4","Jaylen Waddle (MIA)","10","13","70","7.0","14","0","2","0","0","0","0","1","29.0","29.0","97.0%"
"5","Donovan Peoples-Jones (CLE)","4","5","101","25.3","57","5","2","0","0","0","0","1","26.1","26.1","4.0%"
"6","Antonio Brown (FA)","9","13","93","10.3","27","2","1","0","0","0","0","1","24.3","24.3","1.0%"
"7","Stefon Diggs (BUF)","9","11","89","9.9","17","0","1","0","0","0","0","1","23.9","23.9","100.0%"
"8","Courtland Sutton (DEN)","8","14","94","11.8","18","0","1","0","0","0","0","1","23.4","23.4","97.0%"
"9","Marvin Jones Jr. (JAC)","7","10","100","14.3","28","3","1","0","0","0","0","1","23.0","23.0","8.0%"
"10","Tyreek Hill (MIA)","9","12","76","8.4","19","0","1","0","0","0","0","1","22.6","22.6","100.0%"
"11","Cole Beasley (FA)","7","9","88","12.6","29","1","1","0","0","0","0","1","21.8","21.8","1.0%"
"12","DeAndre Hopkins (ARI)","3","4","55","18.3","33","2","2","0","0","0","0","1","20.5","20.5","83.0%"
"13","K.J. Osborn (MIN)","6","7","78","13.0","27","1","1","0","0","0","0","1","19.8","19.8","11.0%"
"14","A.J. Green (ARI)","5","6","79","15.8","34","2","1","0","0","0","0","1","18.9","18.9","7.0%"
"15","Henry Ruggs III (FA)","3","4","97","32.3","48","6","1","0","0","0","0","1","18.7","18.7","6.0%"
"16","Diontae Johnson (PIT)","9","13","71","7.9","23","1","0","1","25","0","0","1","18.6","18.6","97.0%"
"17","Christian Kirk (JAC)","5","8","75","15.0","21","2","1","0","0","0","0","1","18.5","18.5","83.0%"
"18","Brandin Cooks (HOU)","9","13","89","9.9","20","1","0","0","0","0","0","1","17.9","17.9","95.0%"
"19","Sterling Shepard (NYG)","10","14","76","7.6","14","0","0","0","0","0","0","1","17.6","17.6","3.0%"
"20","A.J. Brown (PHI)","7","9","91","13.0","22","2","0","0","0","0","0","1","16.1","16.1","99.0%"
"21","Darnell Mooney (CHI)","5","8","45","9.0","15","0","1","0","0","0","0","1","15.5","15.5","90.0%"
"22","Kendrick Bourne (NE)","1","2","75","75.0","75","4","1","0","0","0","0","1","14.5","14.5","6.0%"
"23","Emmanuel Sanders (FA)","5","8","91","18.2","31","3","0","0","0","0","0","1","14.1","14.1","1.0%"
"24","Justin Jefferson (MIN)","8","14","80","10.0","26","1","0","0","0","0","1","1","14.0","14.0","100.0%"
"25","Ja'Marr Chase (CIN)","4","6","97","24.3","53","6","0","0","0","0","0","1","13.7","13.7","100.0%"
"26","Demarcus Robinson (BAL)","3","6","46","15.3","24","1","1","0","0","0","0","1","13.6","13.6","0.0%"
"27","Tim Patrick (DEN)","3","6","42","14.0","23","1","1","0","0","0","0","1","13.2","13.2","7.0%"
"28","Davante Adams (LV)","4","5","89","22.3","41","5","0","0","0","0","0","1","12.9","12.9","100.0%"
"29","Odell Beckham Jr. (FA)","5","8","79","15.8","25","2","0","0","0","0","0","1","12.9","12.9","14.0%"
"30","Jamal Agnew (JAC)","5","6","78","15.6","29","2","0","0","0","0","0","1","12.8","12.8","0.0%"
"31","Parris Campbell (IND)","1","1","51","51.0","51","4","1","0","0","0","0","1","12.1","12.1","4.0%"
"32","T.Y. Hilton (FA)","4","4","80","20.0","52","4","0","0","0","0","0","1","12.0","12.0","0.0%"
"33","DK Metcalf (SEA)","6","7","58","9.7","14","0","0","0","0","0","0","1","11.8","11.8","96.0%"
"34","Allen Lazard (GB)","3","5","27","9.0","13","0","1","0","0","0","0","1","11.7","11.7","87.0%"
"35","Jakobi Meyers (NE)","5","6","44","8.8","14","0","0","0","0","0","0","1","11.4","11.4","35.0%"
"36","Laviska Shenault Jr. (JAC)","6","10","54","9.0","12","0","0","0","0","0","0","1","11.4","11.4","2.0%"
"37","Robert Woods (TEN)","2","5","31","15.5","16","0","1","0","0","0","0","1","11.1","11.1","73.0%"
"38","DJ Moore (CAR)","5","13","73","14.6","25","1","0","1","6","0","1","1","10.9","10.9","99.0%"
"39","Amari Cooper (CLE)","5","8","55","11.0","17","0","0","0","0","0","0","1","10.5","10.5","92.0%"
"40","Mack Hollins (LV)","4","5","61","15.3","20","2","0","0","0","0","0","1","10.1","10.1","0.0%"
"41","Robbie Anderson (CAR)","3","11","11","3.7","7","0","1","0","0","0","0","1","10.1","10.1","11.0%"
"42","Keenan Allen (LAC)","5","5","50","10.0","21","1","0","0","0","0","0","1","10.0","10.0","100.0%"
"43","Dante Pettis (CHI)","5","11","48","9.6","15","0","0","0","0","0","0","1","9.8","9.8","0.0%"
"44","Kalif Raymond (DET)","6","7","37","6.2","10","0","0","0","0","0","0","1","9.7","9.7","0.0%"
"45","Amon-Ra St. Brown (DET)","5","7","26","5.2","9","0","0","0","0","0","0","1","9.6","9.6","94.0%"
"46","Quez Watkins (PHI)","3","5","44","14.7","24","2","0","0","0","0","0","1","9.4","9.4","1.0%"
"47","Allen Robinson II (LAR)","4","7","53","13.3","20","2","0","0","0","0","0","1","9.3","9.3","96.0%"
"48","Chris Godwin (TB)","5","5","43","8.6","16","0","0","0","0","0","0","1","9.3","9.3","88.0%"
"49","Julio Jones (TB)","3","5","59","19.7","48","3","0","0","0","0","0","1","8.9","8.9","46.0%"
"50","Mecole Hardman (KC)","4","5","62","15.5","49","3","0","1","6","0","1","1","8.8","8.8","31.0%"
"51","Bryan Edwards (ATL)","2","4","67","33.5","51","4","0","0","0","0","0","1","8.7","8.7","1.0%"
"52","Kendall Hinton (DEN)","5","5","37","7.4","12","0","0","0","0","0","0","1","8.7","8.7","0.0%"
"53","Byron Pringle (CHI)","3","3","55","18.3","27","2","0","0","0","0","0","1","8.5","8.5","1.0%"
"54","Nico Collins (HOU)","4","6","44","11.0","18","0","0","0","0","0","0","1","8.4","8.4","20.0%"
"55","Cedrick Wilson Jr. (MIA)","4","7","42","10.5","13","0","0","0","0","0","0","1","8.2","8.2","1.0%"
"56","Auden Tate (FA)","1","1","7","7.0","7","0","1","0","0","0","0","1","7.7","7.7","0.0%"
"57","Marquise Brown (ARI)","4","5","35","8.8","20","1","0","0","0","0","0","1","7.5","7.5","92.0%"
"58","Tee Higgins (CIN)","3","6","44","14.7","23","1","0","0","0","0","0","1","7.4","7.4","99.0%"
"59","Rashod Bateman (BAL)","4","6","29","7.3","11","0","0","0","0","0","0","1","6.9","6.9","92.0%"
"60","Terry McLaurin (WAS)","4","8","28","7.0","12","0","0","0","0","0","0","1","6.8","6.8","98.0%"
"61","Noah Brown (DAL)","2","2","47","23.5","27","2","0","0","0","0","0","1","6.7","6.7","0.0%"
"62","Kadarius Toney (NYG)","3","3","36","12.0","17","0","0","0","0","0","0","1","6.6","6.6","57.0%"
"63","Hunter Renfrow (LV)","3","5","36","12.0","25","1","0","0","0","0","0","1","6.6","6.6","90.0%"
"64","Brandon Zylstra (CAR)","3","3","32","10.7","21","1","0","0","0","0","0","1","6.2","6.2","0.0%"
"65","Dyami Brown (WAS)","3","6","30","10.0","13","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"66","Michael Pittman Jr. (IND)","2","3","35","17.5","18","0","0","1","3","0","0","1","5.8","5.8","99.0%"
"67","Nick Westbrook-Ikhine (TEN)","3","3","27","9.0","14","0","0","0","0","0","0","1","5.7","5.7","1.0%"
"68","Rondale Moore (ARI)","3","4","16","5.3","10","0","0","3","10","0","0","1","5.6","5.6","29.0%"
"69","Tyler Lockett (SEA)","2","7","35","17.5","21","1","0","0","0","0","0","1","5.5","5.5","86.0%"
"70","Chris Moore (HOU)","4","5","14","3.5","11","0","0","0","0","0","0","1","5.4","5.4","0.0%"
