"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Davante Adams (LV)","10","13","121","12.1","38","2","2","0","0","0","0","1","34.1","34.1","100.0%"
"2","Cooper Kupp (LAR)","13","15","123","9.5","44","3","1","0","0","0","0","1","31.3","31.3","100.0%"
"3","Hunter Renfrow (LV)","13","14","117","9.0","19","0","1","0","0","0","1","1","28.7","28.7","90.0%"
"4","Tyler Lockett (SEA)","5","9","142","28.4","55","7","1","0","0","0","0","1","27.2","27.2","86.0%"
"5","Ja'Marr Chase (CIN)","5","8","77","15.4","32","2","2","1","6","0","0","1","25.3","25.3","100.0%"
"6","Robbie Anderson (CAR)","7","12","84","12.0","23","1","1","0","0","0","0","1","21.4","21.4","11.0%"
"7","Mike Evans (TB)","6","6","91","15.2","24","2","1","0","0","0","0","1","21.1","21.1","100.0%"
"8","Allen Lazard (GB)","6","7","75","12.5","32","2","1","1","14","0","0","1","20.9","20.9","87.0%"
"9","Chris Godwin (TB)","10","15","105","10.5","23","2","0","0","0","0","0","1","20.5","20.5","88.0%"
"10","Justin Jefferson (MIN)","7","15","79","11.3","22","1","1","1","-4","0","0","1","20.5","20.5","100.0%"
"11","Odell Beckham Jr. (FA)","6","7","77","12.8","40","3","1","0","0","0","0","1","19.7","19.7","14.0%"
"12","Brandon Aiyuk (SF)","6","10","62","10.3","21","1","1","1","4","0","0","1","18.6","18.6","89.0%"
"13","Jakeem Grant Sr. (CLE)","1","3","46","46.0","46","3","1","1","5","0","0","1","18.1","18.1","0.0%"
"14","Brandin Cooks (HOU)","8","11","101","12.6","19","0","0","0","0","0","0","1","18.1","18.1","95.0%"
"15","Jalen Guyton (LAC)","3","3","87","29.0","59","4","1","0","0","0","0","1","17.7","17.7","0.0%"
"16","Joshua Palmer (LAC)","5","7","66","13.2","36","2","1","0","0","0","0","1","17.6","17.6","12.0%"
"17","Chase Claypool (PIT)","8","9","93","11.6","38","2","0","1","2","0","0","1","17.5","17.5","69.0%"
"18","Rashod Bateman (BAL)","7","8","103","14.7","36","5","0","0","0","0","0","1","17.3","17.3","92.0%"
"19","K.J. Osborn (MIN)","3","9","83","27.7","62","4","1","0","0","0","0","1","17.3","17.3","11.0%"
"20","A.J. Green (ARI)","7","10","102","14.6","36","3","0","0","0","0","0","1","17.2","17.2","7.0%"
"21","James Washington (DAL)","4","6","65","16.3","30","3","1","0","0","0","0","1","16.5","16.5","1.0%"
"22","Tee Higgins (CIN)","5","7","114","22.8","27","4","0","0","0","0","0","1","16.4","16.4","99.0%"
"23","Amari Cooper (CLE)","5","7","51","10.2","20","1","1","0","0","0","0","1","16.1","16.1","92.0%"
"24","Cam Sims (WAS)","3","4","69","23.0","43","3","1","0","0","0","0","1","15.9","15.9","0.0%"
"25","Damiere Byrd (ATL)","2","2","76","38.0","54","5","1","0","0","0","0","1","15.6","15.6","0.0%"
"26","Cole Beasley (FA)","9","11","64","7.1","15","0","0","0","0","0","0","1","15.4","15.4","1.0%"
"27","Diontae Johnson (PIT)","5","10","76","15.2","37","2","0","1","7","0","0","1","15.3","15.3","97.0%"
"28","Amon-Ra St. Brown (DET)","8","12","73","9.1","19","0","0","0","0","0","0","1","15.3","15.3","94.0%"
"29","Gabriel Davis (BUF)","5","8","43","8.6","21","1","1","0","0","0","0","1","15.3","15.3","93.0%"
"30","Jarvis Landry (NO)","5","10","41","8.2","17","0","1","0","0","0","0","1","15.1","15.1","35.0%"
"31","Van Jefferson (LAR)","2","3","58","29.0","52","4","1","1","10","0","0","1","14.8","14.8","10.0%"
