"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Tee Higgins (CIN)","12","13","194","16.2","52","6","2","0","0","0","0","1","43.4","43.4","99.0%"
"2","Davante Adams (LV)","10","13","114","11.4","33","2","2","0","0","0","0","1","33.4","33.4","100.0%"
"3","A.J. Brown (PHI)","11","16","145","13.2","42","3","1","0","0","0","0","1","31.5","31.5","99.0%"
"4","Isaiah McKenzie (BUF)","11","12","125","11.4","28","1","1","1","-1","0","0","1","29.4","29.4","34.0%"
"5","Deebo Samuel (SF)","9","11","159","17.7","56","5","0","5","32","0","0","1","28.1","28.1","100.0%"
"6","Amon-Ra St. Brown (DET)","9","11","91","10.1","24","2","1","2","19","0","0","1","26.0","26.0","94.0%"
"7","Byron Pringle (CHI)","6","7","75","12.5","22","1","2","0","0","0","0","1","25.5","25.5","1.0%"
"8","Jaylen Waddle (MIA)","10","12","92","9.2","24","1","1","0","0","0","0","1","25.2","25.2","97.0%"
"9","Stefon Diggs (BUF)","7","13","85","12.1","23","1","1","0","0","0","0","1","21.5","21.5","100.0%"
"10","Amari Cooper (CLE)","7","11","85","12.1","24","1","1","0","0","0","0","1","21.5","21.5","92.0%"
"11","Cooper Kupp (LAR)","10","13","109","10.9","37","2","0","1","4","0","0","1","21.3","21.3","100.0%"
"12","Antonio Brown (FA)","10","15","101","10.1","22","1","0","0","0","0","0","1","20.1","20.1","1.0%"
"13","Justin Jefferson (MIN)","8","12","116","14.5","34","3","0","0","0","0","0","1","19.6","19.6","100.0%"
"14","Ja'Marr Chase (CIN)","7","10","125","17.9","22","2","0","0","0","0","0","1","19.5","19.5","100.0%"
"15","DeVonta Smith (PHI)","5","7","80","16.0","46","4","1","0","0","0","0","1","19.0","19.0","87.0%"
"16","K.J. Osborn (MIN)","5","7","68","13.6","30","2","1","0","0","0","0","1","17.8","17.8","11.0%"
"17","Tyler Boyd (CIN)","3","5","85","28.3","68","4","1","0","0","0","0","1","17.5","17.5","55.0%"
"18","Malik Turner (SF)","3","3","82","27.3","61","4","1","0","0","0","0","1","17.2","17.2","0.0%"
"19","Michael Pittman Jr. (IND)","8","12","82","10.3","20","1","0","1","3","0","0","1","16.5","16.5","99.0%"
"20","Marvin Jones Jr. (JAC)","8","13","74","9.3","19","0","0","0","0","0","0","1","15.4","15.4","8.0%"
"21","Joshua Palmer (LAC)","5","6","43","8.6","12","0","1","0","0","0","0","1","15.3","15.3","12.0%"
"22","T.Y. Hilton (FA)","4","5","51","12.8","39","2","1","0","0","0","0","1","15.1","15.1","0.0%"
"23","Diontae Johnson (PIT)","6","9","51","8.5","18","0","1","0","0","0","1","1","15.1","15.1","97.0%"
