"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Tyreek Hill (MIA)","11","12","186","16.9","44","7","3","0","0","0","0","1","47.6","47.6","100.0%"
"2","Deebo Samuel (SF)","8","13","156","19.5","76","5","2","1","1","0","0","1","35.7","35.7","100.0%"
"3","DJ Moore (CAR)","8","12","113","14.1","39","3","2","1","6","0","0","1","31.9","31.9","99.0%"
"4","Terry McLaurin (WAS)","6","13","123","20.5","33","5","2","0","0","0","0","1","30.3","30.3","98.0%"
"5","Diontae Johnson (PIT)","9","13","92","10.2","45","3","1","0","0","0","0","1","24.2","24.2","97.0%"
"6","Randall Cobb (GB)","5","6","69","13.8","25","2","2","0","0","0","0","1","23.9","23.9","4.0%"
"7","Corey Davis (NYJ)","4","7","111","27.8","53","6","1","0","0","0","0","1","21.1","21.1","11.0%"
"8","Van Jefferson (LAR)","6","6","90","15.0","22","2","1","0","0","0","0","1","21.0","21.0","10.0%"
"9","Tyler Boyd (CIN)","9","11","118","13.1","33","3","0","0","0","0","0","1","20.8","20.8","55.0%"
"10","Justin Jefferson (MIN)","6","7","84","14.0","31","3","1","0","0","0","0","1","20.4","20.4","100.0%"
"11","Kalif Raymond (DET)","3","6","46","15.3","25","1","2","0","0","0","0","1","19.6","19.6","0.0%"
"12","DeVonta Smith (PHI)","7","10","122","17.4","37","4","0","0","0","0","0","1","19.2","19.2","87.0%"
"13","Jamison Crowder (BUF)","7","9","61","8.7","29","1","1","0","0","0","0","1","19.1","19.1","5.0%"
"14","Marquise Brown (ARI)","4","5","91","22.8","49","5","1","0","0","0","0","1","19.1","19.1","92.0%"
"15","Darnell Mooney (CHI)","5","7","125","25.0","64","7","0","1","10","0","0","1","18.5","18.5","90.0%"
"16","Stefon Diggs (BUF)","7","11","114","16.3","37","4","0","0","0","0","0","1","18.4","18.4","100.0%"
"17","DeVante Parker (NE)","4","9","77","19.3","42","4","1","0","0","0","0","1","17.7","17.7","40.0%"
"18","A.J. Green (ARI)","5","6","67","13.4","41","3","1","0","0","0","0","1","17.7","17.7","7.0%"
"19","Kenny Golladay (NYG)","6","7","116","19.3","28","3","0","0","0","0","0","1","17.6","17.6","34.0%"
"20","Laviska Shenault Jr. (JAC)","6","7","99","16.5","52","5","0","1","11","0","0","1","17.0","17.0","2.0%"
"21","Jakobi Meyers (NE)","8","12","70","8.8","21","1","0","0","0","0","0","1","16.8","16.8","35.0%"
