"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Amari Cooper (CLE)","13","17","139","10.7","28","2","2","0","0","0","0","1","38.9","38.9","92.0%"
"2","Tyreek Hill (MIA)","11","15","197","17.9","75","7","1","1","4","0","0","1","37.1","37.1","100.0%"
"3","Deebo Samuel (SF)","9","12","189","21.0","79","6","1","0","0","0","1","1","31.9","31.9","100.0%"
"4","Adam Thielen (MIN)","9","10","92","10.2","24","2","2","0","0","0","0","1","30.2","30.2","92.0%"
"5","Corey Davis (NYJ)","5","7","97","19.4","35","4","2","0","0","0","0","1","26.7","26.7","11.0%"
"6","DeAndre Hopkins (ARI)","6","8","83","13.8","38","2","2","0","0","0","0","1","26.3","26.3","83.0%"
"7","Tyler Lockett (SEA)","4","5","100","25.0","69","5","2","0","0","0","0","1","26.0","26.0","86.0%"
"8","Sterling Shepard (NYG)","7","9","113","16.1","37","3","1","0","0","0","0","1","24.3","24.3","3.0%"
"9","Christian Kirk (JAC)","5","5","70","14.0","26","2","2","0","0","0","0","1","24.0","24.0","83.0%"
"10","Cooper Kupp (LAR)","7","10","108","15.4","56","4","1","0","0","0","0","1","23.8","23.8","100.0%"
"11","Antonio Brown (FA)","5","7","121","24.2","47","5","1","1","6","0","0","1","23.7","23.7","1.0%"
"12","Chris Godwin (TB)","9","13","105","11.7","24","1","1","0","0","0","1","1","23.5","23.5","88.0%"
"13","CeeDee Lamb (DAL)","7","15","104","14.9","31","4","1","0","0","0","0","1","23.4","23.4","100.0%"
"14","Mike Williams (LAC)","8","12","82","10.3","20","1","1","0","0","0","0","1","22.2","22.2","98.0%"
"15","Ja'Marr Chase (CIN)","5","7","101","20.2","50","4","1","1","-2","0","0","1","20.9","20.9","100.0%"
"16","Zach Pascal (PHI)","4","5","43","10.8","16","0","2","0","0","0","0","1","20.3","20.3","0.0%"
"17","Jarvis Landry (NO)","5","5","71","14.2","32","2","0","2","13","1","0","1","19.4","19.4","35.0%"
"18","Marquise Brown (ARI)","6","6","69","11.5","29","1","1","1","5","0","0","1","19.4","19.4","92.0%"
"19","DeVonta Smith (PHI)","6","8","71","11.8","19","0","1","0","0","0","0","1","19.1","19.1","87.0%"
"20","Keenan Allen (LAC)","9","13","100","11.1","17","0","0","0","0","0","0","1","19.0","19.0","100.0%"
"21","Marvin Jones Jr. (JAC)","5","9","77","15.4","33","2","1","0","0","0","0","1","18.7","18.7","8.0%"
"22","Brandin Cooks (HOU)","5","7","132","26.4","52","8","0","0","0","0","0","1","18.2","18.2","95.0%"
"23","Nelson Agholor (NE)","5","7","72","14.4","25","2","1","0","0","0","0","1","18.2","18.2","1.0%"
"24","DJ Chark Jr. (DET)","3","12","86","28.7","41","4","1","0","0","0","0","1","17.6","17.6","26.0%"
"25","Jalen Reagor (PHI)","6","6","49","8.2","23","1","1","0","0","0","0","1","16.9","16.9","1.0%"
"26","Jaylen Waddle (MIA)","4","5","61","15.3","36","2","1","0","0","0","0","1","16.1","16.1","97.0%"
"27","DK Metcalf (SEA)","4","5","60","15.0","30","2","1","0","0","0","0","1","16.0","16.0","96.0%"
"28","Van Jefferson (LAR)","2","3","80","40.0","67","4","1","0","0","0","0","1","16.0","16.0","10.0%"
"29","Stefon Diggs (BUF)","9","13","69","7.7","13","0","0","0","0","0","0","1","15.9","15.9","100.0%"
"30","Tee Higgins (CIN)","4","5","58","14.5","28","1","1","0","0","0","0","1","15.8","15.8","99.0%"
"31","DJ Moore (CAR)","6","8","80","13.3","27","2","0","1","14","0","0","1","15.4","15.4","99.0%"
"32","Deonte Harty (NO)","2","2","72","36.0","55","4","1","0","0","0","0","1","15.2","15.2","1.0%"
"33","A.J. Brown (PHI)","4","8","49","12.3","19","0","1","0","0","0","0","1","14.9","14.9","99.0%"
"34","Diontae Johnson (PIT)","5","10","36","7.2","14","0","1","0","0","0","0","1","14.6","14.6","97.0%"
"35","K.J. Osborn (MIN)","7","9","76","10.9","25","1","0","0","0","0","0","1","14.6","14.6","11.0%"
"36","Danny Amendola (FA)","5","5","34","6.8","8","0","1","0","0","0","0","1","14.4","14.4","0.0%"
"37","Cole Beasley (FA)","8","13","60","7.5","12","0","0","0","0","0","0","1","14.0","14.0","1.0%"
"38","Tim Patrick (DEN)","4","4","39","9.8","16","0","1","0","0","0","0","1","13.9","13.9","7.0%"
