"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Cooper Kupp (LAR)","9","11","163","18.1","44","6","2","1","-5","0","0","1","36.8","36.8","100.0%"
"2","Tyler Lockett (SEA)","8","11","178","22.3","63","9","1","0","0","0","0","1","31.8","31.8","86.0%"
"3","Terry McLaurin (WAS)","11","14","107","9.7","18","0","1","0","0","0","0","1","27.7","27.7","98.0%"
"4","Courtland Sutton (DEN)","9","12","159","17.7","55","6","0","0","0","0","0","1","24.9","24.9","97.0%"
"5","Mike Evans (TB)","5","9","75","15.0","26","3","2","0","0","0","0","1","24.5","24.5","100.0%"
"6","Rondale Moore (ARI)","7","8","114","16.3","77","4","1","0","0","0","0","1","24.4","24.4","29.0%"
"7","Marquise Brown (ARI)","6","10","113","18.8","42","5","1","0","0","0","0","1","23.3","23.3","92.0%"
"8","Brandin Cooks (HOU)","9","14","78","8.7","22","1","1","0","0","0","0","1","22.8","22.8","95.0%"
"9","Henry Ruggs III (FA)","5","7","113","22.6","61","6","1","1","2","0","0","1","22.5","22.5","6.0%"
"10","Mike Williams (LAC)","7","10","91","13.0","27","1","1","0","0","0","0","1","22.1","22.1","98.0%"
"11","DJ Moore (CAR)","8","11","79","9.9","20","1","1","0","0","0","0","1","21.9","21.9","99.0%"
"12","Freddie Swain (SEA)","5","5","95","19.0","68","4","1","1","5","0","0","1","21.0","21.0","0.0%"
"13","Michael Pittman Jr. (IND)","8","12","123","15.4","42","4","0","0","0","0","0","1","20.3","20.3","99.0%"
"14","K.J. Osborn (MIN)","5","6","91","18.2","64","4","1","0","0","0","0","1","20.1","20.1","11.0%"
"15","Davante Adams (LV)","8","9","121","15.1","50","5","0","0","0","0","0","1","20.1","20.1","100.0%"
"16","Diontae Johnson (PIT)","9","12","105","11.7","41","3","0","0","0","0","0","1","19.5","19.5","97.0%"
"17","Calvin Ridley (ATL)","7","10","63","9.0","22","1","1","0","0","0","0","1","19.3","19.3","2.0%"
"18","Julio Jones (TB)","6","8","128","21.3","51","4","0","0","0","0","0","1","18.8","18.8","46.0%"
"19","Justin Jefferson (MIN)","6","10","65","10.8","14","0","1","0","0","0","0","1","18.5","18.5","100.0%"
"20","Sterling Shepard (NYG)","9","10","94","10.4","21","1","0","1","-9","0","0","1","17.5","17.5","3.0%"
"21","Marvin Jones Jr. (JAC)","6","11","55","9.2","25","1","1","0","0","0","0","1","17.5","17.5","8.0%"
"22","CeeDee Lamb (DAL)","8","9","81","10.1","34","2","0","1","13","0","0","1","17.4","17.4","100.0%"
"23","JuJu Smith-Schuster (KC)","6","7","41","6.8","17","0","0","1","3","1","0","1","16.4","16.4","95.0%"
"24","Quintez Cephus (DET)","4","7","63","15.8","46","3","1","0","0","0","0","1","16.3","16.3","0.0%"
"25","Chris Godwin (TB)","4","5","62","15.5","26","1","1","0","0","0","0","1","16.2","16.2","88.0%"
"26","Deebo Samuel (SF)","6","8","93","15.5","40","3","0","2","8","0","0","1","16.1","16.1","100.0%"
"27","Stefon Diggs (BUF)","4","8","60","15.0","41","3","1","0","0","0","0","1","16.0","16.0","100.0%"
"28","Tee Higgins (CIN)","6","10","60","10.0","14","0","1","0","0","0","1","1","16.0","16.0","99.0%"
"29","Adam Thielen (MIN)","6","7","39","6.5","15","0","1","0","0","0","0","1","15.9","15.9","92.0%"
"30","DeAndre Hopkins (ARI)","4","4","54","13.5","16","0","1","0","0","0","0","1","15.4","15.4","83.0%"
"31","Keenan Allen (LAC)","4","8","108","27.0","42","6","0","0","0","0","0","1","14.8","14.8","100.0%"
"32","Zach Pascal (PHI)","5","6","38","7.6","9","0","1","0","0","0","0","1","14.8","14.8","0.0%"
"33","Darius Slayton (NYG)","3","6","54","18.0","33","2","1","0","0","0","0","1","14.4","14.4","0.0%"
"34","Byron Pringle (CHI)","2","2","63","31.5","40","4","1","0","0","0","0","1","14.3","14.3","1.0%"
"35","Braxton Berrios (NYJ)","7","11","73","10.4","27","1","0","0","0","0","0","1","14.3","14.3","3.0%"
"36","Tyler Boyd (CIN)","7","9","73","10.4","22","1","0","0","0","0","0","1","14.3","14.3","55.0%"
"37","Quez Watkins (PHI)","2","2","117","58.5","91","5","0","0","0","0","0","1","13.7","13.7","1.0%"
"38","Demarcus Robinson (BAL)","3","4","46","15.3","33","2","1","0","0","0","0","1","13.6","13.6","0.0%"
"39","Ja'Marr Chase (CIN)","2","4","54","27.0","42","3","1","0","0","0","0","1","13.4","13.4","100.0%"
"40","A.J. Green (ARI)","3","6","44","14.7","29","1","1","0","0","0","0","1","13.4","13.4","7.0%"
"41","Brandon Zylstra (CAR)","3","3","44","14.7","20","1","1","0","0","0","0","1","13.4","13.4","0.0%"
"42","Tim Patrick (DEN)","3","4","37","12.3","14","0","1","0","0","0","0","1","12.7","12.7","7.0%"
"43","Darnell Mooney (CHI)","6","8","66","11.0","21","1","0","0","0","0","0","1","12.6","12.6","90.0%"
"44","Robert Woods (TEN)","5","9","64","12.8","16","0","0","2","6","0","0","1","12.0","12.0","73.0%"
"45","Adam Humphries (FA)","7","8","44","6.3","12","0","0","0","0","0","0","1","11.4","11.4","1.0%"
"46","DK Metcalf (SEA)","6","11","53","8.8","16","0","0","0","0","0","0","1","11.3","11.3","96.0%"
"47","Hunter Renfrow (LV)","5","7","57","11.4","23","1","0","0","0","0","0","1","10.7","10.7","90.0%"
"48","Mecole Hardman (KC)","5","8","55","11.0","19","0","0","0","0","0","0","1","10.5","10.5","31.0%"
"49","Allen Robinson II (LAR)","2","4","24","12.0","13","0","1","0","0","0","0","1","10.4","10.4","96.0%"
"50","Chase Claypool (PIT)","3","9","70","23.3","52","4","0","1","-3","0","0","1","9.7","9.7","69.0%"
"51","Jauan Jennings (SF)","2","2","17","8.5","11","0","1","0","0","0","0","1","9.7","9.7","0.0%"
"52","Christian Kirk (JAC)","3","4","65","21.7","35","2","0","0","0","0","0","1","9.5","9.5","83.0%"
"53","DeVante Parker (NE)","5","9","42","8.4","16","0","0","0","0","0","0","1","9.2","9.2","40.0%"
"54","Jaylen Waddle (MIA)","6","8","48","8.0","14","0","0","0","0","0","1","1","8.8","8.8","97.0%"
"55","Elijah Moore (NYJ)","4","8","47","11.8","27","1","0","0","0","0","0","1","8.7","8.7","88.0%"
"56","Sammy Watkins (GB)","4","7","44","11.0","19","0","0","0","0","0","0","1","8.4","8.4","18.0%"
"57","Russell Gage (TB)","5","7","28","5.6","8","0","0","0","0","0","0","1","7.8","7.8","52.0%"
"58","Jakobi Meyers (NE)","4","6","38","9.5","24","1","0","0","0","0","0","1","7.8","7.8","35.0%"
"59","Cole Beasley (FA)","4","4","36","9.0","22","1","0","0","0","0","0","1","7.6","7.6","1.0%"
"60","A.J. Brown (PHI)","3","9","43","14.3","15","0","0","0","0","0","0","1","7.3","7.3","99.0%"
"61","Bryan Edwards (ATL)","3","3","40","13.3","18","0","0","0","0","0","0","1","7.0","7.0","1.0%"
"62","Robbie Anderson (CAR)","3","6","38","12.7","18","0","0","0","0","0","0","1","6.8","6.8","11.0%"
"63","Kenny Golladay (NYG)","3","8","38","12.7","16","0","0","0","0","0","0","1","6.8","6.8","34.0%"
"64","Emmanuel Sanders (FA)","2","6","48","24.0","35","2","0","0","0","0","0","1","6.8","6.8","1.0%"
"65","Dyami Brown (WAS)","3","6","34","11.3","22","1","0","0","0","0","0","1","6.4","6.4","0.0%"
"66","Albert Wilson (FA)","4","6","20","5.0","6","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"67","Jamal Agnew (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","6.0","6.0","0.0%"
"68","Tyreek Hill (MIA)","3","4","14","4.7","7","0","0","1","15","0","0","1","5.9","5.9","100.0%"
"69","Randall Cobb (GB)","3","3","26","8.7","14","0","0","0","0","0","0","1","5.6","5.6","4.0%"
"70","Amari Cooper (CLE)","3","5","24","8.0","12","0","0","0","0","0","0","1","5.4","5.4","92.0%"
"71","Nelson Agholor (NE)","3","3","21","7.0","10","0","0","0","0","0","0","1","5.1","5.1","1.0%"
