"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Justin Jefferson (MIN)","11","14","182","16.5","48","5","1","1","4","0","0","1","35.6","35.6","100.0%"
"2","Diontae Johnson (PIT)","8","11","105","13.1","29","2","2","0","0","0","0","1","30.5","30.5","97.0%"
"3","Chris Godwin (TB)","15","17","143","9.5","36","3","0","1","9","0","0","1","30.2","30.2","88.0%"
"4","Tee Higgins (CIN)","9","14","138","15.3","29","3","1","0","0","0","0","1","28.8","28.8","99.0%"
"5","Cooper Kupp (LAR)","8","10","129","16.1","43","4","1","0","0","0","0","1","26.9","26.9","100.0%"
"6","Amon-Ra St. Brown (DET)","10","12","86","8.6","14","0","1","1","2","0","0","1","24.8","24.8","94.0%"
"7","Keenan Allen (LAC)","5","8","34","6.8","10","0","2","0","0","0","0","1","22.4","22.4","100.0%"
"8","Russell Gage (TB)","11","12","130","11.8","19","0","0","0","0","0","1","1","22.0","22.0","52.0%"
"9","Elijah Moore (NYJ)","6","12","77","12.8","29","1","1","1","9","0","0","1","20.6","20.6","88.0%"
"10","Deonte Harty (NO)","4","8","96","24.0","70","4","1","1","3","0","0","1","19.9","19.9","1.0%"
"11","Tyler Lockett (SEA)","7","8","68","9.7","16","0","1","0","0","0","0","1","19.8","19.8","86.0%"
"12","Hunter Renfrow (LV)","9","10","102","11.3","28","1","0","0","0","0","0","1","19.2","19.2","90.0%"
"13","CeeDee Lamb (DAL)","7","13","89","12.7","25","3","0","1","33","0","0","1","19.2","19.2","100.0%"
"14","Jalen Guyton (LAC)","4","4","90","22.5","44","5","1","1","-1","0","0","1","18.9","18.9","0.0%"
"15","Jaylen Waddle (MIA)","9","11","90","10.0","25","1","0","0","0","0","0","1","18.0","18.0","97.0%"
"16","Jakeem Grant Sr. (CLE)","5","7","62","12.4","34","2","1","0","0","0","0","1","17.2","17.2","0.0%"
"17","Michael Pittman Jr. (IND)","6","8","77","12.8","17","0","0","2","33","0","0","1","17.0","17.0","99.0%"
"18","Mike Evans (TB)","7","10","99","14.1","36","2","0","0","0","0","0","1","16.9","16.9","100.0%"
"19","Van Jefferson (LAR)","6","8","41","6.8","19","0","1","0","0","0","0","1","16.1","16.1","10.0%"
"20","Mike Williams (LAC)","5","7","110","22.0","47","6","0","0","0","0","0","1","16.0","16.0","98.0%"
"21","K.J. Osborn (MIN)","4","7","47","11.8","21","1","1","0","0","0","0","1","14.7","14.7","11.0%"
"22","Michael Gallup (DAL)","5","9","36","7.2","17","0","1","0","0","0","0","1","14.6","14.6","41.0%"
"23","Sammy Watkins (GB)","4","6","39","9.8","15","0","1","0","0","0","0","1","13.9","13.9","18.0%"
"24","Tyler Boyd (CIN)","5","7","85","17.0","32","3","0","0","0","0","0","1","13.5","13.5","55.0%"
"25","Lil'Jordan Humphrey (NE)","2","2","49","24.5","25","2","1","0","0","0","0","1","12.9","12.9","0.0%"
"26","Dee Eskridge (SEA)","3","3","35","11.7","17","0","1","0","0","0","0","1","12.5","12.5","0.0%"
