"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Christian McCaffrey (CAR)","21","98","4.7","18","0","0","9","9","89","9.9","0","0","1","27.7","27.7","100.0%"
"2","Joe Mixon (CIN)","29","127","4.4","19","0","1","4","4","23","5.8","0","0","1","25.0","25.0","100.0%"
"3","Jamaal Williams (DET)","9","54","6.0","20","1","1","8","9","56","7.0","0","0","1","25.0","25.0","39.0%"
"4","D'Andre Swift (DET)","11","39","3.5","16","0","0","8","11","65","8.1","1","0","1","24.4","24.4","100.0%"
"5","Nick Chubb (CLE)","15","83","5.5","18","0","2","2","2","18","9.0","0","1","1","22.1","22.1","100.0%"
"6","Melvin Gordon III (DEN)","11","101","9.2","70","4","1","3","3","17","5.7","0","0","1","20.8","20.8","88.0%"
"7","Dalvin Cook (MIN)","20","61","3.1","17","0","1","6","7","43","7.2","0","1","1","20.4","20.4","100.0%"
"8","David Montgomery (CHI)","16","108","6.8","41","3","1","1","1","10","10.0","0","0","1","18.8","18.8","97.0%"
"9","Ty'Son Williams (IND)","9","65","7.2","35","2","1","3","4","29","9.7","0","0","1","18.4","18.4","0.0%"
"10","Alvin Kamara (NO)","20","83","4.2","14","0","0","3","4","8","2.7","1","0","1","18.1","18.1","100.0%"
"11","Jonathan Taylor (IND)","17","56","3.3","12","0","0","6","7","60","10.0","0","0","1","17.6","17.6","100.0%"
"12","Miles Sanders (PHI)","15","74","4.9","23","1","0","4","5","39","9.8","0","0","1","17.3","17.3","91.0%"
"13","Kareem Hunt (CLE)","6","33","5.5","15","0","1","3","3","28","9.3","0","0","1","17.1","17.1","89.0%"
"14","Josh Jacobs (LV)","10","34","3.4","15","0","2","1","2","6","6.0","0","0","1","17.0","17.0","96.0%"
"15","Elijah Mitchell (SF)","19","104","5.5","38","2","1","0","0","0","0","0","0","1","16.4","16.4","97.0%"
"16","Darrell Henderson Jr. (LAR)","16","70","4.4","15","0","1","1","1","17","17.0","0","0","1","15.7","15.7","68.0%"
"17","Chase Edmonds (MIA)","12","63","5.3","16","0","0","4","4","43","10.8","0","0","1","14.6","14.6","91.0%"
"18","Mark Ingram II (NO)","26","85","3.3","11","0","1","0","1","0","0","0","0","1","14.5","14.5","16.0%"
"19","Nyheim Hines (IND)","9","34","3.8","8","0","0","6","8","48","8.0","0","0","1","14.2","14.2","62.0%"
"20","Chris Carson (FA)","16","91","5.7","33","2","0","3","3","26","8.7","0","1","1","12.7","12.7","1.0%"
"21","Myles Gaskin (MIA)","9","49","5.4","15","0","0","5","5","27","5.4","0","0","1","12.6","12.6","3.0%"
"22","Kenneth Gainwell (PHI)","9","37","4.1","8","0","1","2","3","6","3.0","0","0","1","12.3","12.3","48.0%"
"23","James White (FA)","4","12","3.0","10","0","0","6","7","49","8.2","0","0","1","12.1","12.1","1.0%"
"24","Kenyan Drake (FA)","6","11","1.8","6","0","0","5","5","59","11.8","0","0","1","12.0","12.0","4.0%"
"25","David Johnson (FA)","3","10","3.3","5","0","0","3","4","18","6.0","1","0","1","11.8","11.8","0.0%"
"26","Antonio Gibson (WAS)","20","90","4.5","27","1","0","3","5","18","6.0","0","1","1","11.8","11.8","95.0%"
"27","Damien Harris (NE)","23","100","4.3","35","2","0","2","3","17","8.5","0","1","1","11.7","11.7","94.0%"
"28","Austin Ekeler (LAC)","15","57","3.8","14","0","1","0","0","0","0","0","0","1","11.7","11.7","100.0%"
"29","Devin Singletary (BUF)","11","72","6.5","25","1","0","3","5","8","2.7","0","0","1","11.0","11.0","92.0%"
"30","Leonard Fournette (TB)","9","32","3.6","7","0","0","5","7","27","5.4","0","0","1","10.9","10.9","100.0%"
"31","Derrick Henry (TEN)","17","58","3.4","19","0","0","3","4","19","6.3","0","0","1","10.7","10.7","100.0%"
"32","Mike Davis (BAL)","15","49","3.3","12","0","0","3","6","23","7.7","0","0","1","10.2","10.2","13.0%"
"33","Clyde Edwards-Helaire (KC)","14","43","3.1","9","0","0","3","3","29","9.7","0","0","1","10.2","10.2","93.0%"
"34","JaMycal Hasty (SF)","1","3","3.0","3","0","1","1","1","15","15.0","0","0","1","8.8","8.8","0.0%"
"35","Latavius Murray (FA)","10","28","2.8","8","0","1","0","0","0","0","0","0","1","8.8","8.8","0.0%"
"36","Cordarrelle Patterson (ATL)","7","54","7.7","14","0","0","2","2","13","6.5","0","0","1","8.7","8.7","89.0%"
"37","Phillip Lindsay (IND)","8","25","3.1","8","0","1","0","1","0","0","0","0","1","8.5","8.5","1.0%"
"38","James Robinson (JAC)","5","25","5.0","7","0","0","3","6","29","9.7","0","0","1","8.4","8.4","64.0%"
"39","Tony Pollard (DAL)","3","14","4.7","11","0","0","4","4","29","7.3","0","0","1","8.3","8.3","90.0%"
"40","Damien Williams (ATL)","6","12","2.0","6","0","0","4","5","28","7.0","0","0","1","8.0","8.0","1.0%"
