"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Justin Jackson (DET)","11","64","5.8","17","0","2","8","9","98","12.3","0","1","1","34.2","34.2","0.0%"
"2","Joe Mixon (CIN)","18","65","3.6","19","0","1","6","6","70","11.7","1","0","1","31.5","31.5","100.0%"
"3","Rex Burkhead (HOU)","22","149","6.8","36","3","2","2","2","0","0.0","0","0","1","28.9","28.9","2.0%"
"4","Damien Harris (NE)","18","103","5.7","31","2","3","0","0","0","0","0","0","1","28.3","28.3","94.0%"
"5","Nick Chubb (CLE)","17","126","7.4","27","1","1","3","4","58","19.3","0","0","1","27.4","27.4","100.0%"
"6","Chase Edmonds (MIA)","16","56","3.5","11","0","1","8","9","71","8.9","0","0","1","26.7","26.7","91.0%"
"7","David Montgomery (CHI)","21","45","2.1","11","0","1","7","9","61","8.7","0","0","1","23.6","23.6","97.0%"
"8","Sony Michel (MIA)","27","131","4.9","16","0","1","1","4","4","4.0","0","0","1","20.5","20.5","12.0%"
"9","Rashaad Penny (SEA)","17","135","7.9","32","5","1","0","1","0","0","0","0","1","19.5","19.5","90.0%"
"10","Devin Singletary (BUF)","12","39","3.3","7","0","1","5","6","39","7.8","0","0","1","18.8","18.8","92.0%"
"11","Ezekiel Elliott (DAL)","9","37","4.1","11","0","1","1","1","5","5.0","1","0","1","17.2","17.2","99.0%"
"12","Ronald Jones II (KC)","20","65","3.3","16","0","1","2","3","16","8.0","0","0","1","16.1","16.1","27.0%"
"13","Alexander Mattison (MIN)","13","41","3.2","18","0","1","3","4","29","9.7","0","0","1","16.0","16.0","61.0%"
"14","Najee Harris (PIT)","19","93","4.9","21","1","0","5","7","17","3.4","0","0","1","16.0","16.0","100.0%"
"15","Dare Ogunbowale (HOU)","17","57","3.4","9","0","1","2","4","15","7.5","0","0","1","15.2","15.2","0.0%"
"16","Jeff Wilson Jr. (SF)","14","45","3.2","9","0","1","3","3","12","4.0","0","0","1","14.7","14.7","3.0%"
"17","Michael Carter (NYJ)","16","118","7.4","38","2","0","2","3","6","3.0","0","0","1","14.4","14.4","66.0%"
"18","Antonio Gibson (WAS)","6","29","4.8","15","0","0","2","4","29","14.5","1","0","1","13.8","13.8","95.0%"
"19","Aaron Jones (GB)","12","66","5.5","27","1","0","5","6","21","4.2","0","0","1","13.7","13.7","100.0%"
"20","Derrick Gore (FA)","12","43","3.6","10","0","0","3","3","61","20.3","0","0","1","13.4","13.4","0.0%"
"21","Ke'Shawn Vaughn (TB)","7","70","10.0","55","4","1","0","1","0","0","0","0","1","13.0","13.0","1.0%"
"22","Darrel Williams (ARI)","11","55","5.0","12","0","0","3","3","30","10.0","0","0","1","11.5","11.5","11.0%"
"23","Josh Jacobs (LV)","27","129","4.8","19","0","0","1","3","-5","-5.0","0","1","1","11.4","11.4","96.0%"
"24","Jonathan Taylor (IND)","27","108","4.0","43","3","0","0","2","0","0","0","0","1","10.8","10.8","100.0%"
"25","Clyde Edwards-Helaire (KC)","9","27","3.0","7","0","1","1","1","4","4.0","0","0","1","10.1","10.1","93.0%"
"26","Boston Scott (PHI)","12","41","3.4","9","0","1","0","0","0","0","0","0","1","10.1","10.1","3.0%"
"27","Javonte Williams (DEN)","7","12","1.7","3","0","1","2","2","8","4.0","0","0","1","10.0","10.0","99.0%"
"28","Devonta Freeman (FA)","6","17","2.8","8","0","1","2","2","3","1.5","0","0","1","10.0","10.0","0.0%"
"29","Khalil Herbert (CHI)","2","21","10.5","20","1","1","1","1","7","7.0","0","0","1","9.8","9.8","32.0%"
"30","Peyton Barber (FA)","5","22","4.4","8","0","1","1","1","0","0.0","0","0","1","9.2","9.2","1.0%"
"31","AJ Dillon (GB)","9","41","4.6","8","0","0","3","3","15","5.0","0","0","1","8.6","8.6","95.0%"
"32","Devontae Booker (FA)","6","27","4.5","10","0","0","4","4","19","4.8","0","0","1","8.6","8.6","0.0%"
"33","Cordarrelle Patterson (ATL)","7","14","2.0","6","0","1","1","2","-1","-1.0","0","0","1","8.3","8.3","89.0%"
"34","Craig Reynolds (DET)","11","29","2.6","5","0","0","3","4","22","7.3","0","0","1","8.1","8.1","0.0%"
"35","Alvin Kamara (NO)","13","52","4.0","19","0","0","2","4","7","3.5","0","0","1","7.9","7.9","100.0%"
"36","DeeJay Dallas (SEA)","4","15","3.8","7","0","0","4","4","23","5.8","0","0","1","7.8","7.8","1.0%"
"37","D'Onta Foreman (CAR)","9","17","1.9","8","0","1","0","0","0","0","0","0","1","7.7","7.7","11.0%"
"38","Jamaal Williams (DET)","19","77","4.1","14","0","0","0","0","0","0","0","0","1","7.7","7.7","39.0%"
"39","Jordan Howard (FA)","9","37","4.1","6","0","0","2","4","19","9.5","0","0","1","7.6","7.6","0.0%"
"40","D'Ernest Johnson (CLE)","4","58","14.5","30","2","0","1","2","8","8.0","0","0","1","7.6","7.6","4.0%"
"41","Kyle Juszczyk (SF)","0","0","0","0","0","0","3","5","45","15.0","0","0","1","7.5","7.5","0.0%"
"42","Tevin Coleman (NYJ)","14","57","4.1","12","0","0","1","1","4","4.0","0","0","1","7.1","7.1","0.0%"
"43","Tony Pollard (DAL)","8","34","4.3","9","0","0","2","3","16","8.0","0","0","1","7.0","7.0","90.0%"
"44","Elijhaa Penny (FA)","1","2","2.0","2","0","0","4","4","18","4.5","0","0","1","6.0","6.0","0.0%"
"45","JaMycal Hasty (SF)","1","3","3.0","3","0","0","3","3","26","8.7","0","0","1","5.9","5.9","0.0%"
"46","Miles Sanders (PHI)","7","45","6.4","15","0","0","1","3","3","3.0","0","0","1","5.8","5.8","91.0%"
