"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"32","Brandon Bolden (LV)","8","54","6.8","16","0","0","2","2","27","13.5","0","0","1","10.1","10.1","0.0%"
"33","David Montgomery (CHI)","13","63","4.8","21","1","0","2","2","17","8.5","0","0","1","10.0","10.0","97.0%"
"34","Eno Benjamin (ARI)","9","39","4.3","21","1","1","0","0","0","0","0","0","1","9.9","9.9","4.0%"
"35","Adrian Peterson (FA)","10","21","2.1","6","0","1","1","1","5","5.0","0","0","1","9.6","9.6","4.0%"
"36","Michael Carter (NYJ)","13","49","3.8","16","0","0","1","2","37","37.0","0","0","1","9.6","9.6","66.0%"
"37","Darrell Henderson Jr. (LAR)","11","55","5.0","14","0","0","3","4","3","1.0","0","0","1","8.8","8.8","68.0%"
"38","David Johnson (FA)","4","11","2.8","4","0","0","3","5","29","9.7","0","0","1","7.0","7.0","0.0%"
"39","Ameer Abdullah (LV)","1","0","0.0","0","0","0","4","5","30","7.5","0","0","1","7.0","7.0","3.0%"
"40","Kene Nwangwu (MIN)","1","9","9.0","9","0","0","0","0","0","0","0","0","1","6.9","6.9","1.0%"
"41","Jeremy McNichols (PIT)","7","24","3.4","14","0","0","3","3","11","3.7","0","0","1","6.5","6.5","0.0%"
"42","Carlos Hyde (FA)","21","67","3.2","15","0","0","1","2","6","6.0","0","1","1","6.3","6.3","0.0%"
"43","Kenneth Gainwell (PHI)","2","3","1.5","2","0","1","0","0","0","0","0","0","1","6.3","6.3","48.0%"
"44","Alec Ingold (MIA)","0","0","0","0","0","0","3","3","28","9.3","0","0","1","5.8","5.8","0.0%"
"45","Samaje Perine (CIN)","5","20","4.0","9","0","0","2","3","17","8.5","0","0","1","5.7","5.7","5.0%"
"46","Jerick McKinnon (KC)","0","0","0","0","0","0","3","3","26","8.7","0","0","1","5.6","5.6","3.0%"
"47","Aaron Jones (GB)","12","53","4.4","9","0","0","0","2","0","0","0","0","1","5.3","5.3","100.0%"
"48","Tony Pollard (DAL)","4","11","2.8","8","0","0","1","2","32","32.0","0","0","1","5.3","5.3","90.0%"
"49","Elijhaa Penny (FA)","5","35","7.0","12","0","0","2","2","-8","-4.0","0","0","1","4.7","4.7","0.0%"
"50","Chuba Hubbard (CAR)","3","3","1.0","3","0","0","1","2","33","33.0","0","0","1","4.6","4.6","8.0%"
"51","Zack Moss (BUF)","3","6","2.0","7","0","0","2","4","18","9.0","0","0","1","4.4","4.4","3.0%"
"52","JaMycal Hasty (SF)","1","2","2.0","2","0","0","3","4","11","3.7","0","0","1","4.3","4.3","0.0%"
"53","Boston Scott (PHI)","10","40","4.0","10","0","0","0","0","0","0","0","0","1","4.0","4.0","3.0%"
"54","Jalen Richard (FA)","0","0","0","0","0","0","2","3","18","9.0","0","0","1","3.8","3.8","1.0%"
"55","C.J. Ham (MIN)","0","0","0","0","0","0","1","1","27","27.0","0","0","1","3.7","3.7","0.0%"
"56","Kyle Juszczyk (SF)","0","0","0","0","0","0","2","2","14","7.0","0","0","1","3.4","3.4","0.0%"
"57","Demetric Felton Jr. (CLE)","0","0","0","0","0","0","1","1","22","22.0","0","0","1","3.2","3.2","0.0%"
"58","Derrick Gore (FA)","3","13","4.3","7","0","0","1","1","6","6.0","0","0","1","2.9","2.9","0.0%"
"59","D'Onta Foreman (CAR)","5","29","5.8","11","0","0","0","0","0","0","0","0","1","2.9","2.9","11.0%"
"60","Mike Davis (BAL)","9","13","1.4","5","0","0","1","2","5","5.0","0","0","1","2.8","2.8","13.0%"
"61","Phillip Lindsay (IND)","8","28","3.5","9","0","0","0","0","0","0","0","0","1","2.8","2.8","1.0%"
"62","Chris Evans (CIN)","0","0","0","0","0","0","1","1","11","11.0","0","0","1","2.1","2.1","3.0%"
"63","Joshua Kelley (LAC)","3","6","2.0","3","0","0","1","1","4","4.0","0","0","1","2.0","2.0","3.0%"
"64","D'Ernest Johnson (CLE)","8","16","2.0","7","0","0","0","0","0","0","0","0","1","1.6","1.6","4.0%"
"65","Dare Ogunbowale (HOU)","1","1","1.0","1","0","0","1","1","4","4.0","0","0","1","1.5","1.5","0.0%"
"66","Alexander Mattison (MIN)","4","0","0.0","2","0","0","1","1","3","3.0","0","0","1","1.3","1.3","61.0%"
"67","Derek Watt (PIT)","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"68","Khalil Herbert (CHI)","4","13","3.3","8","0","0","0","0","0","0","0","0","1","1.3","1.3","32.0%"
"69","Alex Armah Jr. (FA)","2","12","6.0","9","0","0","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"70","Kalen Ballage (FA)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","0.0%"
"71","Rex Burkhead (HOU)","2","9","4.5","8","0","0","0","0","0","0","0","0","1","0.9","0.9","2.0%"
"72","Salvon Ahmed (MIA)","4","6","1.5","2","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"73","Benny Snell Jr. (PIT)","2","6","3.0","5","0","0","0","0","0","0","0","0","1","0.6","0.6","1.0%"
"74","Chase Edmonds (MIA)","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","91.0%"
"75","Scottie Phillips (FA)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"76","Larry Rountree III (LAC)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"77","Raheem Blackshear (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Max Borghi (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Mekhi Sargent (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Kennedy Brooks (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Sandro Platzgummer (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Trey Ragas (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Jaret Patterson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Jonathan Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"85","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Antonio Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Deon Jackson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Zamir White (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.0%"
"89","Brian Robinson Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.0%"
"90","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Jacques Patrick (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Patrick Laird (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Elijah Holyfield (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Miles Sanders (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.0%"
"98","Justice Hill (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Darwin Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Mike Weber (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Damarea Crockett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Travis Homer (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"104","Trevon Wesco (NYJ)","0","0","0","0","0","0","2","2","16","8.0","0","0","1","0.0","0.0","0.0%"
"105","Ryquell Armstead (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Qadree Ollison (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Dexter Williams (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Ryan Nall (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Gus Edwards (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"111","Jeff Wilson Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"112","Johnny Stanton IV (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Dontrell Hilliard (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"114","Reggie Bonnafon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Devine Ozigbo (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","DeeJay Dallas (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"117","Tony Jones Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Darius Anderson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","J.J. Taylor (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Darrynton Evans (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Jason Huntley (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Ty'Son Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","James Robinson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64.0%"
"126","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"127","Trey Sermon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"128","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Austin Walter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"134","Caleb Huntley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Ke'Shawn Vaughn (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"137","LeVante Bellamy (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","La'Mical Perine (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"140","Kylin Hill (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"141","Cam Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"142","Travis Etienne Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"143","D'Andre Swift (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"144","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Avery Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"146","JaQuan Hardy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Tory Carter (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Ben Mason (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Gary Brightwell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Gerrid Doaks (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"151","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Jake Funk (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Nate McCrary (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Josh Johnson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Sincere McCormick (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Keaontay Ingram (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"159","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Jerrion Ealy (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.0%"
"163","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Abram Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"165","Ken Walker III (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76.0%"
"166","ZaQuandre White (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Kevin Marks Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","John Lovett (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"169","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Jake Tonges (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"174","Aaron Shampklin (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Hassan Haskins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"176","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Pierre Strong Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"178","Tyler Allgeier (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.0%"
"179","Trestan Ebner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Ronnie Rivers (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Leddie Brown (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Zander Horvath (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Rachaad White (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.0%"
"184","D'Vonte Price (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Tyler Badie (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"186","De'Montre Tuggle (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Jaylen Warren (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"188","Isiah Pacheco (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.0%"
"189","Bryant Koback (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Jerome Ford (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.0%"
"192","Javian Hawkins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"195","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"196","Tyler Goodson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Jordan Mason (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","James Cook (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.0%"
"199","Paul Quessenberry (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Nick Bawden (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Jay Finley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"203","Shane Bannon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"204","Chad Spann (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"205","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"206","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Garrett Mills (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"208","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Giovani Bernard (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Kenny Irons (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"211","Anthony Alridge (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"212","Dantrell Savage (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"213","Chad Simpson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"214","Samkon Gado (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"215","Xavier Omon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"216","Madison Hedgecock (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"217","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Leonard Fournette (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"219","Brandin Bryant (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","J.D. McKissic (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.0%"
"221","Jamaal Williams (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.0%"
"222","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","Andy Janovich (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"224","Derrick Henry (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"225","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Kareem Hunt (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.0%"
"227","Royce Freeman (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Ronald Jones II (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.0%"
"229","Saquon Barkley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"230","Trey Edmunds (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"231","Matt Breida (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"232","Trenton Cannon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"233","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Godwin Igwebuike (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Rashaad Penny (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"236","John Kelly Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Justin Jackson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Marlon Mack (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.0%"
"239","Corey Clement (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"240","Taquan Mizzell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Tim Flanders (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"242","Damien Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"243","Willie Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"244","Ty Montgomery (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"245","Raheem Mostert (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.0%"
"246","Michael Burton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Duke Johnson Jr. (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Tevin Coleman (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Brennan Clay (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
""
""
