"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Duke Johnson Jr. (BUF)","22","107","4.9","12","0","2","1","1","20","20.0","0","0","1","25.7","25.7","0.0%"
"2","Jonathan Taylor (IND)","29","170","5.9","67","4","1","0","0","0","0","0","0","1","23.0","23.0","100.0%"
"3","Jeff Wilson Jr. (SF)","21","110","5.2","17","0","1","2","2","9","4.5","0","0","1","19.9","19.9","3.0%"
"4","Antonio Gibson (WAS)","15","26","1.7","8","0","1","6","7","39","6.5","0","0","1","18.5","18.5","95.0%"
"5","Austin Ekeler (LAC)","12","59","4.9","15","0","1","4","4","23","5.8","0","0","1","18.2","18.2","100.0%"
"6","James Robinson (JAC)","18","75","4.2","16","0","1","3","6","13","4.3","0","0","1","17.8","17.8","64.0%"
"7","Devin Singletary (BUF)","22","86","3.9","16","0","1","1","1","10","10.0","0","0","1","16.6","16.6","92.0%"
"8","Miles Sanders (PHI)","18","131","7.3","38","2","0","2","2","15","7.5","0","0","1","16.6","16.6","91.0%"
"9","Nick Chubb (CLE)","23","91","4.0","24","1","1","1","1","2","2.0","0","0","1","16.3","16.3","100.0%"
"10","Ezekiel Elliott (DAL)","16","52","3.3","13","0","1","3","4","20","6.7","0","0","1","16.2","16.2","99.0%"
"11","D'Onta Foreman (CAR)","22","108","4.9","20","1","0","2","3","27","13.5","0","0","1","15.5","15.5","11.0%"
"12","Ameer Abdullah (LV)","4","7","1.8","7","0","0","4","4","48","12.0","1","0","1","15.5","15.5","3.0%"
"13","Aaron Jones (GB)","13","58","4.5","11","0","0","2","2","12","6.0","1","0","1","15.0","15.0","100.0%"
"14","DeeJay Dallas (SEA)","8","41","5.1","8","0","1","3","4","11","3.7","0","0","1","14.2","14.2","1.0%"
"15","Leonard Fournette (TB)","9","34","3.8","8","0","0","7","7","33","4.7","0","0","1","13.7","13.7","100.0%"
"16","Sony Michel (MIA)","18","92","5.1","39","2","0","2","2","23","11.5","0","0","1","13.5","13.5","12.0%"
"17","Craig Reynolds (DET)","26","112","4.3","27","1","0","1","1","5","5.0","0","0","1","12.7","12.7","0.0%"
"18","Josh Jacobs (LV)","15","52","3.5","9","0","0","3","4","42","14.0","0","0","1","12.4","12.4","96.0%"
"19","Javonte Williams (DEN)","15","72","4.8","14","0","0","4","4","9","2.3","0","0","1","12.1","12.1","99.0%"
"20","Tony Pollard (DAL)","12","74","6.2","17","0","0","3","3","13","4.3","0","0","1","11.7","11.7","90.0%"
"21","David Montgomery (CHI)","18","60","3.3","16","0","0","5","6","23","4.6","0","1","1","11.3","11.3","97.0%"
"22","Dalvin Cook (MIN)","28","89","3.2","10","0","0","2","3","2","1.0","0","0","1","11.1","11.1","100.0%"
"23","Justin Jackson (DET)","13","86","6.6","22","1","0","1","1","13","13.0","0","0","1","10.9","10.9","0.0%"
"24","Michael Burton (KC)","1","7","7.0","7","0","1","2","2","20","10.0","0","0","1","10.7","10.7","0.0%"
"25","AJ Dillon (GB)","7","22","3.1","6","0","1","1","1","13","13.0","0","0","1","10.5","10.5","95.0%"
"26","Devontae Booker (FA)","8","74","9.3","31","3","0","2","2","8","4.0","0","0","1","10.2","10.2","0.0%"
"27","Dontrell Hilliard (TEN)","9","49","5.4","15","0","0","4","6","10","2.5","0","0","1","9.9","9.9","3.0%"
"28","Saquon Barkley (NYG)","15","50","3.3","6","0","0","4","8","24","6.0","0","1","1","9.4","9.4","100.0%"
"29","Ronald Jones II (KC)","8","63","7.9","30","2","0","2","2","8","4.0","0","0","1","9.1","9.1","27.0%"
"30","Clyde Edwards-Helaire (KC)","9","32","3.6","9","0","0","2","4","18","9.0","0","0","1","9.0","9.0","93.0%"
"31","James Conner (ARI)","8","39","4.9","22","1","0","2","2","31","15.5","0","0","1","9.0","9.0","99.0%"
"32","Kyle Juszczyk (SF)","1","6","6.0","6","0","1","1","1","6","6.0","0","0","1","8.2","8.2","0.0%"
"33","Jeremy McNichols (PIT)","6","26","4.3","9","0","0","3","3","25","8.3","0","0","1","8.1","8.1","0.0%"
