"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"18","Mike Davis (BAL)","11","44","4.0","11","0","0","5","6","42","8.4","0","0","1","13.6","13.6","13.0%"
"19","Darrel Williams (ARI)","2","8","4.0","7","0","0","3","3","31","10.3","1","0","1","12.9","12.9","11.0%"
"20","Royce Freeman (HOU)","11","15","1.4","8","0","0","6","8","51","8.5","0","0","1","12.6","12.6","0.0%"
"21","Devontae Booker (FA)","8","56","7.0","9","0","0","4","5","28","7.0","0","0","1","12.4","12.4","0.0%"
"22","Devonta Freeman (FA)","13","64","4.9","21","1","0","5","5","8","1.6","0","0","1","12.2","12.2","0.0%"
"23","Craig Reynolds (DET)","11","83","7.5","35","2","0","2","2","16","8.0","0","0","1","11.9","11.9","0.0%"
"24","Rex Burkhead (HOU)","11","40","3.6","10","0","0","4","4","26","6.5","0","0","1","10.6","10.6","2.0%"
"25","Jonathan Williams (WAS)","4","16","4.0","7","0","1","1","1","19","19.0","0","0","1","10.5","10.5","0.0%"
"26","Elijhaa Penny (FA)","1","8","8.0","8","0","0","1","1","3","3.0","1","0","1","10.1","10.1","0.0%"
"27","Josh Jacobs (LV)","9","24","2.7","5","0","0","5","6","46","9.2","0","1","1","10.0","10.0","96.0%"
"28","Ty Johnson (NYJ)","6","17","2.8","7","0","0","4","7","40","10.0","0","0","1","9.7","9.7","0.0%"
"29","Nick Chubb (CLE)","17","59","3.5","15","0","0","3","4","6","2.0","0","0","1","9.5","9.5","100.0%"
"30","Chuba Hubbard (CAR)","10","33","3.3","17","0","1","0","0","0","0","0","0","1","9.3","9.3","8.0%"
"31","Ezekiel Elliott (DAL)","12","45","3.8","7","0","0","1","6","15","15.0","0","0","1","9.0","9.0","99.0%"
"32","Joe Mixon (CIN)","18","58","3.2","17","0","0","2","2","10","5.0","0","0","1","8.8","8.8","100.0%"
"33","Sony Michel (MIA)","20","79","4.0","19","0","0","0","1","0","0","0","0","1","7.9","7.9","12.0%"
"34","Samaje Perine (CIN)","4","11","2.8","6","0","0","4","5","22","5.5","0","0","1","7.3","7.3","5.0%"
"35","AJ Dillon (GB)","15","71","4.7","11","0","0","0","0","0","0","0","0","1","7.1","7.1","95.0%"
"36","Latavius Murray (FA)","1","1","1.0","1","0","1","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"37","Jeff Wilson Jr. (SF)","13","56","4.3","12","0","0","0","0","0","0","0","0","1","5.6","5.6","3.0%"
"38","Corey Clement (FA)","13","44","3.4","10","0","0","1","2","2","2.0","0","0","1","5.6","5.6","0.0%"
"39","Ameer Abdullah (LV)","4","16","4.0","4","0","0","2","4","17","8.5","0","0","1","5.3","5.3","3.0%"
"40","Justin Jackson (DET)","9","35","3.9","9","0","0","1","1","7","7.0","0","0","1","5.2","5.2","0.0%"
"41","Joshua Kelley (LAC)","10","33","3.3","12","0","0","1","1","5","5.0","0","0","1","4.8","4.8","3.0%"
"42","Jaret Patterson (WAS)","4","29","7.3","12","0","0","1","1","9","9.0","0","0","1","4.8","4.8","0.0%"
"43","Antonio Gibson (WAS)","10","36","3.6","13","0","0","2","2","5","2.5","0","1","1","4.1","4.1","95.0%"
"44","JaMycal Hasty (SF)","0","0","0","0","0","0","3","3","10","3.3","0","0","1","4.0","4.0","0.0%"
"45","Peyton Barber (FA)","1","7","7.0","7","0","0","2","3","13","6.5","0","0","1","4.0","4.0","1.0%"
"46","D'Ernest Johnson (CLE)","4","22","5.5","13","0","0","1","1","7","7.0","0","0","1","3.9","3.9","4.0%"
"47","Tony Jones Jr. (NO)","6","10","1.7","5","0","0","1","1","19","19.0","0","0","1","3.9","3.9","0.0%"
"48","Kareem Hunt (CLE)","2","5","2.5","3","0","0","2","2","13","6.5","0","0","1","3.8","3.8","89.0%"
"49","Trey Ragas (LAR)","1","9","9.0","9","0","0","2","2","6","3.0","0","0","1","3.5","3.5","0.0%"
"50","La'Mical Perine (NYJ)","7","28","4.0","14","0","0","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"51","Alex Collins (FA)","7","16","2.3","7","0","0","1","1","1","1.0","0","0","1","2.7","2.7","19.0%"
"52","Alexander Mattison (MIN)","6","27","4.5","14","0","0","0","1","0","0","0","0","1","2.7","2.7","61.0%"
"53","Damien Williams (ATL)","2","13","6.5","8","0","0","1","1","4","4.0","0","0","1","2.7","2.7","1.0%"
"54","Dare Ogunbowale (HOU)","0","0","0","0","0","0","2","3","5","2.5","0","0","1","2.5","2.5","0.0%"
"55","Carlos Hyde (FA)","1","2","2.0","2","0","0","1","2","6","6.0","0","0","1","1.8","1.8","0.0%"
"56","Jeremy McNichols (PIT)","8","16","2.0","12","0","0","0","1","0","0","0","0","1","1.6","1.6","0.0%"
"57","DeeJay Dallas (SEA)","2","16","8.0","13","0","0","0","0","0","0","0","0","1","1.6","1.6","1.0%"
"58","Kyle Juszczyk (SF)","0","0","0","0","0","0","1","2","5","5.0","0","0","1","1.5","1.5","0.0%"
"59","Dontrell Hilliard (TEN)","6","13","2.2","4","0","0","0","2","0","0","0","0","1","1.3","1.3","3.0%"
"60","Andy Janovich (FA)","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"61","Matt Breida (NYG)","3","12","4.0","11","0","0","0","1","0","0","0","0","1","1.2","1.2","1.0%"
"62","Ronald Jones II (KC)","3","8","2.7","9","0","0","0","0","0","0","0","0","1","0.8","0.8","27.0%"
"63","Godwin Igwebuike (DET)","8","25","3.1","6","0","0","0","0","0","0","0","1","1","0.5","0.5","0.0%"
"64","James Robinson (JAC)","6","4","0.7","5","0","0","0","0","0","0","0","0","1","0.4","0.4","64.0%"
"65","Khalil Herbert (CHI)","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","32.0%"
"66","Michael Burton (KC)","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"67","Qadree Ollison (ATL)","5","23","4.6","11","0","0","0","0","0","0","0","1","1","0.3","0.3","0.0%"
"68","JaQuan Hardy (DEN)","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"69","Demetric Felton Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Deon Jackson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Max Borghi (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Raheem Blackshear (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Sandro Platzgummer (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Kennedy Brooks (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Mekhi Sargent (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Antonio Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Jonathan Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"80","Zamir White (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.0%"
"81","Brian Robinson Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.0%"
"82","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Justice Hill (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Patrick Laird (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Elijah Holyfield (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Miles Sanders (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.0%"
"88","Damien Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.0%"
"89","Jacques Patrick (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Darwin Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Mike Weber (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Damarea Crockett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Travis Homer (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"94","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Darrell Henderson Jr. (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.0%"
"96","Alec Ingold (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Ryquell Armstead (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Dexter Williams (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Gus Edwards (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"102","Boston Scott (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"103","Johnny Stanton IV (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Reggie Bonnafon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Darius Anderson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Salvon Ahmed (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","J.J. Taylor (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Trey Sermon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"110","Darrynton Evans (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Larry Rountree III (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Caleb Huntley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Ty'Son Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Jason Huntley (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Tony Pollard (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"122","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Devine Ozigbo (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Eno Benjamin (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"125","D'Andre Swift (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"126","Ke'Shawn Vaughn (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"127","Kylin Hill (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"128","Cam Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"129","Zack Moss (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"130","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"131","Travis Etienne Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"132","Jonathan Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"133","Austin Walter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Tory Carter (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Kenneth Gainwell (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.0%"
"136","Ben Mason (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Gary Brightwell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Gerrid Doaks (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Avery Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"140","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Kene Nwangwu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"142","Jake Funk (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Nate McCrary (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Josh Johnson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Sincere McCormick (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Keaontay Ingram (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"149","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Jerrion Ealy (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.0%"
"153","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Kevin Marks Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","John Lovett (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"156","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","ZaQuandre White (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Jake Tonges (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"162","Aaron Shampklin (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Abram Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"164","Trestan Ebner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Pierre Strong Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"166","Tyler Allgeier (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.0%"
"167","Ronnie Rivers (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Leddie Brown (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Zander Horvath (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Rachaad White (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.0%"
"171","D'Vonte Price (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Tyler Badie (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"173","Hassan Haskins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"174","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","De'Montre Tuggle (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Isiah Pacheco (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.0%"
"177","Bryant Koback (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Jaylen Warren (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"179","Ken Walker III (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76.0%"
"180","Jerome Ford (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","97.0%"
"182","Chris Evans (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"183","Javian Hawkins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Rhamondre Stevenson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.0%"
"185","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"186","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"187","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.0%"
"188","Tyler Goodson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Jordan Mason (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","James Cook (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.0%"
"191","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Michael Carter (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.0%"
"193","Paul Quessenberry (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Nick Bawden (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Trenton Cannon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Jay Finley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"197","Shane Bannon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"198","Chad Spann (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"199","Nick Bellore (SEA)","0","0","0","0","0","0","1","1","4","4.0","0","0","1","0.0","0.0","0.0%"
"200","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Garrett Mills (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"202","Mark Ingram II (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.0%"
"203","Giovani Bernard (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Kenny Irons (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"206","Anthony Alridge (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"207","Dantrell Savage (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"208","Chad Simpson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"209","Samkon Gado (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"210","Xavier Omon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"211","Madison Hedgecock (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"212","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"214","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"215","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Brandin Bryant (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"217","J.D. McKissic (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.0%"
"218","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"219","Derrick Henry (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"220","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Kalen Ballage (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"222","Phillip Lindsay (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"223","Chase Edmonds (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.0%"
"224","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"225","Myles Gaskin (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"226","John Kelly Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Nyheim Hines (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62.0%"
"228","Christian McCaffrey (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"229","Marlon Mack (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.0%"
"230","Jamaal Williams (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.0%"
"231","Taquan Mizzell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Raheem Mostert (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.0%"
"233","Tim Flanders (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"234","Jerick McKinnon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"235","Willie Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"236","Ty Montgomery (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"237","Duke Johnson Jr. (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Tevin Coleman (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Brennan Clay (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"241","Benny Snell Jr. (PIT)","1","-2","-2.0","0","0","0","0","0","0","0","0","0","1","-0.2","-0.2","1.0%"
""
""
