"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"20","Josh Jacobs (LV)","9","37","4.1","18","0","0","5","7","24","4.8","0","0","1","11.1","11.1","96.0%"
"21","DeeJay Dallas (SEA)","4","25","6.3","15","0","1","1","2","2","2.0","0","0","1","9.7","9.7","1.0%"
"22","Ronald Jones II (KC)","8","33","4.1","9","0","1","0","0","0","0","0","0","1","9.3","9.3","27.0%"
"23","Tony Pollard (DAL)","7","50","7.1","31","2","0","2","2","20","10.0","0","0","1","9.0","9.0","90.0%"
"24","Rhamondre Stevenson (NE)","12","69","5.8","21","1","0","1","1","6","6.0","0","0","1","8.5","8.5","89.0%"
"25","David Montgomery (CHI)","14","58","4.1","11","0","0","1","1","9","9.0","0","0","1","7.7","7.7","97.0%"
"26","Matt Breida (NYG)","5","51","10.2","28","1","0","1","2","16","16.0","0","0","1","7.7","7.7","1.0%"
"27","Antonio Gibson (WAS)","19","95","5.0","20","1","0","0","0","0","0","0","1","1","7.5","7.5","95.0%"
"28","Michael Carter (NYJ)","9","63","7.0","39","2","0","1","1","2","2.0","0","0","1","7.5","7.5","66.0%"
"29","Damien Harris (NE)","10","56","5.6","17","0","0","1","1","9","9.0","0","0","1","7.5","7.5","94.0%"
"30","Miles Sanders (PHI)","16","94","5.9","25","1","0","0","1","0","0","0","1","1","7.4","7.4","91.0%"
"31","Devin Singletary (BUF)","3","17","5.7","9","0","0","3","4","26","8.7","0","0","1","7.3","7.3","92.0%"
"32","Jeff Wilson Jr. (SF)","19","50","2.6","11","0","0","1","2","8","8.0","0","0","1","6.8","6.8","3.0%"
"33","Trey Sermon (SF)","10","32","3.2","12","0","0","1","1","23","23.0","0","0","1","6.5","6.5","4.0%"
"34","Adrian Peterson (FA)","9","40","4.4","16","0","0","2","2","4","2.0","0","0","1","6.4","6.4","4.0%"
"35","David Johnson (FA)","13","18","1.4","5","0","0","3","4","16","5.3","0","0","1","6.4","6.4","0.0%"
"36","Jordan Howard (FA)","10","63","6.3","18","0","0","0","0","0","0","0","0","1","6.3","6.3","0.0%"
"37","J.D. McKissic (WAS)","7","46","6.6","15","0","0","1","2","4","4.0","0","0","1","6.0","6.0","30.0%"
"38","Qadree Ollison (ATL)","9","34","3.8","12","0","0","2","3","0","0.0","0","0","1","5.4","5.4","0.0%"
"39","Latavius Murray (FA)","10","32","3.2","8","0","0","2","2","1","0.5","0","0","1","5.3","5.3","0.0%"
"40","Mike Davis (BAL)","3","1","0.3","1","0","0","3","4","20","6.7","0","0","1","5.1","5.1","13.0%"
"41","Samaje Perine (CIN)","2","3","1.5","2","0","0","3","3","18","6.0","0","0","1","5.1","5.1","5.0%"
"42","D'Onta Foreman (CAR)","7","25","3.6","9","0","0","1","1","15","15.0","0","0","1","5.0","5.0","11.0%"
"43","Rex Burkhead (HOU)","18","40","2.2","9","0","0","0","0","0","0","0","0","1","4.0","4.0","2.0%"
"44","Kenyan Drake (FA)","5","23","4.6","7","0","0","1","2","6","6.0","0","0","1","3.9","3.9","4.0%"
"45","Boston Scott (PHI)","6","16","2.7","5","0","0","2","2","2","1.0","0","0","1","3.8","3.8","3.0%"
"46","Alex Collins (FA)","10","36","3.6","11","0","0","0","0","0","0","0","0","1","3.6","3.6","19.0%"
"47","Darrel Williams (ARI)","5","15","3.0","10","0","0","1","3","11","11.0","0","0","1","3.6","3.6","11.0%"
"48","Brandon Bolden (LV)","1","1","1.0","1","0","0","2","2","15","7.5","0","0","1","3.6","3.6","0.0%"
"49","Nyheim Hines (IND)","4","31","7.8","19","0","0","0","0","0","0","0","0","1","3.1","3.1","62.0%"
"50","Eno Benjamin (ARI)","6","15","2.5","5","0","0","1","1","5","5.0","0","0","1","3.0","3.0","4.0%"
"51","Nick Bawden (NYJ)","0","0","0","0","0","0","1","1","20","20.0","0","0","1","3.0","3.0","0.0%"
"52","Devontae Booker (FA)","3","15","5.0","9","0","0","1","1","5","5.0","0","0","1","3.0","3.0","0.0%"
"53","Keith Smith (ATL)","3","8","2.7","5","0","0","1","1","11","11.0","0","0","1","2.9","2.9","0.0%"
"54","Tevin Coleman (NYJ)","5","16","3.2","5","0","0","1","1","2","2.0","0","0","1","2.8","2.8","0.0%"
"55","D'Ernest Johnson (CLE)","5","26","5.2","13","0","0","0","0","0","0","0","0","1","2.6","2.6","4.0%"
"56","Jaret Patterson (WAS)","7","23","3.3","11","0","0","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"57","Ty Johnson (NYJ)","1","5","5.0","5","0","0","1","1","8","8.0","0","0","1","2.3","2.3","0.0%"
"58","Rashaad Penny (SEA)","2","19","9.5","18","0","0","0","0","0","0","0","0","1","1.9","1.9","90.0%"
"59","Patrick Laird (TB)","1","4","4.0","4","0","0","1","1","5","5.0","0","0","1","1.9","1.9","0.0%"
"60","Dwayne Washington (NO)","1","3","3.0","3","0","0","1","1","6","6.0","0","0","1","1.9","1.9","0.0%"
"61","Duke Johnson Jr. (BUF)","4","18","4.5","6","0","0","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"62","Chris Evans (CIN)","0","0","0","0","0","0","1","1","7","7.0","0","0","1","1.7","1.7","3.0%"
"63","Kyle Juszczyk (SF)","0","0","0","0","0","0","1","2","7","7.0","0","0","1","1.7","1.7","0.0%"
"64","Reggie Gilliam (BUF)","0","0","0","0","0","0","1","1","7","7.0","0","0","1","1.7","1.7","0.0%"
"65","Giovani Bernard (TB)","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"66","Deon Jackson (IND)","6","12","2.0","4","0","0","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"67","Jamaal Williams (DET)","7","11","1.6","5","0","0","0","0","0","0","0","0","1","1.1","1.1","39.0%"
"68","Patrick Taylor Jr. (GB)","4","11","2.8","5","0","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"69","Benny Snell Jr. (PIT)","2","7","3.5","4","0","0","0","0","0","0","0","0","1","0.7","0.7","1.0%"
"70","Godwin Igwebuike (DET)","0","0","0","0","0","0","1","1","-4","-4.0","0","0","1","0.6","0.6","0.0%"
"71","Ameer Abdullah (LV)","1","6","6.0","6","0","0","0","0","0","0","0","0","1","0.6","0.6","3.0%"
"72","Larry Rountree III (LAC)","2","5","2.5","5","0","0","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"73","Zack Moss (BUF)","3","5","1.7","3","0","0","0","1","0","0","0","0","1","0.5","0.5","3.0%"
"74","Alexander Mattison (MIN)","3","5","1.7","3","0","0","0","1","0","0","0","0","1","0.5","0.5","61.0%"
"75","Travis Homer (SEA)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","1.0%"
"76","Ke'Shawn Vaughn (TB)","3","4","1.3","3","0","0","0","0","0","0","0","0","1","0.4","0.4","1.0%"
"77","Peyton Barber (FA)","1","3","3.0","3","0","0","0","0","0","0","0","0","1","0.3","0.3","1.0%"
"78","Kalen Ballage (FA)","1","3","3.0","3","0","0","0","1","0","0","0","0","1","0.3","0.3","0.0%"
"79","Justin Jackson (DET)","1","2","2.0","2","0","0","0","1","0","0","0","0","1","0.2","0.2","0.0%"
"80","Demetric Felton Jr. (CLE)","3","2","0.7","1","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"81","Patrick Ricard (BAL)","1","2","2.0","2","0","0","0","1","0","0","0","0","1","0.2","0.2","0.0%"
"82","Tony Jones Jr. (NO)","3","2","0.7","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"83","Brian Robinson Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.0%"
"84","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Zamir White (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.0%"
"88","Sandro Platzgummer (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Kennedy Brooks (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Trey Ragas (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Mekhi Sargent (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Raheem Blackshear (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Max Borghi (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Ryan Nall (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Gus Edwards (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"96","Jonathan Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"97","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Devine Ozigbo (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Johnny Stanton IV (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Austin Walter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Dexter Williams (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Jacques Patrick (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Elijah Holyfield (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Darwin Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Mike Weber (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Damarea Crockett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Ryquell Armstead (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Darrell Henderson Jr. (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.0%"
"114","Alec Ingold (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Ty'Son Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","JaMycal Hasty (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Jason Huntley (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Antonio Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Justice Hill (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Chuba Hubbard (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0%"
"123","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Caleb Huntley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","La'Mical Perine (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Kylin Hill (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"128","Cam Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"129","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"130","Travis Etienne Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"131","Darrynton Evans (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Reggie Bonnafon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Darius Anderson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Salvon Ahmed (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Joshua Kelley (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"137","J.J. Taylor (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Gerrid Doaks (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","JaQuan Hardy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Tory Carter (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","Kenneth Gainwell (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.0%"
"142","Ben Mason (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Gary Brightwell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Avery Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"145","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Kene Nwangwu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"147","Jake Funk (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Nate McCrary (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Josh Johnson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Sincere McCormick (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"153","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Jerrion Ealy (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Keaontay Ingram (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.0%"
"157","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Abram Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"159","ZaQuandre White (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Kevin Marks Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","John Lovett (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"162","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Jake Tonges (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"167","Aaron Shampklin (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Hassan Haskins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"169","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Pierre Strong Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"171","Tyler Allgeier (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.0%"
"172","Trestan Ebner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Ronnie Rivers (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Leddie Brown (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Zander Horvath (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Rachaad White (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.0%"
"177","D'Vonte Price (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Tyler Badie (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"179","De'Montre Tuggle (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Jaylen Warren (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"181","Isiah Pacheco (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.0%"
"182","Bryant Koback (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Ken Walker III (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76.0%"
"185","Jerome Ford (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.0%"
"187","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"188","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Javian Hawkins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"191","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"192","Tyler Goodson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Jordan Mason (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","James Cook (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.0%"
"195","Khalil Herbert (CHI)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","32.0%"
"196","Javonte Williams (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"197","Paul Quessenberry (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Jay Finley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"199","Shane Bannon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"200","Chad Spann (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"201","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Garrett Mills (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"204","Cordarrelle Patterson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.0%"
"205","Kenny Irons (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"206","Anthony Alridge (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"207","Dantrell Savage (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"208","Chad Simpson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"209","Samkon Gado (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"210","Xavier Omon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"211","Madison Hedgecock (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"212","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Trenton Cannon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"214","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Brandin Bryant (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","C.J. Ham (MIN)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"217","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Derrick Henry (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"220","Alvin Kamara (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"221","Royce Freeman (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Chase Edmonds (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.0%"
"223","Jason Cabinda (DET)","2","21","10.5","21","1","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"224","Sony Michel (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.0%"
"225","John Kelly Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Kareem Hunt (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.0%"
"227","Elijah McGuire (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"228","Corey Clement (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"229","Jeremy McNichols (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Marlon Mack (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.0%"
"231","Aaron Jones (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"232","Dare Ogunbowale (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Taquan Mizzell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Alex Armah Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"235","Tim Flanders (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"236","Damien Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"237","Jerick McKinnon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"238","Willie Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"239","Raheem Mostert (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.0%"
"240","Carlos Hyde (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"241","Ty Montgomery (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"242","Michael Burton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Melvin Gordon III (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.0%"
"244","Brennan Clay (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"245","Phillip Lindsay (IND)","1","-3","-3.0","0","0","0","0","0","0","0","0","0","1","-0.3","-0.3","1.0%"
"246","Wayne Gallman Jr. (FA)","1","-3","-3.0","0","0","0","0","0","0","0","0","0","1","-0.3","-0.3","0.0%"
""
""
