"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Leonard Fournette (TB)","17","100","5.9","28","1","3","7","8","31","4.4","1","0","1","44.1","44.1","100.0%"
"2","Joe Mixon (CIN)","28","165","5.9","32","3","2","4","4","-2","-0.5","0","0","1","32.3","32.3","100.0%"
"3","Elijah Mitchell (SF)","27","133","4.9","15","0","1","5","6","35","7.0","0","0","1","27.8","27.8","97.0%"
"4","Cordarrelle Patterson (ATL)","16","108","6.8","27","1","2","2","3","27","13.5","0","0","1","27.5","27.5","89.0%"
"5","Antonio Gibson (WAS)","29","111","3.8","17","0","0","7","7","35","5.0","0","0","1","23.6","23.6","95.0%"
"6","J.D. McKissic (WAS)","7","30","4.3","10","0","1","5","5","26","5.2","1","0","1","22.6","22.6","30.0%"
"7","Austin Ekeler (LAC)","12","31","2.6","6","0","0","6","8","68","11.3","1","0","1","21.9","21.9","100.0%"
"8","Javonte Williams (DEN)","14","54","3.9","12","0","1","3","4","57","19.0","0","0","1","20.1","20.1","99.0%"
"9","AJ Dillon (GB)","20","69","3.5","8","0","0","5","5","21","4.2","1","0","1","20.0","20.0","95.0%"
"10","Jonathan Taylor (IND)","16","83","5.2","15","0","1","4","5","14","3.5","0","0","1","19.7","19.7","100.0%"
"11","Josh Jacobs (LV)","22","87","4.0","21","1","1","2","4","25","12.5","0","0","1","19.2","19.2","96.0%"
"12","Myles Gaskin (MIA)","16","49","3.1","8","0","2","2","2","3","1.5","0","0","1","19.2","19.2","3.0%"
"13","Dontrell Hilliard (TEN)","12","131","10.9","68","4","1","1","2","2","2.0","0","1","1","18.3","18.3","3.0%"
"14","Darrell Henderson Jr. (LAR)","16","55","3.4","7","0","0","4","4","18","4.5","1","0","1","17.3","17.3","68.0%"
"15","Ezekiel Elliott (DAL)","9","25","2.8","8","0","1","6","8","24","4.0","0","0","1","16.9","16.9","99.0%"
"16","Tony Pollard (DAL)","10","36","3.6","12","0","0","4","4","32","8.0","0","0","1","16.8","16.8","90.0%"
"17","Dalvin Cook (MIN)","10","39","3.9","30","2","0","6","7","64","10.7","0","1","1","14.3","14.3","100.0%"
"18","Matt Breida (NYG)","9","26","2.9","9","0","0","2","2","29","14.5","1","0","1","13.5","13.5","1.0%"
"19","Jamaal Williams (DET)","15","65","4.3","19","0","0","5","5","18","3.6","0","0","1","13.3","13.3","39.0%"
"20","Boston Scott (PHI)","15","64","4.3","12","0","1","2","3","8","4.0","0","1","1","13.2","13.2","3.0%"
"21","James Robinson (JAC)","17","86","5.1","12","0","0","3","4","29","9.7","0","1","1","12.5","12.5","64.0%"
"22","Damien Harris (NE)","11","40","3.6","14","0","1","1","1","12","12.0","0","0","1","12.2","12.2","94.0%"
"23","Alexander Mattison (MIN)","7","21","3.0","7","0","1","2","3","7","3.5","0","0","1","10.8","10.8","61.0%"
"24","David Montgomery (CHI)","17","46","2.7","12","0","0","3","3","28","9.3","0","0","1","10.4","10.4","97.0%"
"25","D'Onta Foreman (CAR)","19","109","5.7","30","2","0","1","1","3","3.0","0","1","1","10.2","10.2","11.0%"
"26","Melvin Gordon III (DEN)","17","83","4.9","16","0","0","1","2","5","5.0","0","0","1","9.8","9.8","88.0%"
"27","Austin Walter (LV)","9","38","4.2","13","0","1","0","1","0","0","0","0","1","9.8","9.8","0.0%"
"28","Ronald Jones II (KC)","7","37","5.3","11","0","1","0","0","0","0","0","0","1","9.7","9.7","27.0%"
"29","Ty Montgomery (NE)","6","14","2.3","8","0","0","5","7","31","6.2","0","0","1","9.5","9.5","1.0%"
"30","Brandon Bolden (LV)","0","0","0","0","0","0","4","4","54","13.5","0","0","1","9.4","9.4","0.0%"
"31","Saquon Barkley (NYG)","13","40","3.1","32","2","0","4","5","13","3.3","0","0","1","9.3","9.3","100.0%"
"32","Tevin Coleman (NYJ)","16","67","4.2","19","0","0","2","3","3","1.5","0","0","1","9.0","9.0","0.0%"
"33","Rex Burkhead (HOU)","12","27","2.3","10","0","0","3","3","27","9.0","0","0","1","8.4","8.4","2.0%"
"34","DeeJay Dallas (SEA)","3","4","1.3","3","0","0","5","5","27","5.4","0","0","1","8.1","8.1","1.0%"
"35","David Johnson (FA)","10","39","3.9","7","0","0","2","3","16","8.0","0","0","1","7.5","7.5","0.0%"
"36","Miles Sanders (PHI)","9","64","7.1","27","1","0","1","1","0","0.0","0","0","1","7.4","7.4","91.0%"
"37","Mike Davis (BAL)","5","16","3.2","6","0","0","3","4","25","8.3","0","0","1","7.1","7.1","13.0%"
"38","Devonta Freeman (FA)","16","52","3.3","8","0","0","1","1","8","8.0","0","0","1","7.0","7.0","0.0%"
"39","Kene Nwangwu (MIN)","1","7","7.0","7","0","0","0","0","0","0","0","0","1","6.7","6.7","1.0%"
"40","Najee Harris (PIT)","8","23","2.9","5","0","0","3","5","14","4.7","0","0","1","6.7","6.7","100.0%"
"41","Kenneth Gainwell (PHI)","0","0","0","0","0","0","3","4","32","10.7","0","0","1","6.2","6.2","48.0%"
"42","Nick Chubb (CLE)","8","16","2.0","5","0","0","2","4","23","11.5","0","0","1","5.9","5.9","100.0%"
"43","Devin Singletary (BUF)","15","44","2.9","15","0","0","1","1","4","4.0","0","0","1","5.8","5.8","92.0%"
"44","Kyle Juszczyk (SF)","0","0","0","0","0","0","2","2","37","18.5","0","0","1","5.7","5.7","0.0%"
"45","Kenyan Drake (FA)","7","25","3.6","4","0","0","2","2","5","2.5","0","0","1","5.0","5.0","4.0%"
"46","Rhamondre Stevenson (NE)","9","46","5.1","19","0","0","0","1","0","0","0","0","1","4.6","4.6","89.0%"
"47","Ameer Abdullah (LV)","2","4","2.0","5","0","0","2","6","20","10.0","0","0","1","4.4","4.4","3.0%"
"48","Ty Johnson (NYJ)","6","42","7.0","24","1","0","0","1","0","0","0","0","1","4.2","4.2","0.0%"
"49","Phillip Lindsay (IND)","12","42","3.5","9","0","0","0","0","0","0","0","0","1","4.2","4.2","1.0%"
"50","Joshua Kelley (LAC)","1","5","5.0","5","0","0","2","3","15","7.5","0","0","1","4.0","4.0","3.0%"
"51","Nyheim Hines (IND)","1","3","3.0","3","0","0","3","4","26","8.7","0","1","1","3.9","3.9","62.0%"
"52","D'Andre Swift (DET)","3","0","0.0","4","0","0","3","3","9","3.0","0","0","1","3.9","3.9","100.0%"
"53","Chris Evans (CIN)","5","23","4.6","13","0","0","1","1","5","5.0","0","0","1","3.8","3.8","3.0%"
"54","Devontae Booker (FA)","3","10","3.3","6","0","0","1","1","17","17.0","0","0","1","3.7","3.7","0.0%"
"55","Kalen Ballage (FA)","3","21","7.0","13","0","0","1","2","6","6.0","0","0","1","3.7","3.7","0.0%"
"56","Keith Smith (ATL)","0","0","0","0","0","0","2","2","16","8.0","0","0","1","3.6","3.6","0.0%"
"57","Salvon Ahmed (MIA)","5","17","3.4","16","0","0","1","1","9","9.0","0","0","1","3.6","3.6","0.0%"
"58","Christian McCaffrey (CAR)","10","35","3.5","15","0","0","0","1","0","0","0","0","1","3.5","3.5","100.0%"
"59","Sony Michel (MIA)","3","14","4.7","7","0","0","1","1","11","11.0","0","0","1","3.5","3.5","12.0%"
