"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"21","Damien Williams (ATL)","8","55","6.9","23","1","1","2","2","15","7.5","0","0","1","15.0","15.0","1.0%"
"22","Darrel Williams (ARI)","10","42","4.2","10","0","1","2","2","16","8.0","0","0","1","13.8","13.8","11.0%"
"23","Joe Mixon (CIN)","16","67","4.2","11","0","1","1","2","0","0.0","0","0","1","13.7","13.7","100.0%"
"24","Zack Moss (BUF)","14","61","4.4","17","0","1","0","1","0","0","0","0","1","12.1","12.1","3.0%"
"25","Alvin Kamara (NO)","26","120","4.6","10","0","0","0","0","0","0","0","0","1","12.0","12.0","100.0%"
"26","Latavius Murray (FA)","18","59","3.3","11","0","1","0","0","0","0","0","0","1","11.9","11.9","0.0%"
"27","Nick Chubb (CLE)","21","100","4.8","13","0","0","1","1","5","5.0","0","0","1","11.5","11.5","100.0%"
"28","Brandon Bolden (LV)","1","0","0.0","0","0","0","6","6","51","8.5","0","0","1","11.1","11.1","0.0%"
"29","Aaron Jones (GB)","15","48","3.2","15","0","0","3","4","51","17.0","0","1","1","10.9","10.9","100.0%"
"30","Josh Jacobs (LV)","13","40","3.1","10","0","0","5","5","17","3.4","0","0","1","10.7","10.7","96.0%"
"31","AJ Dillon (GB)","15","81","5.4","25","1","0","1","1","16","16.0","0","0","1","10.7","10.7","95.0%"
"32","Mike Davis (BAL)","13","14","1.1","8","0","0","2","2","12","6.0","1","0","1","10.6","10.6","13.0%"
"33","Michael Carter (NYJ)","13","38","2.9","13","0","1","1","3","-4","-4.0","0","0","1","10.4","10.4","66.0%"
"34","Rodney Smith (FA)","0","0","0","0","0","0","5","5","48","9.6","0","0","1","9.8","9.8","0.0%"
"35","Devin Singletary (BUF)","14","79","5.6","15","0","0","1","1","7","7.0","0","0","1","9.6","9.6","92.0%"
"36","Chuba Hubbard (CAR)","13","57","4.4","14","0","0","2","2","14","7.0","0","0","1","9.1","9.1","8.0%"
"37","Javonte Williams (DEN)","7","48","6.9","31","2","0","3","3","11","3.7","0","0","1","8.9","8.9","99.0%"
"38","D'Andre Swift (DET)","8","16","2.0","6","0","0","4","6","33","8.3","0","0","1","8.9","8.9","100.0%"
"39","Trey Sermon (SF)","19","89","4.7","15","0","0","0","0","0","0","0","0","1","8.9","8.9","4.0%"
"40","Melvin Gordon III (DEN)","9","56","6.2","14","0","0","2","4","11","5.5","0","0","1","8.7","8.7","88.0%"
"41","Ronald Jones II (KC)","6","25","4.2","8","0","1","0","0","0","0","0","0","1","8.5","8.5","27.0%"
"42","Kyle Juszczyk (SF)","0","0","0","0","0","0","4","4","41","10.3","0","0","1","8.1","8.1","0.0%"
"43","Ty Montgomery (NE)","2","7","3.5","5","0","0","3","3","42","14.0","0","0","1","7.9","7.9","1.0%"
"44","David Johnson (FA)","5","21","4.2","10","0","0","3","4","27","9.0","0","0","1","7.8","7.8","0.0%"
"45","Miles Sanders (PHI)","7","13","1.9","5","0","0","3","3","34","11.3","0","0","1","7.7","7.7","91.0%"
"46","Tony Pollard (DAL)","10","67","6.7","18","0","0","0","0","0","0","0","0","1","6.7","6.7","90.0%"
"47","Jamaal Williams (DET)","14","66","4.7","11","0","0","0","0","0","0","0","0","1","6.6","6.6","39.0%"
"48","Dalvin Cook (MIN)","9","34","3.8","13","0","0","2","6","10","5.0","0","0","1","6.4","6.4","100.0%"
"49","Justin Jackson (DET)","3","-4","-1.3","0","0","0","4","4","17","4.3","0","0","1","5.3","5.3","0.0%"
"50","Tevin Coleman (NYJ)","4","14","3.5","8","0","0","2","2","17","8.5","0","0","1","5.1","5.1","0.0%"
"51","Damien Harris (NE)","4","-4","-1.0","1","0","0","2","2","30","15.0","0","0","1","4.6","4.6","94.0%"
"52","Chris Carson (FA)","13","30","2.3","8","0","0","1","1","1","1.0","0","0","1","4.1","4.1","1.0%"
"53","Malcolm Brown (FA)","8","23","2.9","4","0","0","1","1","4","4.0","0","0","1","3.7","3.7","0.0%"
"54","Marlon Mack (HOU)","10","22","2.2","12","0","0","1","2","1","1.0","0","0","1","3.3","3.3","29.0%"
"55","Salvon Ahmed (MIA)","3","1","0.3","4","0","0","2","2","12","6.0","0","0","1","3.3","3.3","0.0%"
"56","Ty Johnson (NYJ)","3","1","0.3","2","0","0","2","2","12","6.0","0","0","1","3.3","3.3","0.0%"
"57","Demetric Felton Jr. (CLE)","0","0","0","0","0","0","2","2","12","6.0","0","0","1","3.2","3.2","0.0%"
"58","Samaje Perine (CIN)","3","7","2.3","4","0","0","1","1","15","15.0","0","0","1","3.2","3.2","5.0%"
"59","Larry Rountree III (LAC)","11","31","2.8","9","0","0","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"60","Wayne Gallman Jr. (FA)","6","29","4.8","13","0","0","0","1","0","0","0","0","1","2.9","2.9","0.0%"
"61","Mark Ingram II (NO)","6","24","4.0","12","0","0","0","0","0","0","0","0","1","2.4","2.4","16.0%"
"62","Jaret Patterson (WAS)","2","1","0.5","3","0","0","1","1","11","11.0","0","0","1","2.2","2.2","0.0%"
"63","Devontae Booker (FA)","1","6","6.0","6","0","0","1","1","6","6.0","0","0","1","2.2","2.2","0.0%"
"64","Dwayne Washington (NO)","1","5","5.0","5","0","0","1","1","6","6.0","0","0","1","2.1","2.1","0.0%"
"65","Andy Janovich (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"66","Alexander Mattison (MIN)","10","20","2.0","6","0","0","0","0","0","0","0","0","1","2.0","2.0","61.0%"
"67","Reggie Gilliam (BUF)","1","1","1.0","1","0","0","1","1","8","8.0","0","0","1","1.9","1.9","0.0%"
"68","Tony Jones Jr. (NO)","3","8","2.7","3","0","0","1","3","-3","-3.0","0","0","1","1.5","1.5","0.0%"
"69","Patrick Ricard (BAL)","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","0.0%"
"70","Jacques Patrick (CIN)","2","12","6.0","8","0","0","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"71","Ameer Abdullah (LV)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","3.0%"
"72","Royce Freeman (HOU)","3","12","4.0","6","0","0","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"73","Le'Veon Bell (FA)","4","11","2.8","4","0","0","0","1","0","0","0","0","1","1.1","1.1","0.0%"
"74","Nyheim Hines (IND)","2","6","3.0","7","0","0","2","2","5","2.5","0","1","1","1.1","1.1","62.0%"
"75","Khalil Herbert (CHI)","3","7","2.3","4","0","0","0","0","0","0","0","0","1","0.7","0.7","32.0%"
"76","Michael Burton (KC)","1","5","5.0","5","0","0","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"77","Travis Homer (SEA)","1","5","5.0","5","0","0","0","0","0","0","0","0","1","0.5","0.5","1.0%"
"78","Devonta Freeman (FA)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"79","Myles Gaskin (MIA)","2","3","1.5","3","0","0","0","0","0","0","0","0","1","0.3","0.3","3.0%"
"80","Dare Ogunbowale (HOU)","2","3","1.5","2","0","0","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"81","Alex Armah Jr. (FA)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"82","Kenyan Drake (FA)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","4.0%"
"83","Keith Smith (ATL)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"84","C.J. Ham (MIN)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"85","Kennedy Brooks (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Sandro Platzgummer (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Trey Ragas (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Jonathan Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"90","Jermar Jefferson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Mekhi Sargent (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Raheem Blackshear (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Max Borghi (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Deon Jackson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Zamir White (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.0%"
"96","Brian Robinson Jr. (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.0%"
"97","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Dexter Williams (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Patrick Laird (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Elijah Holyfield (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Justice Hill (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Qadree Ollison (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Mike Weber (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Devine Ozigbo (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Darwin Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Damarea Crockett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Ryquell Armstead (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Benny Snell Jr. (PIT)","1","0","0.0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","1.0%"
"109","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Alec Ingold (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"112","Reggie Bonnafon (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Johnny Stanton IV (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Dontrell Hilliard (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"116","Jeff Wilson Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"117","Jakob Johnson (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Antonio Williams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","DeeJay Dallas (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"120","Ty Chandler (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Darius Anderson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Joshua Kelley (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"123","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Jason Huntley (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Ty'Son Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","JaMycal Hasty (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Darrynton Evans (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Khari Blasingame (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","John Lovett (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Austin Walter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Cam Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"134","Caleb Huntley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Eno Benjamin (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"137","Ke'Shawn Vaughn (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"138","La'Mical Perine (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Kylin Hill (GB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"140","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","95.0%"
"141","Craig Reynolds (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Travis Etienne Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"143","D'Ernest Johnson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"144","JaQuan Hardy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Tory Carter (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Ben Mason (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Gary Brightwell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"148","Gerrid Doaks (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Avery Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0",""
"150","Spencer Brown (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Kene Nwangwu (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"152","Jake Funk (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Nate McCrary (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Josh Johnson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Adam Prentice (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Sincere McCormick (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Keaontay Ingram (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Kyren Williams (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"159","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Jerrion Ealy (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Snoop Conner (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Isaiah Spiller (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.0%"
"163","Kevin Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Kevin Marks Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","John Lovett (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"166","Brittain Brown (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Julius Chestnut (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","ZaQuandre White (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Jake Tonges (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Zonovan Knight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"172","Aaron Shampklin (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Abram Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"174","Trestan Ebner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Pierre Strong Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"176","Tyler Allgeier (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.0%"
"177","Ronnie Rivers (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Leddie Brown (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Zander Horvath (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Rachaad White (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.0%"
"181","D'Vonte Price (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Tyler Badie (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"183","Hassan Haskins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"184","Malik Davis (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","De'Montre Tuggle (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Isiah Pacheco (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.0%"
"187","Bryant Koback (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Jaylen Warren (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"189","Ken Walker III (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76.0%"
"190","Gus Edwards (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"191","Jerome Ford (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Elijah Mitchell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"193","Chris Evans (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"194","Javian Hawkins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Paul Quessenberry (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Tyrion Davis-Price (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"197","Breece Hall (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"198","Dameon Pierce (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.0%"
"199","Tyler Goodson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Jordan Mason (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","James Cook (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.0%"
"202","Jashaun Corbin (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Rhamondre Stevenson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.0%"
"204","Jay Finley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"205","Shane Bannon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"206","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Chad Spann (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"208","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"209","Garrett Mills (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"210","Giovani Bernard (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Kenny Irons (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"212","Anthony Alridge (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"213","Dantrell Savage (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"214","Chad Simpson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"215","Samkon Gado (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"216","Xavier Omon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"217","Madison Hedgecock (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"218","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","J.P. Holtz (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"220","Peyton Barber (FA)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"221","Brandin Bryant (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","Jonathan Williams (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Christian McCaffrey (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"225","Matt Breida (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"226","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"227","Boston Scott (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"228","Nick Bawden (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Godwin Igwebuike (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Rashaad Penny (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"232","John Kelly Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","D'Onta Foreman (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.0%"
"234","Taquan Mizzell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Tim Flanders (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"236","Jerick McKinnon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"237","Willie Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"238","Raheem Mostert (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.0%"
"239","Duke Johnson Jr. (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Brennan Clay (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"241","Phillip Lindsay (IND)","4","-1","-0.3","2","0","0","0","0","0","0","0","0","1","-0.1","-0.1","1.0%"
"242","Rex Burkhead (HOU)","1","-1","-1.0","0","0","0","0","0","0","0","0","0","1","-0.1","-0.1","2.0%"
"243","Sony Michel (MIA)","3","11","3.7","9","0","0","0","0","0","0","0","1","1","-0.9","-0.9","12.0%"
"244","J.J. Taylor (NE)","1","0","0.0","0","0","0","1","1","0","0.0","0","1","1","-1.0","-1.0","0.0%"
"245","Trenton Cannon (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.0%"
""
""
