"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Mark Andrews (BAL)","8","10","125","15.6","28","2","1","0","0","0","0","1","26.5","26.5","100.0%"
"2","Dalton Schultz (DAL)","8","9","82","10.3","16","0","1","0","0","0","0","1","22.2","22.2","99.0%"
"3","Gerald Everett (LAC)","4","5","68","17.0","26","2","1","0","0","0","0","1","16.8","16.8","24.0%"
"4","Kyle Pitts (ATL)","6","6","102","17.0","35","2","0","0","0","0","0","1","16.2","16.2","100.0%"
"5","Zach Ertz (ARI)","8","13","54","6.8","11","0","0","0","0","0","0","1","13.4","13.4","94.0%"
"6","John Bates (WAS)","2","3","45","22.5","32","2","1","0","0","0","0","1","12.5","12.5","0.0%"
"7","Evan Engram (JAC)","4","5","17","4.3","9","0","1","0","0","0","0","1","11.7","11.7","20.0%"
"8","Jimmy Graham (FA)","2","2","30","15.0","15","0","1","0","0","0","0","1","11.0","11.0","0.0%"
"9","Foster Moreau (LV)","4","4","67","16.8","28","2","0","0","0","0","0","1","10.7","10.7","1.0%"
"10","Hayden Hurst (CIN)","2","2","21","10.5","12","0","1","0","0","0","0","1","10.1","10.1","12.0%"
"11","Brevin Jordan (HOU)","4","4","56","14.0","27","1","0","0","0","0","0","1","9.6","9.6","3.0%"
"12","Jared Cook (FA)","3","5","44","14.7","18","0","0","0","0","0","0","1","9.4","9.4","1.0%"
"13","Cameron Brate (TB)","2","4","11","5.5","7","0","1","0","0","0","0","1","9.1","9.1","7.0%"
"14","Tyler Higbee (LAR)","5","6","41","8.2","12","0","0","0","0","0","0","1","9.1","9.1","53.0%"
"15","Dawson Knox (BUF)","2","3","11","5.5","9","0","1","0","0","0","0","1","9.1","9.1","95.0%"
"16","James O'Shaughnessy (CHI)","4","4","49","12.3","22","1","0","0","0","0","0","1","8.9","8.9","0.0%"
"17","Cole Kmet (CHI)","4","5","49","12.3","16","0","0","0","0","0","0","1","8.9","8.9","77.0%"
"18","C.J. Uzomah (NYJ)","5","7","36","7.2","16","0","0","0","0","0","0","1","8.6","8.6","3.0%"
"19","Tyler Conklin (NYJ)","4","5","44","11.0","19","0","0","0","0","0","0","1","8.4","8.4","2.0%"
"20","Harrison Bryant (CLE)","1","1","1","1.0","1","0","1","0","0","0","0","1","7.1","7.1","0.0%"
"21","Zach Gentry (PIT)","4","4","31","7.8","12","0","0","0","0","0","0","1","7.1","7.1","0.0%"
"22","Mo Alie-Cox (IND)","2","4","42","21.0","37","2","0","0","0","0","0","1","6.2","6.2","6.0%"
"23","Durham Smythe (MIA)","3","3","31","10.3","13","0","0","0","0","0","0","1","6.1","6.1","0.0%"
"24","Noah Fant (SEA)","3","4","30","10.0","20","1","0","0","0","0","0","1","6.0","6.0","28.0%"
"25","Tyler Kroft (SF)","3","5","29","9.7","22","1","0","0","0","0","0","1","5.9","5.9","0.0%"
"26","Austin Hooper (TEN)","3","5","26","8.7","11","0","0","0","0","0","0","1","5.6","5.6","30.0%"
"27","Stephen Anderson (ARI)","2","2","34","17.0","27","1","0","0","0","0","0","1","5.4","5.4","0.0%"
"28","Mike Gesicki (MIA)","3","4","22","7.3","12","0","0","0","0","0","0","1","5.2","5.2","73.0%"
"29","Dallas Goedert (PHI)","2","4","28","14.0","16","0","0","0","0","0","0","1","4.8","4.8","97.0%"
"30","Tommy Tremble (CAR)","2","2","22","11.0","14","0","0","0","0","0","0","1","4.2","4.2","1.0%"
"31","George Kittle (SF)","2","3","21","10.5","16","0","0","0","0","0","0","1","4.1","4.1","100.0%"
"32","Jacob Hollister (LV)","2","2","20","10.0","11","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"33","Geoff Swaim (TEN)","3","3","10","3.3","6","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"34","Brock Wright (DET)","3","3","4","1.3","5","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"35","Rob Gronkowski (FA)","1","2","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","8.0%"
"36","Noah Gray (KC)","2","2","12","6.0","7","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"37","Pharaoh Brown (HOU)","2","3","10","5.0","6","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"38","Drew Sample (CIN)","2","2","9","4.5","5","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"39","Ethan Wolf (FA)","2","2","8","4.0","4","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"40","Josiah Deguara (GB)","2","3","5","2.5","4","0","0","0","0","0","0","1","2.5","2.5","0.0%"
