"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Dalton Schultz (DAL)","6","7","80","13.3","22","1","2","0","0","0","0","1","26.0","26.0","99.0%"
"2","Tyler Conklin (NYJ)","7","8","70","10.0","17","0","1","0","0","0","0","1","20.0","20.0","2.0%"
"3","Mike Gesicki (MIA)","10","12","86","8.6","27","1","0","0","0","0","0","1","18.6","18.6","73.0%"
"4","Travis Kelce (KC)","7","11","104","14.9","28","2","0","0","0","0","0","1","17.4","17.4","100.0%"
"5","George Kittle (SF)","7","9","92","13.1","39","2","0","1","9","0","0","1","17.1","17.1","100.0%"
"6","Mark Andrews (BAL)","5","7","109","21.8","41","5","0","0","0","0","0","1","15.9","15.9","100.0%"
"7","Zach Ertz (ARI)","4","7","53","13.3","27","1","1","0","0","0","0","1","15.3","15.3","94.0%"
"8","Tyler Higbee (LAR)","5","5","40","8.0","12","0","1","0","0","0","0","1","15.0","15.0","53.0%"
"9","Dawson Knox (BUF)","4","5","49","12.3","19","0","1","0","0","0","0","1","14.9","14.9","95.0%"
"10","Logan Thomas (WAS)","4","4","42","10.5","15","0","1","0","0","0","1","1","12.2","12.2","10.0%"
"11","Pat Freiermuth (PIT)","3","5","22","7.3","15","0","1","0","0","0","0","1","11.2","11.2","86.0%"
"12","Tommy Tremble (CAR)","1","1","30","30.0","30","2","0","1","7","1","0","1","10.7","10.7","1.0%"
"13","Darren Waller (LV)","5","7","54","10.8","23","1","0","0","0","0","0","1","10.4","10.4","99.0%"
"14","Gerald Everett (LAC)","5","5","54","10.8","17","0","0","0","0","0","0","1","10.4","10.4","24.0%"
"15","Austin Hooper (TEN)","2","3","19","9.5","13","0","1","0","0","0","0","1","9.9","9.9","30.0%"
"16","Lee Smith (FA)","3","3","7","2.3","3","0","1","0","0","0","0","1","9.7","9.7","0.0%"
"17","Rob Gronkowski (FA)","4","7","55","13.8","26","1","0","0","0","0","0","1","9.5","9.5","8.0%"
"18","Dallas Goedert (PHI)","2","4","66","33.0","38","3","0","0","0","0","0","1","8.6","8.6","97.0%"
"19","Hunter Henry (NE)","5","6","36","7.2","9","0","0","0","0","0","0","1","8.6","8.6","70.0%"
"20","Cameron Brate (TB)","4","5","35","8.8","17","0","0","0","0","0","0","1","7.5","7.5","7.0%"
"21","Jordan Akins (NYG)","4","5","32","8.0","12","0","0","0","0","0","0","1","7.2","7.2","0.0%"
"22","Geoff Swaim (TEN)","3","4","27","9.0","26","1","0","0","0","0","0","1","5.7","5.7","0.0%"
"23","Kyle Pitts (ATL)","2","3","35","17.5","25","1","0","0","0","0","0","1","5.5","5.5","100.0%"
"24","Darren Fells (FA)","2","3","35","17.5","24","1","0","0","0","0","0","1","5.5","5.5","0.0%"
