"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","C.J. Uzomah (NYJ)","3","3","91","30.3","55","6","2","0","0","0","0","1","24.1","24.1","3.0%"
"2","Kyle Pitts (ATL)","7","8","163","23.3","39","6","0","0","0","0","0","1","23.3","23.3","100.0%"
"3","Mike Gesicki (MIA)","7","8","85","12.1","27","1","1","0","0","0","0","1","21.5","21.5","73.0%"
"4","Foster Moreau (LV)","6","6","60","10.0","21","1","1","0","0","0","0","1","18.0","18.0","1.0%"
"5","Robert Tonyan (GB)","4","5","63","15.8","25","2","1","0","0","0","0","1","16.3","16.3","27.0%"
"6","Zach Ertz (ARI)","3","5","66","22.0","47","3","1","1","4","0","0","1","16.0","16.0","94.0%"
"7","Travis Kelce (KC)","7","12","65","9.3","24","1","0","0","0","0","0","1","13.5","13.5","100.0%"
"8","Dallas Goedert (PHI)","3","5","70","23.3","25","3","0","0","0","0","0","1","12.0","12.0","97.0%"
"9","Mo Alie-Cox (IND)","3","3","25","8.3","11","0","1","0","0","0","0","1","11.5","11.5","6.0%"
"10","Ricky Seals-Jones (NYG)","6","7","51","8.5","14","0","0","0","0","0","0","1","11.1","11.1","1.0%"
"11","T.J. Hockenson (DET)","6","9","48","8.0","21","1","0","0","0","0","0","1","10.8","10.8","97.0%"
"12","MyCole Pruitt (ATL)","2","3","27","13.5","22","1","1","0","0","0","0","1","10.7","10.7","0.0%"
"13","Evan Engram (JAC)","6","8","44","7.3","18","0","0","0","0","0","0","1","10.4","10.4","20.0%"
"14","Hunter Henry (NE)","2","4","23","11.5","22","1","1","0","0","0","0","1","10.3","10.3","70.0%"
"15","Tyler Higbee (LAR)","5","8","46","9.2","16","0","0","0","0","0","0","1","9.6","9.6","53.0%"
"16","Cole Kmet (CHI)","5","6","43","8.6","22","1","0","0","0","0","0","1","9.3","9.3","77.0%"
"17","Noah Fant (SEA)","5","7","39","7.8","9","0","0","0","0","0","0","1","8.9","8.9","28.0%"
"18","Mark Andrews (BAL)","3","7","48","16.0","24","2","0","0","0","0","0","1","7.8","7.8","100.0%"
"19","Jonnu Smith (NE)","2","5","52","26.0","28","2","0","1","5","0","0","1","7.7","7.7","2.0%"
"20","Durham Smythe (MIA)","3","4","37","12.3","18","0","0","0","0","0","0","1","6.7","6.7","0.0%"
