"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Travis Kelce (KC)","7","8","109","15.6","46","3","1","0","0","0","0","1","23.9","23.9","100.0%"
"2","T.J. Hockenson (DET)","8","9","66","8.3","20","1","1","0","0","0","0","1","20.6","20.6","97.0%"
"3","Rob Gronkowski (FA)","4","5","39","9.8","20","1","2","0","0","0","0","1","19.9","19.9","8.0%"
"4","Maxx Williams (ARI)","7","7","94","13.4","34","3","0","0","0","0","0","1","16.4","16.4","0.0%"
"5","Robert Tonyan (GB)","3","3","52","17.3","22","1","1","0","0","0","0","1","14.2","14.2","27.0%"
"6","Jack Doyle (FA)","5","8","64","12.8","34","2","0","0","0","0","0","1","13.4","13.4","2.0%"
"7","Noah Fant (SEA)","4","6","33","8.3","14","0","1","0","0","0","0","1","13.3","13.3","28.0%"
"8","Kyle Pitts (ATL)","5","6","73","14.6","24","2","0","0","0","0","0","1","12.3","12.3","100.0%"
"9","Darren Waller (LV)","5","7","65","13.0","25","1","0","0","0","0","0","1","11.5","11.5","99.0%"
"10","Foster Moreau (LV)","2","3","34","17.0","25","1","1","0","0","0","0","1","11.4","11.4","1.0%"
"11","Mark Andrews (BAL)","5","5","57","11.4","20","1","0","0","0","0","0","1","10.7","10.7","100.0%"
"12","Dawson Knox (BUF)","2","3","17","8.5","9","0","1","0","0","0","0","1","9.7","9.7","95.0%"
"13","Logan Thomas (WAS)","5","7","45","9.0","24","1","0","0","0","0","0","1","9.5","9.5","10.0%"
"14","Austin Hooper (TEN)","5","5","40","8.0","13","0","0","0","0","0","0","1","9.0","9.0","30.0%"
"15","Ricky Seals-Jones (NYG)","1","1","19","19.0","19","0","1","0","0","0","0","1","8.9","8.9","1.0%"
"16","Harrison Bryant (CLE)","4","4","49","12.3","29","1","0","0","0","0","0","1","8.9","8.9","0.0%"
"17","Dan Arnold (JAC)","3","4","55","18.3","19","0","0","0","0","0","0","1","8.5","8.5","1.0%"
"18","Pat Freiermuth (PIT)","4","4","36","9.0","14","0","0","0","0","0","0","1","7.6","7.6","86.0%"
"19","MyCole Pruitt (ATL)","3","3","43","14.3","22","1","0","0","0","0","0","1","7.3","7.3","0.0%"
"20","Mike Gesicki (MIA)","3","6","41","13.7","18","0","0","0","0","0","0","1","7.1","7.1","73.0%"
"21","Jonnu Smith (NE)","4","5","28","7.0","19","0","0","0","0","0","0","1","6.8","6.8","2.0%"
"22","Blake Jarwin (FA)","3","4","37","12.3","20","1","0","0","0","0","0","1","6.7","6.7","4.0%"
"23","Albert Okwuegbunam (DEN)","4","4","24","6.0","14","0","0","0","0","0","0","1","6.4","6.4","78.0%"
"24","Hunter Henry (NE)","2","4","42","21.0","32","2","0","0","0","0","0","1","6.2","6.2","70.0%"
"25","Jared Cook (FA)","3","5","28","9.3","12","0","0","0","0","0","0","1","5.8","5.8","1.0%"
"26","George Kittle (SF)","4","4","17","4.3","8","0","0","0","0","0","0","1","5.7","5.7","100.0%"
"27","Kyle Rudolph (TB)","2","2","25","12.5","13","0","0","0","0","0","0","1","4.5","4.5","2.0%"
"28","Dallas Goedert (PHI)","2","2","24","12.0","14","0","0","0","0","0","0","1","4.4","4.4","97.0%"
"29","Kaden Smith (FA)","2","2","24","12.0","21","1","0","0","0","0","0","1","4.4","4.4","0.0%"
"30","David Njoku (CLE)","2","3","18","9.0","11","0","0","0","0","0","0","1","3.8","3.8","62.0%"
"31","Dalton Schultz (DAL)","2","2","18","9.0","11","0","0","0","0","0","0","1","3.8","3.8","99.0%"
"32","Tyler Conklin (NYJ)","2","4","15","7.5","9","0","0","0","0","0","0","1","3.5","3.5","2.0%"
"33","James O'Shaughnessy (CHI)","1","1","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"34","Juwan Johnson (NO)","1","3","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","0.0%"
"35","Derek Carrier (FA)","2","2","13","6.5","9","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"36","O.J. Howard (BUF)","1","1","21","21.0","21","1","0","0","0","0","0","1","3.1","3.1","1.0%"
"37","Geoff Swaim (TEN)","2","2","10","5.0","5","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"38","Ryan Griffin (CHI)","2","2","10","5.0","5","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"39","Blake Bell (KC)","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"40","Stephen Anderson (ARI)","2","2","9","4.5","7","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"41","Mo Alie-Cox (IND)","1","2","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","6.0%"
"42","Jordan Akins (NYG)","1","2","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"43","C.J. Uzomah (NYJ)","2","2","4","2.0","3","0","0","0","0","0","0","1","2.4","2.4","3.0%"
"44","Tommy Hudson (TEN)","1","2","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"45","Josh Oliver (BAL)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"46","Lee Smith (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"47","Tyler Higbee (LAR)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","53.0%"
"48","Tyler Kroft (SF)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"49","Cethan Carter (MIA)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"50","Cameron Brate (TB)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","7.0%"
"51","Eric Saubert (DEN)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"52","Ian Thomas (CAR)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"53","Zach Ertz (ARI)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","94.0%"
"54","Luke Farrell (JAC)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"55","Hayden Hurst (CIN)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","12.0%"
"56","Gerald Everett (LAC)","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","24.0%"
"57","Cole Kmet (CHI)","1","1","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","77.0%"
"58","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Sage Surratt (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"61","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"62","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"63","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"65","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","2","2","0","0","1","0.0","0.0","0.0%"
"67","Rashod Berry (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
