"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Todd Gurley II (FA)","19","42","2.2","11","0","3","3","3","31","10.3","0","0","1","32.3","32.3","0.0%"
"2","Melvin Gordon III (DEN)","9","28","3.1","20","1","1","6","7","38","6.3","2","0","1","30.6","30.6","88.0%"
"3","Christian McCaffrey (CAR)","8","37","4.6","11","0","0","14","15","102","7.3","0","0","1","27.9","27.9","100.0%"
"4","Matt Breida (NYG)","11","138","12.5","66","6","1","3","4","21","7.0","0","0","1","24.9","24.9","1.0%"
"5","Saquon Barkley (NYG)","11","28","2.5","10","0","0","14","16","80","5.7","0","0","1","24.8","24.8","100.0%"
"6","Chris Thompson (FA)","4","1","0.3","8","0","0","13","14","92","7.1","0","0","1","22.3","22.3","0.0%"
"7","Ezekiel Elliott (DAL)","17","78","4.6","19","0","1","5","6","9","1.8","0","0","1","19.7","19.7","99.0%"
"8","James Conner (ARI)","8","17","2.1","9","0","1","5","5","48","9.6","0","0","1","19.5","19.5","99.0%"
"9","Corey Clement (FA)","6","30","5.0","15","0","1","5","6","55","11.0","0","0","1","19.5","19.5","0.0%"
"10","Bilal Powell (FA)","5","6","1.2","4","0","0","5","6","74","14.8","1","0","1","19.0","19.0","0.0%"
"11","Alvin Kamara (NO)","13","46","3.5","18","0","0","6","6","53","8.8","0","0","1","17.9","17.9","100.0%"
"12","Kenyan Drake (FA)","11","53","4.8","20","1","1","4","4","17","4.3","0","0","1","17.0","17.0","4.0%"
"13","Tevin Coleman (NYJ)","16","107","6.7","36","3","0","4","4","18","4.5","0","0","1","16.5","16.5","0.0%"
"14","Javorius Allen (FA)","6","8","1.3","6","0","1","5","7","36","7.2","0","0","1","15.4","15.4","0.0%"
"15","James White (FA)","4","11","2.8","5","0","0","7","8","73","10.4","0","0","1","15.4","15.4","1.0%"
"16","Kareem Hunt (CLE)","18","75","4.2","16","0","0","1","1","5","5.0","1","0","1","15.0","15.0","89.0%"
"17","Marshawn Lynch (FA)","18","65","3.6","11","0","1","2","2","3","1.5","0","0","1","14.8","14.8","0.0%"
"18","Theo Riddick (FA)","0","0","0","0","0","0","9","12","47","5.2","0","0","1","13.7","13.7","0.0%"
"19","Corey Grant (FA)","4","13","3.3","7","0","0","6","7","56","9.3","0","0","1","12.9","12.9","0.0%"
"20","Austin Ekeler (LAC)","11","77","7.0","22","1","0","3","3","21","7.0","0","0","1","12.8","12.8","100.0%"
"21","Phillip Lindsay (IND)","14","107","7.6","53","4","0","1","1","4","4.0","0","0","1","12.1","12.1","1.0%"
"22","Alex Collins (FA)","9","35","3.9","14","0","0","3","4","55","18.3","0","0","1","12.0","12.0","19.0%"
"23","Carlos Hyde (FA)","16","43","2.7","10","0","1","1","1","7","7.0","0","0","1","12.0","12.0","0.0%"
"24","Dalvin Cook (MIN)","10","38","3.8","9","0","0","3","5","52","17.3","0","0","1","12.0","12.0","100.0%"
"25","Kerryon Johnson (FA)","8","43","5.4","21","1","0","5","6","23","4.6","0","0","1","11.6","11.6","0.0%"
"26","LeSean McCoy (FA)","9","39","4.3","27","1","0","4","4","29","7.3","0","0","1","10.8","10.8","2.0%"
"27","Chris Ivory (FA)","2","7","3.5","6","0","1","1","2","30","30.0","0","0","1","10.7","10.7","0.0%"
"28","Jamaal Williams (DET)","16","59","3.7","11","0","0","3","4","12","4.0","0","0","1","10.1","10.1","39.0%"
"29","Alfred Morris (FA)","14","48","3.4","9","0","0","2","2","32","16.0","0","0","1","10.0","10.0","0.0%"
"30","Jordan Howard (FA)","14","35","2.5","7","0","0","3","4","33","11.0","0","0","1","9.8","9.8","0.0%"
"31","Jay Ajayi (FA)","7","23","3.3","20","1","1","1","1","4","4.0","0","0","1","9.7","9.7","7.0%"
"32","Joe Mixon (CIN)","21","84","4.0","21","1","0","1","1","3","3.0","0","0","1","9.7","9.7","100.0%"
"33","T.J. Yeldon (FA)","10","58","5.8","20","1","0","2","5","13","6.5","0","0","1","9.1","9.1","0.0%"
"34","Lamar Miller (FA)","14","68","4.9","18","0","0","2","2","2","1.0","0","0","1","9.0","9.0","0.0%"
"35","Royce Freeman (HOU)","8","28","3.5","14","0","1","0","1","0","0","0","0","1","8.8","8.8","0.0%"
"36","Jordan Wilkins (FA)","10","61","6.1","18","0","0","2","2","3","1.5","0","0","1","8.4","8.4","0.0%"
"37","Giovani Bernard (TB)","6","27","4.5","11","0","0","4","7","15","3.8","0","0","1","8.2","8.2","0.0%"
"38","Adrian Peterson (FA)","11","20","1.8","14","0","0","3","3","30","10.0","0","0","1","8.0","8.0","4.0%"
"39","Nyheim Hines (IND)","4","7","1.8","8","0","1","1","1","-2","-2.0","0","0","1","7.5","7.5","62.0%"
"40","Chase Edmonds (MIA)","1","5","5.0","5","0","0","5","5","15","3.0","0","0","1","7.0","7.0","91.0%"
"41","Malcolm Brown (FA)","12","46","3.8","19","0","0","0","1","0","0","0","0","1","6.6","6.6","0.0%"
"42","Jacquizz Rodgers (FA)","5","13","2.6","7","0","0","3","3","23","7.7","0","0","1","6.6","6.6","0.0%"
"43","Ito Smith (FA)","9","46","5.1","18","0","0","1","1","8","8.0","0","0","1","6.4","6.4","0.0%"
"44","David Johnson (FA)","13","48","3.7","9","0","0","1","2","3","3.0","0","0","1","6.1","6.1","0.0%"
"45","Isaiah Crowell (FA)","12","35","2.9","12","0","0","2","3","4","2.0","0","0","1","5.9","5.9","0.0%"
"46","Derrick Henry (TEN)","18","56","3.1","9","0","0","0","0","0","0","0","0","1","5.9","5.9","100.0%"
"47","Frank Gore (FA)","9","25","2.8","8","0","0","1","1","19","19.0","0","0","1","5.4","5.4","24.0%"
"48","Dion Lewis (FA)","14","42","3.0","13","0","0","1","1","1","1.0","0","0","1","5.3","5.3","2.0%"
"49","C.J. Prosise (FA)","0","0","0","0","0","0","3","3","22","7.3","0","0","1","5.2","5.2","0.0%"
"50","Sony Michel (MIA)","10","34","3.4","15","0","0","1","2","7","7.0","0","0","1","5.1","5.1","12.0%"
"51","Ty Montgomery (NE)","5","31","6.2","16","0","0","1","2","9","9.0","0","0","1","5.0","5.0","1.0%"
"52","Marlon Mack (HOU)","10","34","3.4","8","0","0","1","2","2","2.0","0","0","1","4.6","4.6","29.0%"
"53","LeGarrette Blount (FA)","8","38","4.8","13","0","0","1","1","-3","-3.0","0","0","1","4.5","4.5","0.0%"
"54","Kyle Juszczyk (SF)","0","0","0","0","0","0","3","4","13","4.3","0","0","1","4.3","4.3","0.0%"
"55","Peyton Barber (FA)","16","22","1.4","9","0","0","1","2","7","7.0","0","0","1","3.9","3.9","1.0%"
"56","Alfred Blue (FA)","7","36","5.1","8","0","0","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"57","Tarik Cohen (FA)","4","8","2.0","3","0","0","1","1","17","17.0","0","0","1","3.5","3.5","0.0%"
"58","Doug Martin (FA)","7","24","3.4","6","0","0","1","1","0","0.0","0","0","1","3.4","3.4","0.0%"
"59","Patrick DiMarco (FA)","0","0","0","0","0","0","1","1","24","24.0","0","0","1","3.4","3.4","0.0%"
"60","Keith Smith (ATL)","0","0","0","0","0","0","2","3","12","6.0","0","0","1","3.2","3.2","0.0%"
"61","C.J. Anderson (FA)","3","31","10.3","22","1","0","0","2","0","0","0","0","1","3.1","3.1","1.0%"
"62","Rashaad Penny (SEA)","10","30","3.0","10","0","0","0","2","0","0","0","0","1","3.0","3.0","90.0%"
"63","Duke Johnson Jr. (BUF)","3","3","1.0","3","0","0","2","2","7","3.5","0","0","1","3.0","3.0","0.0%"
"64","Roosevelt Nix (FA)","0","0","0","0","0","0","1","1","19","19.0","0","0","1","2.9","2.9","0.0%"
"65","Chris Carson (FA)","6","24","4.0","9","0","0","0","1","0","0","0","0","1","2.4","2.4","1.0%"
"66","Wayne Gallman Jr. (FA)","1","2","2.0","2","0","0","1","1","11","11.0","0","0","1","2.3","2.3","0.0%"
"67","Marcus Murphy (FA)","3","6","2.0","5","0","0","1","5","7","7.0","0","0","1","2.3","2.3","0.0%"
"68","Rex Burkhead (HOU)","6","22","3.7","12","0","0","0","0","0","0","0","0","1","2.2","2.2","2.0%"
"69","Andy Janovich (FA)","0","0","0","0","0","0","1","1","11","11.0","0","0","1","2.1","2.1","0.0%"
"70","Wendell Smallwood (FA)","7","28","4.0","8","0","0","1","1","2","2.0","0","1","1","2.0","2.0","0.0%"
"71","Latavius Murray (FA)","4","19","4.8","9","0","0","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"72","Mike Gillislee (FA)","8","18","2.3","4","0","0","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"73","Devontae Booker (FA)","3","17","5.7","11","0","0","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"74","Stevan Ridley (FA)","1","2","2.0","2","0","0","1","1","5","5.0","0","0","1","1.7","1.7","0.0%"
"75","Zach Line (FA)","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","0.0%"
"76","Nick Chubb (CLE)","2","14","7.0","8","0","0","0","0","0","0","0","0","1","1.4","1.4","100.0%"
"77","Mike Davis (BAL)","3","3","1.0","3","0","0","1","1","-1","-1.0","0","0","1","1.2","1.2","13.0%"
"78","Damien Williams (ATL)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","1.2","1.2","1.0%"
"79","Shaun Wilson (FA)","1","9","9.0","9","0","0","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"80","C.J. Ham (MIN)","1","5","5.0","5","0","0","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"81","Alex Armah Jr. (FA)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
