"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"29","Javorius Allen (FA)","0","0","0","0","0","0","3","5","18","6.0","1","0","1","10.8","10.8","0.0%"
"30","Nyheim Hines (IND)","11","78","7.1","15","0","0","2","2","7","3.5","0","0","1","10.5","10.5","62.0%"
"31","Nick Chubb (CLE)","18","65","3.6","20","1","0","2","3","10","5.0","0","0","1","9.5","9.5","100.0%"
"32","Doug Martin (FA)","13","72","5.5","29","1","0","2","2","17","8.5","0","1","1","8.9","8.9","0.0%"
"33","Josh Adams (FA)","9","61","6.8","21","1","0","1","1","6","6.0","0","0","1","7.7","7.7","0.0%"
"34","Jamaal Williams (DET)","4","9","2.3","5","0","1","0","1","0","0","0","0","1","6.9","6.9","39.0%"
"35","Jacquizz Rodgers (FA)","1","4","4.0","4","0","0","4","4","25","6.3","0","0","1","6.9","6.9","0.0%"
"36","Frank Gore (FA)","12","53","4.4","9","0","0","1","2","5","5.0","0","0","1","6.8","6.8","24.0%"
"37","Chris Ivory (FA)","6","34","5.7","13","0","0","1","2","11","11.0","0","0","1","5.5","5.5","0.0%"
"38","Trenton Cannon (TEN)","6","10","1.7","4","0","0","3","4","12","4.0","0","0","1","5.2","5.2","0.0%"
"39","Isaiah Crowell (FA)","13","25","1.9","7","0","0","1","1","13","13.0","0","0","1","4.8","4.8","0.0%"
"40","Mike Davis (BAL)","10","33","3.3","6","0","0","1","1","2","2.0","0","0","1","4.5","4.5","13.0%"
"41","Alfred Blue (FA)","15","42","2.8","12","0","0","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"42","Chris Thompson (FA)","3","13","4.3","10","0","0","2","3","9","4.5","0","0","1","4.2","4.2","0.0%"
"43","Matt Breida (NYG)","16","42","2.6","10","0","0","0","0","0","0","0","0","1","4.2","4.2","1.0%"
"44","LeGarrette Blount (FA)","3","3","1.0","2","0","0","1","1","23","23.0","0","0","1","3.6","3.6","0.0%"
"45","Duke Johnson Jr. (BUF)","2","0","0.0","3","0","0","2","3","16","8.0","0","0","1","3.6","3.6","0.0%"
"46","Dontrell Hilliard (TEN)","0","0","0","0","0","0","1","1","24","24.0","0","0","1","3.4","3.4","3.0%"
"47","Chase Edmonds (MIA)","2","9","4.5","5","0","0","1","2","12","12.0","0","0","1","3.1","3.1","91.0%"
"48","Gus Edwards (BAL)","2","12","6.0","8","0","0","1","1","7","7.0","0","0","1","2.9","2.9","22.0%"
"49","Alfred Morris (FA)","6","28","4.7","26","1","0","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"50","Mark Walton (FA)","2","7","3.5","4","0","0","1","1","10","10.0","0","0","1","2.7","2.7","2.0%"
"51","Roc Thomas (FA)","1","-1","-1.0","0","0","0","1","1","15","15.0","0","0","1","2.4","2.4","0.0%"
"52","Anthony Sherman (FA)","0","0","0","0","0","0","1","1","10","10.0","0","0","1","2.0","2.0","0.0%"
"53","C.J. Anderson (FA)","5","20","4.0","7","0","0","0","0","0","0","0","0","1","2.0","2.0","1.0%"
"54","Raheem Mostert (MIA)","2","18","9.0","14","0","0","0","1","0","0","0","0","1","1.8","1.8","36.0%"
"55","Keith Smith (ATL)","0","0","0","0","0","0","1","1","8","8.0","0","0","1","1.8","1.8","0.0%"
"56","Jaylen Samuels (FA)","4","17","4.3","7","0","0","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"57","James Develin (FA)","0","0","0","0","0","0","1","2","7","7.0","0","0","1","1.7","1.7","0.0%"
"58","Corey Clement (FA)","4","6","1.5","5","0","0","1","1","-1","-1.0","0","0","1","1.5","1.5","0.0%"
"59","Jordan Wilkins (FA)","2","14","7.0","9","0","0","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"60","Tyler Ervin (FA)","0","0","0","0","0","0","1","1","4","4.0","0","0","1","1.4","1.4","0.0%"
"61","Stevan Ridley (FA)","0","0","0","0","0","0","2","2","13","6.5","0","1","1","1.3","1.3","0.0%"
"62","Ronald Jones II (KC)","2","-3","-1.5","1","0","0","1","1","4","4.0","0","0","1","1.1","1.1","27.0%"
"63","Carlos Hyde (FA)","6","11","1.8","7","0","0","0","2","0","0","0","0","1","1.1","1.1","0.0%"
"64","Mike Boone (DEN)","3","11","3.7","7","0","0","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"65","Kyle Juszczyk (SF)","2","10","5.0","6","0","0","0","1","0","0","0","0","1","1.0","1.0","0.0%"
"66","Patrick DiMarco (FA)","0","0","0","0","0","0","1","1","0","0.0","0","0","1","1.0","1.0","0.0%"
"67","Malcolm Brown (FA)","1","7","7.0","7","0","0","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"68","Kalen Ballage (FA)","1","5","5.0","5","0","0","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"69","Kenjon Barner (TB)","2","4","2.0","2","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"70","DeAndre Washington (FA)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","11.0%"
"71","Tre Madden (FA)","2","1","0.5","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"72","C.J. Ham (MIN)","2","1","0.5","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"73","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Cordarrelle Patterson (ATL)","10","38","3.8","22","1","0","0","0","0","0","0","0","1","0.0","0.0","89.0%"
"75","Spencer Ware (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Elijhaa Penny (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","T.J. Logan (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","C.J. Prosise (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Andy Janovich (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Rashaad Penny (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","90.0%"
"84","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","David Williams (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Alex Armah Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","De'Angelo Henderson Sr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Kapri Bibbs (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Ryan Hewitt (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Damien Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"92","Derrick Coleman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Zach Line (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Benny Cunningham Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Tommy Bohanon (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Marcus Murphy (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Senorise Perry (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Roosevelt Nix (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Wayne Gallman Jr. (FA)","1","-1","-1.0","0","0","0","0","0","0","0","0","0","1","-0.1","-0.1","0.0%"
"100","Ty Montgomery (NE)","2","6","3.0","5","0","0","1","2","2","2.0","0","1","1","-0.2","-0.2","1.0%"
"101","Ameer Abdullah (LV)","0","0","0","0","0","0","1","1","6","6.0","0","1","1","-0.4","-0.4","3.0%"
""
""
