"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"45","Kenyan Drake (FA)","1","6","6.0","6","0","0","3","3","28","9.3","0","0","1","6.4","6.4","4.0%"
"46","Chase Edmonds (MIA)","8","22","2.8","13","0","0","2","2","22","11.0","0","0","1","6.4","6.4","91.0%"
"47","Keith Ford (FA)","14","46","3.3","9","0","0","1","1","7","7.0","0","0","1","6.3","6.3","0.0%"
"48","Kenneth Dixon (FA)","11","48","4.4","17","0","0","1","1","2","2.0","0","0","1","6.0","6.0","0.0%"
"49","Ito Smith (FA)","9","34","3.8","16","0","0","2","3","5","2.5","0","0","1","5.9","5.9","0.0%"
"50","Sony Michel (MIA)","13","59","4.5","13","0","0","0","0","0","0","0","0","1","5.9","5.9","12.0%"
"51","T.J. Logan (FA)","1","-3","-3.0","0","0","0","4","4","18","4.5","0","0","1","5.5","5.5","0.0%"
"52","Giovani Bernard (TB)","6","7","1.2","6","0","0","2","2","25","12.5","0","0","1","5.2","5.2","0.0%"
"53","Doug Martin (FA)","9","39","4.3","9","0","0","0","1","0","0","0","0","1","3.9","3.9","0.0%"
"54","James Develin (FA)","0","0","0","0","0","0","2","2","18","9.0","0","0","1","3.8","3.8","0.0%"
"55","Devontae Booker (FA)","0","0","0","0","0","0","2","3","17","8.5","0","0","1","3.7","3.7","0.0%"
"56","Marcus Murphy (FA)","11","35","3.2","9","0","0","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"57","Alfred Blue (FA)","9","6","0.7","5","0","0","2","2","9","4.5","0","0","1","3.5","3.5","0.0%"
"58","David Williams (FA)","5","32","6.4","15","0","0","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"59","Byron Marshall (FA)","0","0","0","0","0","0","1","1","17","17.0","0","0","1","2.7","2.7","0.0%"
"60","Jeff Wilson Jr. (SF)","7","46","6.6","16","0","0","0","1","0","0","0","1","1","2.6","2.6","3.0%"
"61","Chris Thompson (FA)","5","9","1.8","4","0","0","1","2","4","4.0","0","0","1","2.3","2.3","0.0%"
"62","T.J. Yeldon (FA)","3","6","2.0","5","0","0","1","2","5","5.0","0","0","1","2.1","2.1","0.0%"
"63","Taquan Mizzell (NYG)","1","1","1.0","1","0","0","1","1","9","9.0","0","0","1","2.0","2.0","0.0%"
"64","Royce Freeman (HOU)","4","7","1.8","6","0","0","1","1","1","1.0","0","0","1","1.8","1.8","0.0%"
"65","Jordan Wilkins (FA)","0","0","0","0","0","0","1","1","6","6.0","0","0","1","1.6","1.6","0.0%"
"66","Stevan Ridley (FA)","3","16","5.3","12","0","0","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"67","Frank Gore (FA)","5","14","2.8","10","0","0","0","0","0","0","0","0","1","1.4","1.4","24.0%"
"68","Rod Smith (FA)","3","14","4.7","10","0","0","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"69","Kyle Juszczyk (SF)","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"70","Brandon Bolden (LV)","1","12","12.0","12","0","0","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"71","Jacquizz Rodgers (FA)","0","0","0","0","0","0","1","1","1","1.0","0","0","1","1.1","1.1","0.0%"
"72","Ronald Jones II (KC)","0","0","0","0","0","0","1","2","-1","-1.0","0","0","1","0.9","0.9","27.0%"
"73","Patrick DiMarco (FA)","1","9","9.0","9","0","0","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"74","LeGarrette Blount (FA)","7","9","1.3","6","0","0","0","1","0","0","0","0","1","0.9","0.9","0.0%"
"75","Lamar Miller (FA)","3","8","2.7","5","0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"76","Aaron Jones (GB)","4","8","2.0","3","0","0","0","0","0","0","0","0","1","0.8","0.8","100.0%"
"77","Brian Hill (FA)","3","7","2.3","5","0","0","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"78","Zach Line (FA)","2","6","3.0","5","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"79","John Kelly Jr. (CLE)","2","4","2.0","5","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"80","Elijhaa Penny (FA)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"81","J.D. McKissic (WAS)","2","2","1.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","30.0%"
"82","DeAndre Washington (FA)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","11.0%"
"83","Dontrell Hilliard (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"84","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Cordarrelle Patterson (ATL)","0","0","0","0","0","0","3","3","20","6.7","0","0","1","0.0","0.0","89.0%"
"86","Jamize Olawale (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"87","Kenjon Barner (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Tre Madden (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Danny Vitale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Andy Janovich (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Mark Walton (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"95","Trey Edmunds (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Godwin Igwebuike (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Justin Davis (FA)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Alex Armah Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Matt Dayes (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Ryan Hewitt (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Derrick Coleman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Tommy Bohanon (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Javorius Allen (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Keith Smith (ATL)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"107","Roosevelt Nix (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Cameron Artis-Payne (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"109","Senorise Perry (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Ameer Abdullah (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"111","Charcandrick West (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Benny Cunningham Jr. (FA)","1","-1","-1.0","0","0","0","0","0","0","0","0","0","1","-0.1","-0.1","0.0%"
""
""
