"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"1","Christian McCaffrey (CAR)","21","101","4.8","13","0","0","12","13","77","6.4","0","0","1","29.8","29.8","100.0%"
"2","Jamaal Williams (DET)","15","95","6.3","19","0","1","6","9","61","10.2","0","0","1","27.6","27.6","39.0%"
"3","Alvin Kamara (NO)","7","23","3.3","8","0","2","4","6","82","20.5","0","0","1","26.5","26.5","100.0%"
"4","Damien Williams (ATL)","13","103","7.9","25","2","0","7","7","37","5.3","1","1","1","25.0","25.0","1.0%"
"5","Chris Carson (FA)","27","116","4.3","17","0","2","0","0","0","0","0","0","1","23.6","23.6","1.0%"
"6","Elijah McGuire (FA)","14","35","2.5","10","0","1","3","5","50","16.7","1","0","1","23.5","23.5","0.0%"
"7","C.J. Anderson (FA)","20","167","8.4","46","4","1","1","3","-5","-5.0","0","0","1","23.2","23.2","1.0%"
"8","Darren Sproles (FA)","9","32","3.6","16","0","0","3","6","76","25.3","1","0","1","19.8","19.8","0.0%"
"9","Jacquizz Rodgers (FA)","2","2","1.0","2","0","1","7","7","55","7.9","0","0","1","18.7","18.7","0.0%"
"10","Saquon Barkley (NYG)","21","43","2.0","6","0","1","5","7","34","6.8","0","0","1","18.7","18.7","100.0%"
"11","Doug Martin (FA)","21","107","5.1","24","1","1","1","2","9","9.0","0","0","1","18.6","18.6","0.0%"
"12","Sony Michel (MIA)","18","116","6.4","19","0","1","0","0","0","0","0","0","1","17.6","17.6","12.0%"
"13","Leonard Fournette (TB)","18","43","2.4","9","0","1","3","5","28","9.3","0","0","1","16.1","16.1","100.0%"
"14","Ezekiel Elliott (DAL)","18","85","4.7","17","0","0","5","6","24","4.8","0","0","1","15.9","15.9","99.0%"
"15","Derrick Henry (TEN)","21","77","3.7","18","0","1","1","1","8","8.0","0","0","1","15.5","15.5","100.0%"
"16","Jaylen Samuels (FA)","12","53","4.4","16","0","0","3","3","11","3.7","1","0","1","15.4","15.4","0.0%"
"17","Jalen Richard (FA)","4","11","2.8","5","0","1","4","5","40","10.0","0","0","1","15.1","15.1","1.0%"
"18","Jordan Howard (FA)","13","53","4.1","9","0","1","2","3","17","8.5","0","0","1","15.0","15.0","0.0%"
"19","Melvin Gordon III (DEN)","12","41","3.4","13","0","1","3","3","13","4.3","0","0","1","14.4","14.4","88.0%"
"20","Nyheim Hines (IND)","2","2","1.0","1","0","1","4","5","41","10.3","0","0","1","14.3","14.3","62.0%"
"21","Dalvin Cook (MIN)","16","73","4.6","18","0","0","3","3","35","11.7","0","0","1","13.8","13.8","100.0%"
"22","David Johnson (FA)","10","35","3.5","16","0","0","1","5","32","32.0","1","0","1","13.7","13.7","0.0%"
"23","Adrian Peterson (FA)","26","119","4.6","13","0","0","1","2","8","8.0","0","0","1","13.7","13.7","4.0%"
"24","Nick Chubb (CLE)","19","112","5.9","22","2","0","2","3","3","1.5","0","0","1","13.5","13.5","100.0%"
"25","James White (FA)","8","41","5.1","27","1","1","2","4","13","6.5","0","0","1","13.4","13.4","1.0%"
"26","Duke Johnson Jr. (BUF)","2","12","6.0","7","0","0","6","6","54","9.0","0","0","1","12.6","12.6","0.0%"
"27","Charcandrick West (FA)","1","1","1.0","1","0","0","2","3","37","18.5","1","0","1","11.8","11.8","0.0%"
"28","Justin Jackson (DET)","1","-1","-1.0","0","0","0","7","10","47","6.7","0","0","1","11.6","11.6","0.0%"
"29","Gus Edwards (BAL)","14","92","6.6","43","4","0","1","1","13","13.0","0","0","1","11.5","11.5","22.0%"
"30","Mark Ingram II (NO)","11","35","3.2","8","0","1","1","2","8","8.0","0","0","1","11.3","11.3","16.0%"
"31","Marlon Mack (HOU)","12","34","2.8","11","0","1","1","3","4","4.0","0","0","1","10.8","10.8","29.0%"
