"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"52","Marcus Murphy (FA)","1","6","6.0","6","0","0","3","4","-7","-2.3","0","0","1","2.9","2.9","0.0%"
"53","DeAndre Washington (FA)","5","27","5.4","13","0","0","0","0","0","0","0","0","1","2.7","2.7","11.0%"
"54","Mark Ingram II (NO)","9","33","3.7","12","0","0","1","2","3","3.0","0","1","1","2.6","2.6","16.0%"
"55","Trenton Cannon (TEN)","0","0","0","0","0","0","1","1","15","15.0","0","0","1","2.5","2.5","0.0%"
"56","Tarik Cohen (FA)","6","5","0.8","7","0","0","1","2","8","8.0","0","0","1","2.3","2.3","0.0%"
"57","LeGarrette Blount (FA)","5","8","1.6","7","0","0","1","1","2","2.0","0","0","1","2.0","2.0","0.0%"
"58","Andy Janovich (FA)","0","0","0","0","0","0","1","1","9","9.0","0","0","1","1.9","1.9","0.0%"
"59","Rod Smith (FA)","0","0","0","0","0","0","1","2","8","8.0","0","0","1","1.8","1.8","0.0%"
"60","Taquan Mizzell (NYG)","0","0","0","0","0","0","1","2","5","5.0","0","0","1","1.5","1.5","0.0%"
"61","Alfred Morris (FA)","7","13","1.9","11","0","0","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"62","Zach Line (FA)","0","0","0","0","0","0","1","1","3","3.0","0","0","1","1.3","1.3","0.0%"
"63","Gus Edwards (BAL)","1","10","10.0","10","0","0","0","0","0","0","0","0","1","1.0","1.0","22.0%"
"64","James Develin (FA)","0","0","0","0","0","0","1","2","0","0.0","0","0","1","1.0","1.0","0.0%"
"65","Shaun Wilson (FA)","2","7","3.5","5","0","0","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"66","Kenjon Barner (TB)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"67","Jaylen Samuels (FA)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"68","C.J. Anderson (FA)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","1.0%"
"69","Mike Boone (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"70","Dontrell Hilliard (TEN)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","3.0%"
"71","Anthony Sherman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Cordarrelle Patterson (ATL)","11","61","5.5","17","0","1","1","1","7","7.0","0","0","1","0.0","0.0","89.0%"
"74","Jamize Olawale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"76","C.J. Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Tre Madden (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Tra Carson (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Tyler Ervin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Justin Jackson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Jason Cabinda (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Justin Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Ricky Ortiz (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","David Fluellen (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Damien Williams (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"91","Patrick DiMarco (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Benny Cunningham Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Michael Burton (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Senorise Perry (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Roosevelt Nix (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
""
""
