"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","ROST"
"19","Ezekiel Elliott (DAL)","20","54","2.7","14","0","0","7","7","30","4.3","0","0","1","15.4","15.4","99.0%"
"20","Kyle Juszczyk (SF)","1","12","12.0","12","0","0","6","7","75","12.5","0","0","1","14.7","14.7","0.0%"
"21","LeGarrette Blount (FA)","12","22","1.8","6","0","2","0","0","0","0","0","0","1","14.2","14.2","0.0%"
"22","Chris Carson (FA)","19","116","6.1","21","1","0","1","1","11","11.0","0","0","1","13.7","13.7","1.0%"
"23","Matt Breida (NYG)","8","56","7.0","17","0","0","1","1","5","5.0","1","0","1","13.1","13.1","1.0%"
"24","Austin Ekeler (LAC)","6","15","2.5","12","0","0","1","3","44","44.0","1","0","1","12.9","12.9","100.0%"
"25","LeSean McCoy (FA)","24","85","3.5","16","0","0","2","3","23","11.5","0","0","1","12.8","12.8","2.0%"
"26","Chris Thompson (FA)","8","17","2.1","11","0","0","6","8","45","7.5","0","0","1","12.2","12.2","0.0%"
"27","Alfred Morris (FA)","18","61","3.4","13","0","0","3","4","30","10.0","0","0","1","12.1","12.1","0.0%"
"28","Javorius Allen (FA)","8","34","4.3","17","0","0","6","8","44","7.3","0","1","1","11.8","11.8","0.0%"
"29","Jalen Richard (FA)","1","4","4.0","4","0","0","6","6","53","8.8","0","0","1","11.7","11.7","1.0%"
"30","Phillip Lindsay (IND)","12","61","5.1","29","1","0","3","4","20","6.7","0","0","1","11.1","11.1","1.0%"
"31","Devontae Booker (FA)","0","0","0","0","0","0","5","6","59","11.8","0","0","1","10.9","10.9","0.0%"
"32","Kerryon Johnson (FA)","12","70","5.8","24","1","0","2","2","15","7.5","0","0","1","10.5","10.5","0.0%"
"33","Carlos Hyde (FA)","17","63","3.7","17","0","0","2","3","14","7.0","0","0","1","9.7","9.7","0.0%"
"34","Jamaal Williams (DET)","6","33","5.5","11","0","0","2","4","19","9.5","0","0","1","9.2","9.2","39.0%"
"35","Ito Smith (FA)","3","5","1.7","4","0","1","1","1","5","5.0","0","0","1","8.0","8.0","0.0%"
"36","Aaron Jones (GB)","7","40","5.7","18","0","0","2","3","19","9.5","0","0","1","7.9","7.9","100.0%"
"37","Bilal Powell (FA)","20","99","5.0","38","2","0","0","0","0","0","0","1","1","7.9","7.9","0.0%"
"38","Royce Freeman (HOU)","5","31","6.2","24","1","0","3","4","16","5.3","0","0","1","7.7","7.7","0.0%"
"39","Latavius Murray (FA)","11","42","3.8","12","0","0","2","2","14","7.0","0","0","1","7.6","7.6","0.0%"
"40","Alex Collins (FA)","12","59","4.9","19","0","0","1","4","7","7.0","0","0","1","7.6","7.6","19.0%"
"41","Alvin Kamara (NO)","6","24","4.0","9","0","0","3","4","15","5.0","0","0","1","6.9","6.9","100.0%"
"42","Kapri Bibbs (FA)","4","9","2.3","5","0","1","0","0","0","0","0","0","1","6.9","6.9","0.0%"
"43","Frank Gore (FA)","12","63","5.3","10","0","0","0","0","0","0","0","0","1","6.3","6.3","24.0%"
"44","Adrian Peterson (FA)","4","6","1.5","4","0","0","2","3","36","18.0","0","0","1","6.2","6.2","4.0%"
"45","Devonta Freeman (FA)","8","32","4.0","20","1","0","2","2","9","4.5","0","0","1","6.1","6.1","0.0%"
"46","Marshawn Lynch (FA)","9","31","3.4","8","0","0","2","2","10","5.0","0","0","1","6.1","6.1","0.0%"
"47","Dion Lewis (FA)","12","34","2.8","15","0","0","3","4","14","4.7","0","1","1","5.8","5.8","2.0%"
"48","Derrick Henry (TEN)","11","56","5.1","14","0","0","0","1","0","0","0","0","1","5.6","5.6","100.0%"
"49","Duke Johnson Jr. (BUF)","5","35","7.0","15","0","0","1","1","7","7.0","0","0","1","5.2","5.2","0.0%"
"50","Tevin Coleman (NYJ)","7","15","2.1","8","0","0","2","2","15","7.5","0","0","1","5.0","5.0","0.0%"
"51","Jordan Wilkins (FA)","6","39","6.5","16","0","0","2","2","9","4.5","0","1","1","4.8","4.8","0.0%"
"52","Ty Montgomery (NE)","4","15","3.8","10","0","0","1","3","23","23.0","0","0","1","4.8","4.8","1.0%"
"53","Chris Ivory (FA)","14","43","3.1","9","0","0","0","0","0","0","0","0","1","4.3","4.3","0.0%"
"54","Theo Riddick (FA)","3","3","1.0","3","0","0","2","3","20","10.0","0","0","1","4.3","4.3","0.0%"
"55","Anthony Sherman (FA)","0","0","0","0","0","0","1","1","15","15.0","0","0","1","2.5","2.5","0.0%"
"56","Roc Thomas (FA)","4","8","2.0","6","0","0","1","2","6","6.0","0","0","1","2.4","2.4","0.0%"
"57","Jay Ajayi (FA)","8","29","3.6","9","0","0","1","1","5","5.0","0","1","1","2.4","2.4","7.0%"
"58","Mark Walton (FA)","0","0","0","0","0","0","2","3","3","1.5","0","0","1","2.3","2.3","2.0%"
"59","Spencer Ware (FA)","1","0","0.0","0","0","0","1","1","13","13.0","0","0","1","2.3","2.3","0.0%"
"60","De'Lance Turner (FA)","0","0","0","0","0","0","1","1","7","7.0","0","0","1","1.7","1.7","0.0%"
"61","C.J. Ham (MIN)","0","0","0","0","0","0","1","1","7","7.0","0","0","1","1.7","1.7","0.0%"
"62","Rod Smith (FA)","3","10","3.3","5","0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"63","C.J. Anderson (FA)","4","9","2.3","5","0","0","0","0","0","0","0","0","1","0.9","0.9","1.0%"
"64","Corey Grant (FA)","1","8","8.0","8","0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"65","Stevan Ridley (FA)","5","8","1.6","4","0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"66","Brandon Wilds (FA)","2","6","3.0","4","0","0","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"67","Alex Armah Jr. (FA)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"68","Nick Chubb (CLE)","3","2","0.7","2","0","0","0","1","0","0","0","0","1","0.2","0.2","100.0%"
"69","Kalen Ballage (FA)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"70","Doug Martin (FA)","2","1","0.5","2","0","0","0","1","0","0","0","0","1","0.1","0.1","0.0%"
"71","Mike Boone (DEN)","1","1","1.0","1","0","0","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"72","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Taiwan Jones (BUF)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"74","Cordarrelle Patterson (ATL)","0","0","0","0","0","0","2","2","11","5.5","1","0","1","0.0","0.0","89.0%"
"75","Robert Turbin (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"76","Jamize Olawale (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Brandon Bolden (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Tommy Bohanon (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"79","Wayne Gallman Jr. (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"80","Elijhaa Penny (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Tre Madden (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"82","Tyler Ervin (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"83","Andy Janovich (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Rashaad Penny (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","90.0%"
"87","Justin Jackson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Jaylen Samuels (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Patrick Ricard (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Buddy Howell (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Trenton Cannon (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Ricky Ortiz (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"93","Justin Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","David Fluellen (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Ryan Hewitt (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Damien Williams (ATL)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"98","James Develin (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Patrick DiMarco (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Derrick Coleman (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Zach Line (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"102","Senorise Perry (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"103","Malcolm Brown (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"104","Thomas Rawls (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Roosevelt Nix (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Ameer Abdullah (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"107","Josh Adams (FA)","1","-1","-1.0","0","0","0","0","0","0","0","0","0","1","-0.1","-0.1","0.0%"
"108","Raheem Mostert (MIA)","5","11","2.2","12","0","0","1","1","-2","-2.0","0","1","1","-0.1","-0.1","36.0%"
"109","Chase Edmonds (MIA)","1","-1","-1.0","0","0","0","0","1","0","0","0","0","1","-0.1","-0.1","91.0%"
""
""
